number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
93,0 days 00:00:00.676326,0.008502857574141728,0.037935600386887196,0.0672312386410306,0.24427555977924192,33,50,343.67511087343314
94,0 days 00:00:01.265217,0.03910501680896916,0.19505917759576333,73.86156653868251,0.017650782995406095,124,10,0.7513301483244856
95,0 days 00:00:01.750934,0.04158045002261178,0.26154731777747,0.9212607089793239,0.03356490241727384,154,60,236.46756360660945
96,0 days 00:00:02.525611,0.22816201638841338,0.023695236809915754,0.004234131543925053,0.045497445878826884,50,41,0.05922713784627762
97,0 days 00:00:01.662914,0.10426465782961043,0.1708031649084106,0.0012328089290432427,0.41702039644051825,130,53,0.4251595344529688
98,0 days 00:00:03.118851,0.02133988577219569,0.1760771571529595,198.1509543654824,0.0056627119603677185,378,53,0.06580822374761286
99,0 days 00:00:03.592287,0.018831160648084447,0.010246601484874936,34.396135944346426,0.008871877861860366,276,10,0.4672716480548157
100,0 days 00:00:03.036588,0.005195956041216541,0.026014521898316337,0.3261185940757553,0.0629621131906489,308,25,75.88809863192151
101,0 days 00:00:00.446472,0.07721134121393888,0.39949824102331577,235.20103943780404,0.09653173457008768,28,9,0.006358875731231586
102,0 days 00:00:00.649769,0.2758997467275173,0.017618520314870337,0.5349494378913188,0.19335267841293366,38,12,3.3612179773749764
103,0 days 00:00:00.755448,0.009118267033629774,0.4715664015928411,5.2085315791164035,0.034902804250714084,64,20,1.221287900138964
104,0 days 00:00:03.448663,0.027629206400383965,0.030451871096689315,0.32026469436897503,0.24115813669171954,443,6,40.91627566463254
105,0 days 00:00:01.403101,0.05403327660016759,0.024474702130526875,15.805154897143916,0.40229827179212485,121,49,22.342495960458198
106,0 days 00:00:00.728122,0.06541154406992528,0.041463578504003284,719.2161107302987,0.3021032434263428,73,39,0.004743460447683705
107,0 days 00:00:01.715042,0.0897065948508743,0.35337679529286237,0.5020557517648455,0.36109526148244686,227,8,12.120357155253688
108,0 days 00:00:02.968477,0.011881727486104736,0.022993354577407817,0.41388943715063203,0.005498479925244365,95,28,402.5834769083944
109,0 days 00:00:03.481829,0.018735456862552916,0.01968081016740395,0.020378228727209312,0.008839863805156499,123,24,0.0035993386069350384
110,0 days 00:00:00.581145,0.03418366011912655,0.0862031311388633,0.0034814710432637353,0.43711238372554306,24,38,0.0010419823784027476
111,0 days 00:00:02.081770,0.31659100456167966,0.028536854182189292,0.5715834725182507,0.21974762608720136,103,43,3.681774346958121
112,0 days 00:00:00.940521,0.011774727362673586,0.05111431729635905,0.0013121086960943323,0.03164314065147444,30,24,0.0010361788901164866
113,0 days 00:00:00.722528,0.17080985618395134,0.011191029934548626,3.983604973880017,0.08425440506669334,27,14,1.184800543034405
114,0 days 00:00:02.772965,0.011767082137695216,0.01040478100270932,50.82060290920544,0.053822682111175336,356,8,2.9064286943371465
115,0 days 00:00:03.157794,0.28421429569610934,0.029246847756224922,194.49758632222026,0.00510867852201376,101,32,0.08043447914541355
116,0 days 00:00:00.827342,0.030653241122495796,0.14871543267828685,0.28415596537729704,0.3929554121360988,39,42,19.746329940832254
117,0 days 00:00:01.846611,0.21506364703687603,0.375459733591417,13.729037301802565,0.4767163828604688,216,47,7.61128038927585
118,0 days 00:00:01.174508,0.007785257850412416,0.2264419459075527,2.045594717885937,0.2062583799417931,130,33,5.107273018647576
119,0 days 00:00:01.266649,0.008584407405984481,0.08629176920407416,0.5700115354960879,0.010328698226372836,45,32,0.0017536060069765524
120,0 days 00:00:00.359560,0.12555853696326866,0.020655009395749893,283.2022192002594,0.43178118809321736,23,9,986.101583256817
121,0 days 00:00:01.918028,0.1156861294175147,0.0164500869282313,0.014675741409785567,0.04677078388177572,71,63,57.560290240332236
122,0 days 00:00:01.284743,0.0094187655868345,0.0678604943933572,0.00417602348347059,0.05283915959874713,25,52,37.22973416367921
123,0 days 00:00:00.947475,0.29890549634510555,0.0742532551917085,2.1533894674744243,0.29766609563478935,51,41,0.013282636820983245
124,0 days 00:00:00.898719,0.49156061872221274,0.10072346092808969,0.01324394303192108,0.012487571989382627,113,3,0.006059693035856014
125,0 days 00:00:02.412361,0.037116985057331874,0.025893219033073345,1.748966015286004,0.015442053119440304,148,32,0.08319717592548086
126,0 days 00:00:01.057908,0.13350308839600414,0.022446465854933432,0.027441082520425177,0.32692092528465144,43,31,1.6415167546235931
127,0 days 00:00:02.213819,0.2701339144690378,0.26189633368039844,0.07072543668583747,0.4227310215168352,263,34,0.004064315814086093
128,0 days 00:00:02.347362,0.05808464514675368,0.05259300692175439,1.4121694298744785,0.18405150483180155,248,30,3.0101666597565457
129,0 days 00:00:01.922972,0.029530184144178705,0.03051341428800886,0.0027027321816403753,0.024232634022454666,94,21,154.25632160110888
130,0 days 00:00:01.457328,0.013166284978386107,0.29067116435739304,290.5203400860864,0.06921956231333991,171,52,0.0015934580369628927
131,0 days 00:00:01.521026,0.02206921492500469,0.15939989788798647,145.3036401313066,0.013163305233321022,177,37,396.9678385022531
132,0 days 00:00:01.020752,0.010218436431982739,0.33907704062191196,1.3083718021056308,0.1182798579106033,79,54,0.002847155124076487
133,0 days 00:00:01.122248,0.325156891000191,0.41627952259621426,185.58473727531853,0.09246405467264053,115,31,0.001862286982690795
134,0 days 00:00:00.762005,0.012511719204969275,0.1600889287145988,18.55923912686796,0.14447816357041768,79,12,0.3025071218021651
135,0 days 00:00:02.888123,0.06467402729831778,0.013138278146370997,0.032392859400706846,0.33634164549077317,271,39,42.815081078929985
136,0 days 00:00:01.867464,0.012871036660540729,0.31434554093986045,0.004038028079316442,0.12515807038638976,150,4,99.46817846513812
137,0 days 00:00:01.980680,0.02071456500740806,0.374749235034639,0.5500205316413639,0.0073715698515698065,89,46,0.017742318089780305
138,0 days 00:00:04.106515,0.08627099062277806,0.03391407899770365,0.016095268866935797,0.01824457488040446,65,58,4.603760965290525
139,0 days 00:00:00.909008,0.29290013916880314,0.033996300155177316,157.21061632505265,0.16759468291259563,76,48,0.4924724359718468
140,0 days 00:00:00.948353,0.0053567426582352,0.12086615350941245,0.0013217007201898386,0.015465014327435736,46,7,291.55674864900067
141,0 days 00:00:01.923562,0.04970343799353224,0.06382591315253544,132.36075482851678,0.0095235622089246,189,48,17.121673940873492
142,0 days 00:00:00.801677,0.10927887308790857,0.10431874786394639,327.5187579315659,0.05571876560507824,73,7,0.22195086258540875
143,0 days 00:00:01.700914,0.1348943753457167,0.11828595340529963,16.95518654430715,0.018709107959362037,168,5,79.04189915049113
144,0 days 00:00:01.824618,0.07964485550622116,0.014353971171430316,1.7380154818253735,0.008380539043938708,88,12,0.14726609922360162
145,0 days 00:00:02.102609,0.3112091682752358,0.10645830089277153,335.64026280079185,0.029311179098545883,268,41,5.589724992527687
146,0 days 00:00:02.931476,0.03340901685728997,0.17766963819156478,0.0024389762455337585,0.02540440704751705,144,52,6.226166324167641
147,0 days 00:00:00.632532,0.4115865940231343,0.05152478080564748,61.536885663622236,0.0828248239523039,53,7,9.218731150022872
148,0 days 00:00:00.733580,0.1973066788489349,0.0822751160792957,412.9077433830983,0.11239720332672812,72,9,0.00223701857432128
149,0 days 00:00:01.591240,0.3419526293217154,0.0882432578242809,0.06393765583364301,0.07877201655023806,59,38,0.1880722160267124
150,0 days 00:00:00.825247,0.04368073834318494,0.043780273545081426,0.1683123662058973,0.18870663623246123,78,7,125.91283272672433
151,0 days 00:00:01.684747,0.010318937160628998,0.030030685163515113,3.0653621512528746,0.013050626253536306,34,47,8.617299699948921
152,0 days 00:00:03.673033,0.15992741501924368,0.02629027638824851,0.0011813755561937824,0.11388474396254308,276,54,1.6899303480486287
153,0 days 00:00:02.458591,0.23949187620953197,0.2687310106060068,52.783095286404404,0.2134942259415946,325,42,224.28816720329107
154,0 days 00:00:01.900170,0.22808088327478604,0.21473791638653536,0.0013153394064788842,0.09916474354758545,170,38,0.8150184741359625
155,0 days 00:00:02.196599,0.01665819294896446,0.014565828955376564,0.0439347942786148,0.18581926464688356,88,63,0.003115579334742374
156,0 days 00:00:00.389956,0.09593817328961562,0.3918727230562882,94.5306626160156,0.025945064796464627,20,54,76.35155049575162
157,0 days 00:00:07.503955,0.240137465914065,0.01767435696019798,0.0010529448026799096,0.012934801262916901,162,46,0.040438813200170634
158,0 days 00:00:01.389699,0.12659212179984156,0.1165599818161951,0.025672273012030084,0.08398526405895608,133,32,0.585160289586511
159,0 days 00:00:02.409832,0.025752810285101943,0.08368159143957615,0.006504501536228213,0.03177707125635305,124,40,0.03309844317245265
160,0 days 00:00:02.000166,0.014168751346293768,0.02542864500069916,11.952593024322537,0.017917092893976694,109,34,0.004631510435301326
161,0 days 00:00:02.437613,0.15876276568013326,0.08550765311400524,494.88989010671264,0.016822192895602543,257,56,0.002186802700867808
162,0 days 00:00:00.853292,0.25877034872478183,0.15688592238756585,0.0011559757459180132,0.22336695751517463,78,16,157.38231724961682
163,0 days 00:00:02.949995,0.10620159849334987,0.04685460949760916,509.0914563669198,0.25468443537051255,342,5,166.7879557979517
164,0 days 00:00:00.851660,0.07643528678990463,0.4559962356267294,0.008714479164297182,0.01467131497588108,61,11,0.10639579795257909
165,0 days 00:00:02.671920,0.048552240905063195,0.013282306144825794,0.025495833657023046,0.010455280377457328,83,22,0.017780792109886905
166,0 days 00:00:03.986039,0.1511759888367647,0.038274696961780784,0.023263140577914506,0.071698111133426,376,28,0.03843676094757866
167,0 days 00:00:00.973713,0.4899608493906589,0.0199225218263879,0.003617577122906852,0.02908350758522267,23,63,190.09045958676367
168,0 days 00:00:02.898866,0.01660742606131203,0.020344797835971772,22.710386113129868,0.08021610979983226,236,44,0.0019399011816275675
169,0 days 00:00:03.560657,0.006558980987563837,0.1396537672411119,0.006720267207830857,0.11825904753775432,400,21,0.6934422842752983
170,0 days 00:00:04.116574,0.13233415876185697,0.02371061591870082,0.2409488807836606,0.16418319084108962,446,37,0.01533002056032865
171,0 days 00:00:01.023043,0.08897314339328705,0.036200308572402494,0.0017288501435471337,0.4164328504394212,62,21,8.200943122770637
172,0 days 00:00:01.506815,0.01746023775389537,0.022458749043802458,0.2408744471087844,0.005357209245644871,106,4,9.386926360720333
173,0 days 00:00:00.898125,0.012915596314865248,0.015303199831015267,137.6744135463305,0.00921107521055483,34,55,264.6709673333288
174,0 days 00:00:00.852168,0.019699916655582978,0.11618079016907762,284.4227238419013,0.01820379419756236,78,30,111.8931722947076
175,0 days 00:00:06.515989,0.020138503626128526,0.047440524985329996,0.0015321818839744393,0.007309436079631814,134,44,0.0048823168591059
176,0 days 00:00:00.856345,0.20141678541302918,0.1504965253340018,14.099263101108342,0.01577868632280165,95,2,0.04798939703553246
177,0 days 00:00:02.421040,0.027256411260453917,0.055136601211898596,0.8098471569034476,0.07065517522113626,202,29,278.34196426286115
178,0 days 00:00:03.458777,0.021508892956289428,0.29273059336885915,103.58756180680817,0.0851962846342603,396,56,1.1365893823148627
179,0 days 00:00:00.598975,0.16421464532340574,0.07711253623527174,0.21310301339537405,0.20270569357069018,49,5,1.4251947832745466
180,0 days 00:00:01.771250,0.17642250188193512,0.020807832734830244,0.03476628188847018,0.42513557351964,99,4,139.26767645198984
181,0 days 00:00:01.081682,0.4975252490364221,0.050015952694717,0.7456528985916082,0.019629807828010392,51,8,37.50031721274331
182,0 days 00:00:04.025091,0.2287599765199629,0.06240524133004578,2.3217797870378414,0.00976861859193304,451,6,1.3919995738521878
183,0 days 00:00:00.877088,0.016091180851839786,0.35097028499253524,0.0014522884578447282,0.023602564612606874,65,7,50.639858424722554
184,0 days 00:00:01.698911,0.21712729674489878,0.0670968526923628,0.010546931360838913,0.020928937377645635,26,49,0.0048286966373284074
185,0 days 00:00:02.347027,0.014667835374997296,0.01756738367193828,0.45367259086959577,0.038545588987557,48,50,14.77060373236778
186,0 days 00:00:03.992785,0.006609989566592082,0.2560212892269343,0.0019711162105999665,0.012871034427245086,442,17,0.003948602235216028
187,0 days 00:00:01.188258,0.06179485460466448,0.17206222726432194,95.35988521628435,0.1288395058175013,109,48,0.06657832195400012
188,0 days 00:00:01.267540,0.03751306282342667,0.09153014726828795,0.8313213582782318,0.017666123006675458,113,6,0.534910273826644
189,0 days 00:00:02.390313,0.07823566833946766,0.019752300573447054,0.07895101430786182,0.005782665666298096,91,17,803.7443479879624
190,0 days 00:00:03.330020,0.06483920516318142,0.01176621437424254,0.02865030322849571,0.3367586736536041,115,57,0.8021721815853927
191,0 days 00:00:00.471756,0.11260079175048895,0.30529307829400165,124.52367572635399,0.4510718897812714,28,29,593.910668700523
192,0 days 00:00:00.708740,0.005080372383055038,0.17419435258312935,954.3824160912402,0.3666636127882627,43,22,28.597488156037357
193,0 days 00:00:00.477960,0.1014384468220392,0.01715641903058225,0.00224919651155968,0.42448381316577855,24,16,0.003232443381691137
194,0 days 00:00:00.527773,0.02540000114474435,0.06784361330536753,0.09481489557275463,0.4032560341709982,34,4,95.09038407367846
195,0 days 00:00:02.025395,0.23042492837934617,0.02018643559034515,0.8648212717078463,0.407407809232066,195,47,520.0794159205062
196,0 days 00:00:01.556786,0.20682845669256633,0.45089886716846606,137.27188001938015,0.010699572574641025,138,47,897.1048875910519
197,0 days 00:00:02.058485,0.010732419486324207,0.0640449989156725,0.08303371022533412,0.01354095884877834,46,36,0.15945347029888063
198,0 days 00:00:00.938464,0.02061952993471959,0.02496122118299614,81.67312285768895,0.010550644567094187,27,62,127.78257872800364
199,0 days 00:00:02.318554,0.030211112423927617,0.03868324851004876,109.61115139802658,0.15564137329885777,215,63,0.0818396910843864
200,0 days 00:00:00.617437,0.09474035674822755,0.11977187306970619,113.65023272469546,0.35443448668164795,30,51,2.0401162460308675
201,0 days 00:00:02.603854,0.010056859005689492,0.2343859726929274,0.004469873887997745,0.007006953000266097,129,26,182.13696349438968
202,0 days 00:00:01.874840,0.0053487499410401484,0.25304725047493437,5.218697132569624,0.2711276507721142,210,2,59.39222561339738
203,0 days 00:00:03.065069,0.018592446371437994,0.022551816370914246,2.6651761120407893,0.005127311406271941,56,46,0.0012589413715688802
204,0 days 00:00:01.802488,0.3066095876024977,0.016317966913753337,0.12900328427605431,0.007413952124065874,35,47,0.006292136822188859
205,0 days 00:00:01.223840,0.028918445862467487,0.09753890113699078,6.536711600231108,0.09628675670557903,44,52,0.010796843770125268
206,0 days 00:00:02.874240,0.12650566050257248,0.023484346744201526,62.02875337218664,0.29728184195049573,300,5,0.002091220238968887
207,0 days 00:00:05.522598,0.08909232841321213,0.02433790793793351,0.14580829466716014,0.0380578255508344,365,35,0.01125729296812518
208,0 days 00:00:01.885941,0.007846368782129834,0.049375382202180546,10.732705034965887,0.07733683789559007,170,30,0.0015061386958336704
209,0 days 00:00:00.498930,0.0152504728773592,0.015014124403532454,111.02129133271276,0.1648893119181555,25,19,0.027853304689421234
210,0 days 00:00:02.586601,0.09227249011871817,0.011380581246875044,0.0026154711393752087,0.013027702879841816,40,59,0.0019333096127669219
211,0 days 00:00:01.090137,0.1518768857901382,0.3035670486545215,26.388232196016908,0.08748822031988172,104,34,376.946351079419
212,0 days 00:00:02.072004,0.11075319084977812,0.04320425367205298,0.029135269314265622,0.14116620577498049,149,6,594.7205289885983
213,0 days 00:00:01.345093,0.1598806082539834,0.07607163610224615,0.0012478892069396987,0.05610938529205536,22,52,0.006808873903004883
214,0 days 00:00:02.566158,0.23591852904098345,0.3207844537363248,0.0943127771633701,0.009001832419758682,224,22,0.03269707827162447
215,0 days 00:00:01.664885,0.007640508513922458,0.07610455934704129,0.28035681475392604,0.02824561370831997,114,16,1.8144973496810615
216,0 days 00:00:01.289928,0.03838042398779498,0.010565457933337151,6.463091967600309,0.00743048590989704,29,35,0.3187798748387637
217,0 days 00:00:00.646549,0.2897072682475807,0.012093180631514091,0.011400703474765385,0.0832535502724074,34,5,0.05045115426522466
