,acc,bal_acc,roc,eq_loss,eod,spd
0,0.76,0.7333333333333334,0.8428571428571429,-0.1991986309796286,0.04661487236404005,0.08571428571428574
1,0.74,0.6523809523809524,0.7266666666666667,-0.1492290638845214,0.030000000000000027,0.09007352941176472
2,0.71,0.6595238095238095,0.7661904761904762,-0.002251988891524781,-0.12,-0.15848527349228603
3,0.61,0.6166666666666667,0.6590476190476191,0.05964195991870658,-0.09790209790209792,-0.048387096774193505
4,0.72,0.6952380952380952,0.8338095238095238,0.3137051755604109,-0.047008547008547064,-0.014205986808726534
5,0.65,0.6738095238095239,0.7123809523809523,-0.2404157324844931,0.23295454545454547,0.25182325182325177
6,0.68,0.638095238095238,0.7347619047619047,-0.29744931203136127,0.08000000000000007,0.043659043659043606
7,0.65,0.6833333333333333,0.7771428571428571,-0.13374641917806995,0.28418803418803423,0.2653475393201421
8,0.6,0.6666666666666667,0.8123809523809523,-0.04472231625207301,0.0,0.01870032725572701
9,0.69,0.5976190476190476,0.7757142857142858,0.016671945151074397,0.030000000000000027,0.006077606358111276
