,acc,roc,eq_loss,eod,spd
0,0.55,0.7018666666666667,1.1875466828045043,0.631578947368421,0.6774193548387097
1,0.73,0.791044776119403,0.2600153223454915,0.3421052631578947,0.4642857142857143
2,0.76,0.841765873015873,0.47742234620128654,0.2941176470588235,0.4516129032258065
3,0.72,0.8129340277777778,0.5548739325845158,0.2857142857142857,0.375
4,0.73,0.7594246031746031,0.30440304565417853,0.33333333333333337,0.35
5,0.75,0.8209030948756977,0.5695753521240188,0.10924369747899154,0.375
6,0.7,0.8100407055630936,0.3051738904617999,0.08333333333333337,0.24137931034482762
7,0.77,0.7836123795027905,0.35620204358509305,0.24597207303974222,0.7741935483870968
8,0.65,0.6954832442933463,0.3057302744231184,0.33333333333333337,0.19999999999999996
9,0.75,0.8101604278074865,0.20506727315146744,0.4,0.4285714285714286
