number,duration,params_C,params_a,params_b,params_gamma,params_max_iter,params_n_estimators
0,0 days 00:00:24.015641,0.3175571620333288,0.8068227253423923,0.7821760500376155,0.6221087710398319,10,13
1,0 days 00:00:28.327028,260.0024379895117,0.9623254183153347,0.8771733083946738,0.2764642551430967,10,15
2,0 days 00:00:31.329775,29.356446287146774,0.7414318242846102,0.376548247242491,0.5009951255234587,10,17
3,0 days 00:00:45.025013,0.00012886874428871283,0.7955439594511367,0.8838147787297554,0.5030831653078097,10,24
4,0 days 00:00:31.454021,0.00040091281005316356,0.43194160540177706,0.9338087009626964,0.6153961784334937,10,17
5,0 days 00:00:50.927097,204.0991253214067,0.38515250995198413,0.5724176660998085,0.3972025777261542,10,28
6,0 days 00:01:08.727982,261.32510685002063,0.22939014206310812,0.7072183614071521,0.43617342389567937,10,40
7,0 days 00:00:55.653961,2505.768981785832,0.49792667986375894,0.9102227993827477,0.21879210567408858,10,31
8,0 days 00:00:20.371365,0.00023924464755853612,0.7073928492240972,0.5986785321351044,0.18428708381381365,10,11
9,0 days 00:00:41.969941,3.100734921871474,0.39670160105882357,0.5079371647814922,0.04332406269480349,10,23
10,0 days 00:00:20.854338,3.3694354780744047,0.10608765579100252,0.621267291716254,0.6071937062184846,10,11
11,0 days 00:01:16.618424,8642.745596340523,0.9629215859375798,0.7940444939387233,0.7905241330570334,10,43
12,0 days 00:00:26.964321,0.6679598605403979,0.27610766079930843,0.3884942775111914,0.624916705305911,10,15
13,0 days 00:00:19.145001,7178.569876429485,0.2115484304382667,0.1281870889469859,0.45164840826085906,10,10
14,0 days 00:00:57.371848,0.5930076208016037,0.19641413547447967,0.23692637980601175,0.5873036334639846,10,32
15,0 days 00:01:14.503827,1.935589690436898,0.10558766492841647,0.30763528871259815,0.4167535378026932,10,42
16,0 days 00:00:35.673959,2216.0757584763273,0.6631630029662817,0.7089375894309555,0.6121489970657575,10,20
17,0 days 00:00:22.126721,444.6885420596239,0.6703531920558812,0.44392678231120325,0.7460634091367166,10,12
