,acc,bal_acc,roc,eq_loss,eod,spd
0,0.827021494370522,0.8347058382082522,0.9198820949520304,-0.1747587967985894,-0.12966742252456542,-0.2859270869296595
1,0.7850562947799385,0.8235395271275072,0.9135247113032123,0.1300067999733212,0.1080956912676796,0.3575441249820226
2,0.8329238329238329,0.8373693174277836,0.9237762563221611,-0.1771358336500081,-0.08681176781741518,-0.2839528237450462
3,0.800982800982801,0.8389807312325818,0.9299517681775955,-0.18924137759704882,-0.09382439939398313,-0.35124934021731874
4,0.8372235872235873,0.8490008036333072,0.9311178198313108,-0.15931683271269864,-0.1452276170550466,-0.3116110283999156
5,0.8241195741195741,0.8374873786363055,0.9226988821818004,-0.17586127976415095,-0.13108503377672542,-0.30350427368515426
6,0.823914823914824,0.8320765122322169,0.9224972857591873,-0.1876727887255645,-0.15252435464690262,-0.3231861141530825
7,0.7915642915642915,0.8301577195541623,0.9230737525141985,-0.1946365110059198,-0.04105442643962287,-0.31967506361813297
8,0.8314905814905815,0.8382288297851519,0.9227328461707617,-0.20477413662479158,-0.10193763130584454,-0.31867339392615823
9,0.8407043407043407,0.8343190565609792,0.9245048453372049,0.15303512481542378,0.16101586489252817,0.2768268911118499
