number,duration,params_C,params_Kmin,params_alpha,params_n_iterations
106,0 days 00:00:10.358896,91.35560764231889,39,0.6404998521055423,52
107,0 days 00:00:07.911589,1807.3084476893255,20,0.517199035111528,33
108,0 days 00:00:11.235885,3.2089198880412217,30,0.49785169432968956,53
109,0 days 00:00:39.268065,1.1008441618617202,49,0.8087304324703981,237
110,0 days 00:00:01.447481,0.00039047619353928926,30,0.26324931856392664,21
111,0 days 00:00:08.398589,532.0734118123765,41,0.6722969795182683,42
112,0 days 00:00:06.458818,0.00014591726569801596,43,0.8949878758225195,99
113,0 days 00:00:07.635226,0.0008825205273668296,23,0.32169509906490923,108
114,0 days 00:00:10.050381,5664.476824659371,12,0.6970414603412854,51
115,0 days 00:00:11.834117,0.019219133629620785,48,0.7597108730252506,68
116,0 days 00:00:05.062906,5.99291130669333,42,0.4411647087962749,20
117,0 days 00:00:10.032978,36.0126713449411,41,0.6878070391867234,59
118,0 days 00:00:30.900381,4.904025882455747,14,0.8152987207536658,191
119,0 days 00:00:18.726707,1914.1192936260447,40,0.3483202073252195,98
120,0 days 00:00:05.031814,37.02937022051813,21,0.8247709846090763,24
121,0 days 00:00:06.734919,84.03643954228951,39,0.41950309576625044,29
122,0 days 00:00:06.309378,5.934121005897799,31,0.7043006675828122,36
123,0 days 00:00:27.973738,0.05589308448098642,35,0.23358936770449326,168
124,0 days 00:00:05.723551,0.01597567741155228,48,0.5933643840756693,30
125,0 days 00:00:04.544878,3835.008734270848,39,0.609998183134967,17
126,0 days 00:00:25.113093,0.006230698736000768,49,0.8030674800722779,165
127,0 days 00:00:26.330473,4.002916445157971,38,0.7958024067769706,158
128,0 days 00:00:27.348786,156.5735118464669,13,0.25989388592821705,143
129,0 days 00:00:10.731266,4138.511539238801,10,0.8947267842899639,65
130,0 days 00:00:37.106792,1574.2471562957983,40,0.3932097161636223,218
131,0 days 00:00:24.790798,110.32415037099169,35,0.8670382720076041,148
132,0 days 00:00:01.279593,0.0017661233472429714,32,0.43315115119724246,10
133,0 days 00:00:16.708927,4379.7769173216475,25,0.273141535424513,80
134,0 days 00:00:05.583910,0.0034382986507115014,42,0.4178711982728207,42
135,0 days 00:00:29.331007,0.2438907075710669,20,0.5362379344010393,174
136,0 days 00:01:23.074751,0.008995490982189578,41,0.8161264021596476,484
137,0 days 00:00:01.843600,0.00049050466777967,25,0.36972035226204625,21
138,0 days 00:00:06.211950,172.38724482389344,29,0.4110169878804609,18
139,0 days 00:00:29.340087,4438.732601748531,14,0.5229180224856319,170
140,0 days 00:00:12.391034,66.12646835329487,26,0.4507230244269693,66
141,0 days 00:00:10.362547,1.9827323784424429,18,0.3636526858052508,47
142,0 days 00:01:05.756903,7495.336892666343,21,0.850264313513171,427
143,0 days 00:00:11.461827,42.34509830688771,29,0.229735108208316,55
144,0 days 00:00:38.742667,283.9636921075129,28,0.7780554814701286,234
145,0 days 00:00:59.167568,221.98741086081168,28,0.192417772945917,326
146,0 days 00:00:19.268459,22.80504250557012,31,0.40684152582537736,104
147,0 days 00:00:05.892828,1320.5027036570436,43,0.8305054844674326,34
148,0 days 00:00:06.849121,992.3343994897264,18,0.1065949318455842,20
149,0 days 00:00:20.319168,0.0004605142165527949,22,0.6079543464617075,297
150,0 days 00:00:06.497188,0.0003742809599320891,34,0.12230611446147739,94
151,0 days 00:00:36.094120,9422.858638684665,36,0.25935640583164404,196
152,0 days 00:01:08.196297,33.100583648249525,10,0.5726212441925024,436
153,0 days 00:00:16.133824,93.6858908362743,44,0.22457574866432478,74
154,0 days 00:00:08.261132,138.483244351299,43,0.45720762660358805,38
155,0 days 00:01:06.289707,177.32717507106378,22,0.16237558299161386,354
156,0 days 00:00:08.147586,3034.222125421109,15,0.760570635852812,42
157,0 days 00:00:03.203055,434.16449812804143,27,0.8642962437774389,10
158,0 days 00:00:16.243889,9451.987774179766,43,0.36001316573860753,84
159,0 days 00:00:22.724581,7.001197053703267,48,0.38274997079584716,126
160,0 days 00:00:20.188937,81.841300960023,29,0.6233750524060312,116
161,0 days 00:00:09.274507,7.774243780863142,24,0.4700963997106308,43
162,0 days 00:00:57.488613,0.004312844805484256,48,0.7384602350455235,453
163,0 days 00:00:07.301471,1.117195618612887,35,0.5885774053152337,37
164,0 days 00:00:05.102918,11.230738814115785,39,0.5667768913286463,17
165,0 days 00:00:25.415309,0.3841779965574568,12,0.21651017685461166,132
166,0 days 00:00:25.681841,1.9136624873156518,10,0.7393564036233061,150
167,0 days 00:00:05.204778,3.5311357106876637,43,0.5311921261302301,20
168,0 days 00:00:17.393164,82.74176695798194,11,0.6896315184241799,97
169,0 days 00:00:06.239129,0.01740138197475583,14,0.28335932204276293,31
170,0 days 00:00:16.055940,0.33454687779670583,32,0.4002442034710293,87
171,0 days 00:01:07.111041,7.292585215923633,27,0.21466803834443723,361
172,0 days 00:00:23.240271,0.01780085349305003,15,0.6668065808040405,136
173,0 days 00:00:41.326489,0.09861766187556273,20,0.8340269414190923,242
174,0 days 00:00:06.180483,22.658555043550408,13,0.3805349842929282,23
175,0 days 00:00:19.573118,3377.154076044062,29,0.5038841490225019,109
176,0 days 00:00:12.336059,6.965371372791286,35,0.3683308467952704,66
177,0 days 00:00:30.700138,0.04879910511143602,19,0.8791907740245913,181
178,0 days 00:00:12.026160,0.006838721193341574,25,0.21966352239521492,77
179,0 days 00:00:17.018748,2026.7061540799032,20,0.5712814031000506,96
180,0 days 00:01:08.703688,0.045324327278092574,47,0.5251713955597056,394
181,0 days 00:00:41.299345,22.769884517927217,41,0.8145195406463616,258
182,0 days 00:00:05.983720,0.00013656840820412103,35,0.8187732563230957,86
183,0 days 00:01:01.773164,43.63688503512969,38,0.8760001975759593,395
184,0 days 00:00:10.240528,0.00013956964404861612,11,0.2624773391269847,159
185,0 days 00:00:07.807036,9197.514365438807,11,0.45918286542068587,33
186,0 days 00:00:27.769686,1838.9820955330276,46,0.24426385642994308,132
187,0 days 00:00:13.414211,0.016812470120072216,28,0.5850901761008307,72
188,0 days 00:00:03.206300,0.09942110138165332,16,0.6400863628521681,11
189,0 days 00:00:25.775401,36.964896286486656,10,0.5486756404819005,146
190,0 days 00:00:54.231380,0.0073655286326950635,46,0.4307155866318907,330
191,0 days 00:00:24.673064,0.0032098858490749375,36,0.8329242702447662,227
192,0 days 00:00:25.213459,1.0770346040111738,48,0.5602765311484803,130
193,0 days 00:01:20.684909,3.6109573796404435,13,0.42010285674071557,484
194,0 days 00:00:34.995156,0.0031283021627117975,22,0.643419370242537,327
195,0 days 00:00:38.492216,0.026119109654912816,42,0.3947393589340028,225
196,0 days 00:00:10.027943,0.04350847053652077,29,0.11266355266058295,52
197,0 days 00:00:03.988812,0.0001721179871697263,11,0.35372089637884363,61
198,0 days 00:00:00.781189,0.00032882848730265686,47,0.6233680127620737,10
199,0 days 00:00:11.938939,15.12511584227645,42,0.6662979311499126,65
200,0 days 00:00:04.619612,0.0002589776581655259,29,0.13159092139772444,64
201,0 days 00:00:49.828670,0.009366232629842909,16,0.6557118811640963,299
202,0 days 00:00:29.786941,0.08981589223102568,39,0.16798801072362918,168
203,0 days 00:00:18.125417,0.25787382735536357,27,0.6301983902622534,95
204,0 days 00:00:08.979521,0.03956336088924544,49,0.3200609645100543,50
205,0 days 00:01:05.367690,1985.4345775707143,16,0.6734913929795102,416
206,0 days 00:00:09.333380,42.30829595806399,38,0.34695744828962527,40
207,0 days 00:00:08.391748,214.1806507448124,33,0.349982196354897,35
208,0 days 00:00:28.637056,0.5697276553613367,10,0.3093737410144602,155
209,0 days 00:00:37.470070,92.57979962061842,46,0.49267844282797935,236
210,0 days 00:00:06.054442,363.9265481450439,40,0.5898173485738217,27
211,0 days 00:01:09.215295,182.22259868450385,23,0.7244453452417392,451
212,0 days 00:00:03.831009,0.005081137349498279,11,0.8518950369181532,20
213,0 days 00:00:14.592708,5127.232392709758,35,0.35436624568032415,66
214,0 days 00:00:17.602521,0.0023391996271302585,45,0.42931833611240866,192
215,0 days 00:00:36.660721,719.4939786326391,27,0.6049253923987845,231
216,0 days 00:00:14.009624,0.0012937110644134276,46,0.5107696992875197,184
217,0 days 00:01:16.473051,122.65753764074397,34,0.10578891453396322,421
218,0 days 00:00:44.997530,0.6130067757057295,35,0.6559834574980282,265
219,0 days 00:00:08.202452,83.5101648835649,28,0.3275772795883548,30
220,0 days 00:00:36.366394,0.005145742052911549,42,0.2665483579706367,273
221,0 days 00:00:24.257229,502.62520880315805,21,0.23728990530618646,125
222,0 days 00:00:49.295464,34.61093155793393,20,0.5010756374735154,305
223,0 days 00:01:24.575744,1.1768958446626847,39,0.7311450254948346,496
224,0 days 00:00:08.870319,225.81181790682666,41,0.333347850735201,34
225,0 days 00:00:13.642987,2237.9057828288173,25,0.27269349554985167,63
226,0 days 00:00:15.901314,1.1553166211874346,48,0.679698698523084,83
227,0 days 00:00:10.868359,2.4627204905642794,24,0.6264519190657155,60
228,0 days 00:00:20.150997,0.008146016138169548,11,0.861861804616396,120
229,0 days 00:00:05.883239,273.99870631032655,34,0.6826993531929223,26
230,0 days 00:00:03.548250,0.005316392074437975,43,0.8422472512147157,21
231,0 days 00:00:03.343451,0.002338951575151555,27,0.31384674352466685,29
232,0 days 00:00:05.818670,0.025239783989878074,31,0.4177358297078898,29
233,0 days 00:00:07.447378,0.44594224042586117,36,0.405420806103727,32
234,0 days 00:00:03.088876,2.682784089593328,26,0.7857059579225419,11
235,0 days 00:00:05.747851,2.8215840793073075,19,0.5932151288913619,25
236,0 days 00:00:04.213330,255.70575500331438,10,0.15666297692063128,10
237,0 days 00:01:04.331978,0.10314332810354336,13,0.27964393688999223,381
238,0 days 00:00:05.314235,1.616203032443437,27,0.15220806385960178,15
239,0 days 00:00:06.331140,0.014234333351421147,16,0.6733538534828035,39
240,0 days 00:00:14.493938,0.012214848099118963,15,0.5765421857060565,85
241,0 days 00:00:06.058235,152.40385743030572,18,0.4056096386674075,22
242,0 days 00:00:08.170479,107.43190098860445,31,0.657280534523271,48
243,0 days 00:00:05.459000,4057.005255054665,31,0.3668231788970332,20
244,0 days 00:00:21.879325,1620.5609807917217,11,0.46172520353882207,114
245,0 days 00:00:06.856250,6.250069789692128,32,0.29209440467408526,23
246,0 days 00:00:02.786901,0.01118188515022846,27,0.5985046178938067,12
247,0 days 00:00:49.183734,0.06001743743475576,28,0.22046921940671985,276
248,0 days 00:00:12.699955,64.62280375970973,12,0.562592229165694,71
249,0 days 00:00:18.249693,0.023893778487208514,27,0.5800690729798154,111
250,0 days 00:00:03.058493,0.0003919013310155163,25,0.7908275064828718,44
251,0 days 00:00:30.225648,13.958829540524576,48,0.505736301522708,174
252,0 days 00:00:05.140114,0.00013454864943487956,28,0.8456347108362259,81
253,0 days 00:00:05.150951,2.579601977949527,22,0.5697407424922828,22
254,0 days 00:00:01.319106,0.0007528251400744805,18,0.2408765220623412,16
255,0 days 00:00:03.939787,972.4231267284695,41,0.24349179745296567,11
256,0 days 00:00:18.218113,0.7228427377815304,13,0.699560105020935,101
257,0 days 00:00:17.797920,0.016272567191892615,34,0.6211272505562938,106
258,0 days 00:00:04.665909,0.032527788179363776,15,0.21176987355817165,25
259,0 days 00:00:09.135585,0.003831836236150659,37,0.31622757230277854,79
260,0 days 00:00:04.339351,0.08617049669901938,43,0.5416588410200335,20
261,0 days 00:01:19.812455,0.29791104745327585,14,0.8886995114904981,468
262,0 days 00:00:10.981814,1.3035657852043596,44,0.22905431045282426,40
263,0 days 00:00:42.316152,100.63890366831978,38,0.7052044921060996,266
264,0 days 00:00:19.288370,0.0012953868442585773,14,0.2622750695333407,256
265,0 days 00:00:04.067020,0.00011522381705038768,45,0.684013196231797,59
266,0 days 00:00:17.500109,0.11121567646299471,20,0.4245889046722555,91
267,0 days 00:00:10.638337,7219.396498672029,32,0.5057205285400552,50
268,0 days 00:00:04.727807,0.6475383573543766,25,0.596146312754339,15
269,0 days 00:00:01.435374,0.00029882301863670197,41,0.8569134266317727,16
270,0 days 00:00:04.965487,652.2760712722428,25,0.3821095407475148,12
271,0 days 00:00:37.689899,1229.701646026906,34,0.8180187818567388,229
272,0 days 00:00:14.531562,0.00012420861147275218,24,0.6686320147266693,211
273,0 days 00:00:38.483322,246.03814381534502,20,0.2174975575232689,207
274,0 days 00:00:46.767068,27.19954504376905,13,0.5170895642231351,282
275,0 days 00:00:21.550607,0.7402117583416578,20,0.2346628356732997,105
276,0 days 00:00:47.495426,21.039607000717975,33,0.22451188116330442,266
277,0 days 00:00:08.230364,6925.0296842567695,15,0.4871642748150299,36
278,0 days 00:00:10.047019,9.511495206049556,40,0.5085577611046007,46
279,0 days 00:00:03.345350,0.0005156759416570816,13,0.4515841743906941,45
280,0 days 00:00:56.263413,7.204139658045735,48,0.8806442282761425,366
281,0 days 00:00:07.583077,4790.598478742522,26,0.5878965734493449,39
282,0 days 00:00:04.110513,0.00013059390260051966,10,0.16295533444665936,64
283,0 days 00:00:43.215632,24.09595385488378,12,0.4197008257393232,247
284,0 days 00:00:05.791243,1.4237813140018396,21,0.6009945120166817,20
285,0 days 00:00:48.459569,1.716959834468879,43,0.7296750483603512,296
286,0 days 00:00:06.794937,0.0007895870735887226,35,0.8447423449602982,97
287,0 days 00:00:13.223459,28.289453515438073,35,0.6128709247049802,76
288,0 days 00:00:19.251240,32.34733882881566,27,0.8275033791103155,117
289,0 days 00:00:23.927815,13.928617456264407,41,0.8931859288830629,153
290,0 days 00:01:07.556727,2159.624813550558,24,0.8737025186903187,422
291,0 days 00:00:13.548326,310.6468970618671,44,0.24222790495132873,54
292,0 days 00:00:03.412610,0.0005650219703860596,19,0.8582124083952747,44
293,0 days 00:01:16.469819,0.007397124977693352,23,0.7268803692840006,429
294,0 days 00:00:07.823435,983.9728271369181,31,0.5650037085355614,38
295,0 days 00:00:16.281785,0.00021312202059779736,33,0.4165637630102118,244
296,0 days 00:00:06.949067,72.14752761935286,18,0.2030572215328088,19
297,0 days 00:00:09.428039,625.0807242975341,26,0.3087230761739401,39
298,0 days 00:00:08.964644,0.004040155311661947,34,0.5682054932057281,67
299,0 days 00:00:26.689804,54.35551698370948,21,0.5296308148668053,155
300,0 days 00:00:16.991449,235.23865066147164,42,0.8117853086080816,96
301,0 days 00:00:04.864515,854.6094547759425,27,0.1718431929786494,13
302,0 days 00:00:13.071460,3.860098947526183,16,0.5972188015045318,70
303,0 days 00:00:01.053633,0.00028625905557661994,25,0.7815778081748546,11
304,0 days 00:00:11.871087,13.200014018177036,16,0.7585137714714157,74
305,0 days 00:00:04.145826,83.19781057286912,32,0.5464129500625062,16
306,0 days 00:00:16.471308,388.3628207734794,15,0.2168227066622362,66
307,0 days 00:00:06.330393,1110.2304492759847,18,0.45398604200299497,23
308,0 days 00:00:06.107479,1.6723624205036518,38,0.5699564941261908,22
309,0 days 00:00:21.754913,0.00017148023167284015,12,0.3568114722886403,319
310,0 days 00:00:09.509598,0.0030804885028072127,20,0.27130269996948575,76
311,0 days 00:00:27.366891,0.0004189991401815013,28,0.10421632027500083,395
312,0 days 00:00:02.116042,0.00039329944807942567,27,0.37015706711976426,27
313,0 days 00:00:59.538647,484.0988402457781,48,0.4508651211438156,330
314,0 days 00:00:30.185312,0.018314871253257547,33,0.4906437151256203,168
315,0 days 00:00:14.037313,4.947641282777179,11,0.42717329650829405,59
316,0 days 00:00:03.898812,0.0032775337637481446,29,0.2570459227180069,27
317,0 days 00:00:40.932174,17.113941839437242,31,0.41949052083581917,222
318,0 days 00:00:18.891290,9236.275381775939,37,0.4308010399369492,97
319,0 days 00:00:04.136562,0.0355063666325442,31,0.7513550605337322,17
320,0 days 00:00:20.269487,291.9158765203132,33,0.39546259342875756,114
321,0 days 00:00:04.200241,30.017782703923846,10,0.39397774094278615,11
322,0 days 00:00:08.541871,0.22164286003182157,35,0.550422677436512,36
323,0 days 00:00:02.067869,0.0007648746102294023,24,0.2269304679899964,22
324,0 days 00:00:53.232827,0.39982618592174113,17,0.5969427845947434,311
325,0 days 00:01:17.899955,3.3963588836202963,42,0.11998942230445034,431
326,0 days 00:00:08.634606,544.4453319474629,32,0.5905522726847934,41
327,0 days 00:00:19.138325,0.09477061794460793,33,0.7594418516067852,96
328,0 days 00:00:19.993239,0.0002859650675989465,23,0.5422505332523809,293
329,0 days 00:00:13.520185,13.675317139844859,36,0.14714305787703097,45
330,0 days 00:00:02.611545,0.00038572490710286043,38,0.42130729295045055,34
331,0 days 00:00:23.906938,3.5024876143901627,18,0.5729593330610827,137
332,0 days 00:00:03.582461,0.0008436988908176552,39,0.899650138692992,45
333,0 days 00:00:04.848142,0.0005246202203764428,31,0.5136190850466992,62
334,0 days 00:00:18.342431,23.00574247889156,30,0.5944046699563988,104
335,0 days 00:00:04.745933,54.800198316265224,16,0.41134583366483646,15
336,0 days 00:00:23.262447,0.007998732117899617,30,0.19876163801948377,140
337,0 days 00:00:08.568576,4.224178848581919,10,0.5345293156302676,43
338,0 days 00:00:03.555649,0.027341570677346223,26,0.5873488101110896,17
339,0 days 00:00:03.288726,0.00826657672989818,15,0.5350845321115062,15
340,0 days 00:01:02.036533,10.126325714278488,28,0.22439305603340964,348
341,0 days 00:00:06.345749,0.0001467095126517277,11,0.18229169692900876,96
342,0 days 00:00:05.470949,275.46052710438045,27,0.309394020901655,13
343,0 days 00:00:50.761166,1501.0823275116766,29,0.8347418537967987,313
344,0 days 00:00:23.929081,9.50433664315449,39,0.489444248186537,135
345,0 days 00:00:24.460215,7558.169787089746,13,0.22115291516590202,119
346,0 days 00:00:05.609292,0.23543840647926273,24,0.7352023281177417,30
347,0 days 00:00:04.926355,11.962860243779392,48,0.43183710470452896,15
348,0 days 00:00:49.990904,2.9024000703018165,33,0.6293501068286933,336
349,0 days 00:00:04.735770,0.1316002768819036,42,0.6739527937151351,23
350,0 days 00:00:21.409104,3.284088813425506,22,0.7360492056456831,126
351,0 days 00:01:21.803869,0.049989133923715824,30,0.5927756843906326,486
352,0 days 00:00:16.395586,0.0003201668706048609,42,0.6726895684337143,249
353,0 days 00:00:15.871117,0.03269769531839014,26,0.8346106370866807,91
354,0 days 00:00:22.646692,4.317977264829472,44,0.48790525145416985,130
355,0 days 00:00:57.509408,0.11196527307577353,16,0.8733766013901465,339
356,0 days 00:00:03.349054,8482.065291661072,14,0.7065731730591226,10
357,0 days 00:00:59.301033,0.07912050088861648,11,0.7817587386173456,361
358,0 days 00:00:13.272249,14.423301539814505,17,0.2502892901031058,59
359,0 days 00:00:06.871256,0.2653307709692943,25,0.5730383182906754,37
360,0 days 00:00:04.604355,0.6440068904471644,43,0.6340110701385278,22
361,0 days 00:00:20.109647,0.07441966257115962,37,0.36947230670600295,117
362,0 days 00:01:11.015716,1.2693919659273494,42,0.3958577411229539,425
363,0 days 00:00:06.877697,0.9236106003709667,34,0.7160325266258928,34
364,0 days 00:00:11.387563,13.367599843030025,48,0.5536798160590942,58
365,0 days 00:00:52.535469,0.00909419147543547,29,0.5760246005844945,309
366,0 days 00:00:01.239543,0.0006712825744163393,12,0.6484179142703181,13
367,0 days 00:00:38.954972,0.8565085512671374,20,0.7815817917506548,228
368,0 days 00:00:06.474571,0.16142942753990364,17,0.6842779913133425,42
369,0 days 00:00:03.913491,36.2168824880381,18,0.12063074725589625,11
370,0 days 00:00:03.811795,969.4097301422421,42,0.5428223876457445,11
371,0 days 00:00:09.797349,7.901772950683528,14,0.22440160603731077,34
372,0 days 00:00:18.524560,553.198449788835,37,0.6908793620790258,105
373,0 days 00:00:01.691592,0.001340148556289461,21,0.2973581937510995,16
374,0 days 00:00:17.515223,0.00024334408681013007,41,0.217554768709595,261
375,0 days 00:00:02.964189,4.1532947752204254,16,0.8595158085561804,10
376,0 days 00:00:00.921008,0.00038140036122148106,18,0.4624440504576852,10
377,0 days 00:00:08.012922,2.473320984587086,29,0.7716739777761457,46
378,0 days 00:00:13.274067,9252.85750813818,21,0.8343682081394944,78
