,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.73,0.75,0.8319047619047618,-0.20855529788530652,0.14761376248612645,0.0714285714285714,0.5882352941176471,0.7358490566037735,0.6620421753607103,0.5,0.5714285714285714,0.5357142857142857,0.6018099547511313,0.8385127635960044,0.7201613591735678
1,0.71,0.6880952380952381,0.7395238095238095,-0.09311577996556697,0.06000000000000005,0.0533088235294118,0.7,0.76,0.73,0.59375,0.6470588235294118,0.6204044117647058,0.6416666666666666,0.7133333333333334,0.6775
2,0.6,0.6857142857142857,0.7385714285714287,-0.04446627004258075,0.11000000000000004,-0.007480130902290771,0.44,0.55,0.495,0.3548387096774194,0.36231884057971014,0.35857877512856473,0.6410526315789473,0.775,0.7080263157894737
3,0.66,0.6523809523809523,0.7238095238095238,-0.02446640510506859,-0.2727272727272727,-0.21392190152801355,0.5,0.7727272727272727,0.6363636363636364,0.4473684210526316,0.6612903225806451,0.5543293718166383,0.5833333333333333,0.6919191919191919,0.6376262626262625
4,0.74,0.7,0.8514285714285715,0.086841909929885,0.044871794871794934,-0.0182648401826484,0.7884615384615384,0.8333333333333334,0.8108974358974359,0.6666666666666666,0.684931506849315,0.6757990867579908,0.679945054945055,0.75,0.7149725274725275
5,0.6,0.6476190476190476,0.7747619047619048,-0.3000961086831536,0.10795454545454547,0.14071214071214067,0.45454545454545453,0.5625,0.5085227272727273,0.35135135135135137,0.49206349206349204,0.4217074217074217,0.6272727272727273,0.6479166666666667,0.6375946969696971
6,0.72,0.6761904761904762,0.7257142857142858,-0.1108115413897191,0.16000000000000003,0.17255717255717262,0.74,0.9,0.8200000000000001,0.6351351351351351,0.8076923076923077,0.7214137214137214,0.6616666666666666,0.7,0.6808333333333333
7,0.62,0.6714285714285715,0.7302380952380951,-0.01406174122148085,0.20726495726495725,0.1461187214611872,0.3888888888888889,0.5961538461538461,0.49252136752136755,0.3333333333333333,0.4794520547945205,0.4063926940639269,0.5833333333333334,0.7028388278388278,0.6430860805860805
8,0.64,0.638095238095238,0.689047619047619,-0.09377989124218356,-0.010000000000000009,0.016830294530154277,0.64,0.65,0.645,0.5483870967741935,0.5652173913043478,0.5568022440392706,0.6357894736842105,0.6431818181818182,0.6394856459330143
9,0.44,0.580952380952381,0.5742857142857143,0.04865027331091243,0.09999999999999998,0.06638616175783077,0.2,0.3,0.25,0.15942028985507245,0.22580645161290322,0.19261337073398782,0.5736842105263158,0.6045454545454545,0.5891148325358851
