number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
0,0 days 00:00:10.574912,0.02996955815262454,0.030558448721687007,6,15.219209382774608,0.009445451900317758,402
1,0 days 00:00:12.960389,0.005182059432891319,0.011763099645026778,5,0.3201709770307064,0.007818302864720995,472
2,0 days 00:00:07.294250,0.11966990295732281,0.21903400151434096,5,10.255093028067732,0.011975501282249881,311
3,0 days 00:00:05.730661,0.27870045615245786,0.06850015761945892,6,70.81987573232286,0.008697484675515985,213
4,0 days 00:00:09.264361,0.8069273953399764,0.10910745702574307,2,0.24328335907308457,0.0027323393253543818,500
5,0 days 00:00:07.524624,0.010954751414180607,0.3022092433073431,5,3.5314677118340363,0.0030766643265056864,294
6,0 days 00:00:11.219746,0.003871134730435528,0.035028516730867904,6,0.003960210555717253,0.002753402744116425,406
7,0 days 00:00:17.805613,0.01815743381790315,0.4599004160517124,6,9.069481777321492,0.24799068681516442,707
8,0 days 00:00:04.908466,0.17461131218612214,0.04408696184243412,2,0.005608956171406549,0.17525226532402782,260
9,0 days 00:00:13.394044,0.002008070787075544,0.19694012957460208,2,65.59520531537736,0.0010693682668455478,751
10,0 days 00:00:19.737609,0.003834630946079297,0.01885920793644572,6,0.002531449727646675,0.24020856990817063,724
11,0 days 00:00:21.613679,0.0017226782414178777,0.011461245137559316,6,0.006371966160706723,0.1917874407243794,716
12,0 days 00:00:05.250155,0.05265613119189686,0.33875568494223607,2,83.25296019583216,0.011527489814829074,292
13,0 days 00:00:08.308989,0.10642164239257558,0.06459856158272198,6,15.821563369350272,0.07658023936829894,330
14,0 days 00:00:05.804752,0.3272347564913915,0.10372910824983494,4,0.002919682994776431,0.2585365688350764,272
15,0 days 00:00:18.705095,0.06123602805023372,0.03389990293898427,5,0.6207477341014278,0.002950145770877789,735
16,0 days 00:00:08.851024,0.023126745315008256,0.06367075017847543,3,10.554193785128104,0.0042429212582364055,497
17,0 days 00:00:08.915421,0.15954698724819089,0.02552932312963734,6,0.004788689871761947,0.08611805564091463,311
18,0 days 00:00:20.393103,0.06104811976045626,0.08093860483885798,5,0.24456484605376286,0.009260929722390046,824
19,0 days 00:00:14.412288,0.14439630607340984,0.3782123726054272,6,0.01594867452919684,0.11778336263174993,520
20,0 days 00:00:10.745731,0.01909092961473944,0.03089342263685941,6,0.013031894967290415,0.10216727446541946,352
21,0 days 00:00:10.106553,0.004263438181773779,0.01055009085434835,6,1.8250916362538832,0.07749053853247978,326
22,0 days 00:00:17.298738,0.00362264354716829,0.45560261652009276,5,0.03873543172934615,0.0012572961404073127,648
23,0 days 00:00:07.516598,0.01268177533683693,0.0770398959472729,2,0.12109356775423011,0.11444456835007064,478
24,0 days 00:00:04.357540,0.8049537747863218,0.17502207844721648,4,0.0010380285492056747,0.039247934816916,213
25,0 days 00:00:06.528363,0.15383194494945565,0.043335401864569266,5,43.756439077653575,0.005060880379241878,262
26,0 days 00:00:12.158368,0.5270837739886373,0.07716459909356632,4,0.10273153779557077,0.49822092614215385,558
27,0 days 00:00:09.437183,0.27582335570455807,0.08646284216965816,3,62.08782491449255,0.0012804833272969246,519
28,0 days 00:00:07.894111,0.10186602687915443,0.3447568291499685,6,0.009602186831417692,0.04617844346234747,277
29,0 days 00:00:12.997901,0.3317541149109466,0.027257675306747216,4,0.854731537250626,0.03135843908650584,606
30,0 days 00:00:08.501272,0.15560989150610713,0.03446438706643012,5,0.06898172416572633,0.0034586848331240503,320
31,0 days 00:00:04.876195,0.0018493982905417989,0.02820519067511765,3,0.018478602847501496,0.019903305550551597,257
32,0 days 00:00:05.861608,0.771241183410215,0.40141870453172185,6,0.0017088047080107967,0.002496991429720246,209
33,0 days 00:00:05.493265,0.08399920257701365,0.19085614677916804,6,0.43827973306659634,0.016775338207096067,202
34,0 days 00:00:12.108856,0.0019939957172557385,0.010068215800650962,2,4.753864514352239,0.009583157421249933,655
35,0 days 00:00:16.236048,0.06433756525732795,0.03311183345371091,6,0.0353335945687328,0.43262733951230237,616
36,0 days 00:00:08.884114,0.007178076357562369,0.01007705490469129,4,27.289363762248698,0.157539662294258,407
37,0 days 00:00:06.702013,0.7268044489482937,0.011101927329095426,2,13.713277695702985,0.00355473623764302,350
38,0 days 00:00:04.460603,0.5884309552732463,0.07105349726041295,2,0.025208451878246305,0.04674044451166275,234
39,0 days 00:00:04.547356,0.01020802868347953,0.2804863321440148,4,19.366524913972533,0.28232150175348275,214
40,0 days 00:00:07.829345,0.0037044317476974836,0.4617643638992028,2,66.14616941501959,0.02021577011733626,413
41,0 days 00:00:16.636509,0.010445880193757534,0.02279768722006567,4,0.7662119645750148,0.0017312040508442525,784
42,0 days 00:00:21.281567,0.006603237039331257,0.07377823700586651,5,0.0031384510591492003,0.0015452518829625617,867
43,0 days 00:00:14.921392,0.0017883928961504386,0.16756970816790534,2,0.09150463321017982,0.12132273584964667,830
44,0 days 00:00:21.285264,0.01256694461050596,0.25974244107079764,4,1.3588882978783876,0.0018089589389083845,987
45,0 days 00:00:19.803654,0.14632475299472664,0.3845380146153584,5,0.001655727341687189,0.002777465174396501,795
46,0 days 00:00:07.410006,0.034309918007552356,0.03954893490027843,5,85.72581184164882,0.0010521974535821815,322
47,0 days 00:00:05.714850,0.3451052930925028,0.12300383305859963,6,0.0281684670962252,0.29710673299702944,201
48,0 days 00:00:08.997662,0.4147685135723004,0.03303615007723547,6,0.02209994291828138,0.004075966981820363,327
49,0 days 00:00:12.145165,0.19760309912535068,0.1276208377577792,3,0.035703319472536764,0.23026829945502733,626
50,0 days 00:00:11.174367,0.48516616977225396,0.013452071569519778,2,0.0737376063861035,0.0018188379722280986,625
51,0 days 00:00:07.662184,0.04605599636575664,0.12679119924062662,5,0.5158568647904226,0.08623060856703041,305
52,0 days 00:00:16.579441,0.09433043494611792,0.01644111183434728,6,81.33816991021222,0.06487531679718038,643
53,0 days 00:00:06.456025,0.012432885649428906,0.27450014667451866,5,0.03045503056456213,0.015331688175988501,253
54,0 days 00:00:06.046714,0.001874035396252999,0.11603725096763602,5,0.020459386488505833,0.1291100012153295,233
55,0 days 00:00:09.618171,0.20501694005228663,0.33897839475004815,5,3.2739780489367187,0.005673472542167521,378
56,0 days 00:00:11.761331,0.3369889506519469,0.07644729319487704,5,4.0831812954600935,0.05775986568697314,472
57,0 days 00:00:08.638544,0.25734367266884606,0.28957765367662597,5,0.0012659978739469426,0.10346903984336292,326
