model,thresh,bal_acc,precision,acc,recall,logloss,min_acc,min_bal_acc,min_tpr,min_pr,max_logloss,max_logloss_tpr,eod,spd,eq_loss,duration
0,0.5380865651062444,0.6449369127846124,0.6723454833597464,0.6516620498614959,0.7133249264396805,0.6698637036994033,0.6420198376916141,0.5894326866549089,0.6248839368616528,0.4792605951307484,0.6822643921852974,0.5964958699508167,0.24178272980501392,0.2678211169315084,0.03980427604564818,0 days 00:00:09.431361
1,0.5430885964415431,0.6579840630607421,0.7115476760900814,0.65466297322253,0.6242118537200504,0.6531622161467127,0.6485753052917232,0.6297500578569775,0.5013927576601671,0.34986474301172227,0.6639856506426619,0.5962534050523651,0.26224360597619656,0.2804854515408069,0.03894456584291639,0 days 00:00:25.579527
2,0.9999992386576814,0.6149545853406244,0.6300426369301411,0.633887349953832,0.8074821353509878,9.955366915176755,0.6065128900949797,0.5,0.574744661095636,0.42155094679891797,inf,0.0012856921137563522,0.42525533890436396,0.578449053201082,,0 days 00:00:00.242649
3,0.5478460301512218,0.6647764069763012,0.6921521035598706,0.670129270544783,0.7192097519966373,0.6582330241248502,0.6641118124436429,0.611522633744856,0.5979572887650882,0.4310189359783589,0.6699212062414677,0.5951207009069437,0.27476998396218444,0.32773592783487066,0.04239062893071044,0 days 00:01:12.370887
4,0.6107709302902627,0.6395076220565379,0.6621366553416383,0.6491228070175439,0.7372845733501471,0.675074241883474,0.6005221932114883,0.6377690349456144,0.48148148148148145,0.37597911227154046,0.7125332655195223,0.5397595847318555,0.3123903848137832,0.27734517538110537,0.10740554256116364,0 days 00:00:45.971410
5,inf,0.5,0.0,0.45083102493074795,0.0,0.6883041810634274,0.35797665369649806,0.5,0.0,0.0,0.7008526118510092,0.5993490978179236,0.0,0.0,0.030869859141188227,0 days 00:00:01.594771
6,0.7992119079455429,0.6265721762813249,0.6563981042654028,0.6336565096952909,0.6986128625472888,1.0122847674318816,0.5953307392996109,0.47565876152832676,0.5301764159702879,0.40577096483318303,2.3594357331533136,0.49734237146520727,0.46982358402971214,0.5942290351668169,1.5782058398662633,0 days 00:00:00.129132
7,0.9998863646263585,0.5592014484135055,0.5856814261069581,0.5884118190212373,0.8562421185372006,12.526184780722222,0.5414788097385032,0.5,0.6957494407158836,0.5997286295793759,inf,,0.3042505592841164,0.4002713704206241,,0 days 00:00:09.406213
8,0.43721066789159746,0.6220742944698524,0.6311013767209012,0.644275161588181,0.8478352248844052,4.365527168111322,0.6065128900949797,0.5,0.6648096564531105,0.49008115419296666,9.799786642879184,0.6501111477961569,0.3351903435468895,0.5099188458070334,8.966631454845166,0 days 00:00:03.194157
9,0.8747584574705372,0.6536766600225088,0.6739871260886028,0.6629732225300092,0.748213535098781,1.3308036500920806,0.6303501945525292,0.5,0.6053853296193129,0.4368800721370604,1.8307020527336881,0.1329150435065918,0.3946146703806871,0.5631199278629395,0.8274991221789951,0 days 00:00:00.187019
10,0.5847487051604332,0.6749712183345182,0.7033689400164339,0.6793628808864266,0.719630096679277,0.5988796454094049,0.6682496607869742,0.6441525881354624,0.6872427983539094,0.5022542831379622,0.6096465448058457,0.47941431030856074,0.08245417134306021,0.1415720397928384,0.07932966847522749,0 days 00:00:13.509880
11,0.5675385728921708,0.6832906208897748,0.7034131031777168,0.6902123730378578,0.7536780159730979,0.5852213330798637,0.6811397557666214,0.645695440870169,0.6982358402971216,0.5063119927862939,0.5948696502794766,0.5101526771473397,0.11384469661563013,0.1911099882177767,0.08710658916092306,0 days 00:00:22.517152
12,0.6752248128300616,0.6300753714820346,0.6669480793583791,0.6334256694367497,0.6641445985708281,0.9064910272590587,0.5953307392996109,0.47565876152832676,0.6230269266480966,0.47745716862037874,1.3378152228606564,0.36353785305130143,0.2739427703216004,0.4369397185391543,0.5647069020903391,0 days 00:00:01.961536
13,0.5806913473409477,0.6779446242693201,0.7001582278481012,0.6844413665743305,0.7440100882723834,0.5976812738749484,0.6791044776119403,0.6449259430687341,0.6898792943361188,0.5040577096483319,0.6073355964105386,0.48737087423997866,0.11548983318065964,0.1872584368916953,0.08254127171452319,0 days 00:00:15.345761
14,0.5481955053997312,0.6807030151821267,0.7088138385502472,0.6849030470914127,0.7234131988230349,0.5942272364254114,0.672678088367899,0.6432519478515776,0.6035283194057567,0.4278629395852119,0.6016535845717046,0.5824477555647438,0.23987212802153635,0.30280191794531724,0.08008787305137555,0 days 00:01:23.515712
15,0.5612555041518082,0.6737553826395709,0.7109375,0.675207756232687,0.6885245901639344,0.60367284492125,0.6686203787195671,0.6376340353313276,0.5673166202414113,0.39675383228133454,0.6100352662921616,0.557761986907635,0.25086519794040696,0.30813083528990015,0.06237466443758333,0 days 00:00:01.314559
16,0.5670469144839969,0.6690244064649142,0.7105966162065895,0.6692059095106186,0.6708701134930644,0.6047157610800068,0.6564472497745717,0.6241769547325103,0.5013927576601671,0.34490532010820557,0.61352585134556,0.6373654077971501,0.3129249157179089,0.36266648145837405,0.06842568664196169,0 days 00:00:10.560180
17,1.0,0.5,0.0,0.45083102493074795,0.0,15.898287843343626,0.35797665369649806,0.5,0.0,0.0,inf,,0.0,0.0,,0 days 00:00:15.351057
18,0.5430540074298669,0.6597442160636238,0.684127609294998,0.6666666666666666,0.7301387137452712,0.6518094936976209,0.6621438263229308,0.6211493239271018,0.6564531104921077,0.4882777276825969,0.6636432425318622,0.5780325644179828,0.15013125164780994,0.22973793811374776,0.04254020500039146,0 days 00:00:13.424120
19,0.7008919147975129,0.6245518099034757,0.682089552238806,0.6198060941828255,0.5762925598991173,0.6774409328115514,0.5613577023498695,0.6013374485596708,0.45267489711934156,0.3785900783289817,0.7147427542067831,0.4163459269104256,0.20839892838401414,0.1892525268270563,0.11512489513779334,0 days 00:03:21.725712
20,0.5172057633096132,0.666373200217727,0.698992443324937,0.6696675900277008,0.699873896595208,0.6127162122160932,0.6654643823264202,0.623206937095826,0.5701021355617456,0.4026149684400361,0.6217178670899264,0.6060501113611464,0.2783827129231029,0.332793591871248,0.06998425143927212,0 days 00:00:04.199066
