,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.3865546218487395,0.5403225806451613,0.6605121675155631,0.7262839558573855,0.6056910569105691,0.7315436241610739,0.6595862450702277,0.7197121704836367,0.6120906801007556,0.6675838015888393,0.7261228444099981
1,0.0,0.0,0.5,0.6106294400733328,0.0,0.0,0.5,0.6488790560471978,0.0,0.5,0.6245882580895176
2,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5
3,0.5793814432989691,0.7251908396946565,0.6585595454078663,0.6970697976928081,0.6624472573839663,0.7686567164179104,0.6221924358788582,0.6915302130126069,0.73989898989899,0.6475568569126852,0.6927441593852637
4,0.37945492662473795,0.5578512396694215,0.6810532794091788,0.7590205732372076,0.46311475409836067,0.577922077922078,0.6556277056277056,0.6898268398268398,0.5656565656565656,0.6751359751359751,0.7412626262626264
5,0.45134575569358176,0.5846774193548387,0.6370195607412492,0.6794526424159232,0.5336134453781513,0.6148648648648649,0.6074324324324325,0.66753003003003,0.5959595959595959,0.6302874902874902,0.6798679098679099
6,0.0,0.0,0.5,0.6423923252381591,0.0,0.0,0.5,0.5942987545447513,0.0,0.5,0.6286946386946386
7,0.43010752688172044,0.6090534979423868,0.6874096318540763,0.7332054276498721,0.5546875,0.6209150326797386,0.582302176534044,0.6573386636207882,0.6136363636363636,0.6545104895104895,0.7128554778554779
8,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5
9,0.6234817813765182,0.7354838709677419,0.6503506311360449,0.6873422159887799,0.43037974683544306,0.5850622406639004,0.6573379872847399,0.7091606859829395,0.6439393939393939,0.6635081585081585,0.7100815850815851
