number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:00.157565,0.009784822800595935,0.2066537301527134,463.04811526571564,0.17200178465212915,50,48,8.1125519057059
1,0 days 00:00:00.340721,0.010069491154429587,0.11914839745029934,0.15218547582839115,0.009260564930465247,24,54,0.5518878912633678
2,0 days 00:00:00.197777,0.031855605253589075,0.022430249207755108,95.96954803642835,0.005338924952543214,75,5,0.045061737021924356
3,0 days 00:00:00.564353,0.029281349126624223,0.20148593031445425,276.3067924742896,0.4102173205595685,496,39,0.2488216729426906
4,0 days 00:00:00.166105,0.044665017352540616,0.39644872169630957,507.65660003817385,0.1459741843238568,62,60,104.48622767904617
5,0 days 00:00:00.677958,0.12006987937495954,0.03676744393646779,2.1097892344944613,0.009418010154839349,115,30,48.96277036607341
6,0 days 00:00:00.180149,0.014968998037956191,0.10512185136562024,26.937093085776148,0.005422407548256793,34,58,7.675068836700502
7,0 days 00:00:00.167960,0.1275598160560494,0.016178274020117213,891.5694844147257,0.005356323001038644,77,37,0.1940659944967365
8,0 days 00:00:01.013992,0.039723481943786484,0.11737970927646901,14.443001336607669,0.006368071460035301,408,10,204.78514907883456
9,0 days 00:00:00.336320,0.012426257889565587,0.05145354139848056,14.641112211366014,0.03696965010705832,80,40,5.602961534513372
10,0 days 00:00:00.784917,0.1568142217780422,0.016379042121455228,31.522152268277694,0.00550013024476236,361,38,0.2261560479057949
11,0 days 00:00:00.285907,0.07966725110778251,0.13634865903783983,0.013334915119836978,0.008349641290219773,31,18,0.3101930879411011
12,0 days 00:00:00.217708,0.007523240297051903,0.015854899875301066,859.2024708915008,0.10944921766187471,284,20,22.253996268380018
13,0 days 00:00:00.052160,0.12407006958367345,0.014677815115241992,38.760359611117174,0.014646667582639059,23,28,0.4383607467500295
14,0 days 00:00:00.068236,0.15372332663533123,0.013837039153529783,262.64473108977097,0.08214061972868188,60,50,552.1871123732515
15,0 days 00:00:00.558377,0.007037736583983992,0.013551769344411168,4.814998102080526,0.06501045842430304,476,2,0.9389791382417012
16,0 days 00:00:00.177957,0.4972349681777723,0.1535518013900586,0.00549134334218398,0.03488473491637954,70,4,0.1610372455306655
17,0 days 00:00:00.510138,0.008727907569584296,0.010531099411244556,53.817435318071205,0.029744013139947203,335,15,8.442390090278789
18,0 days 00:00:00.117171,0.014588114426887015,0.1825520527371453,3.8056077715499375,0.18621169396350068,42,24,1.155419231851803
19,0 days 00:00:00.173269,0.013638052685266425,0.017910174796824087,637.8640432046307,0.3998410325785599,193,36,351.5930326685017
20,0 days 00:00:00.594639,0.04303901546688701,0.09459308355039202,0.051338944668677874,0.2705501817595962,496,23,2.5851912529664003
21,0 days 00:00:00.265026,0.3265221957025055,0.07367379554827061,0.0059916843756696704,0.006570657693566802,64,7,7.0034027019712255
22,0 days 00:00:00.173997,0.019288130741208116,0.14943202633758368,273.7458401950553,0.10873654114659656,212,41,0.2368178861912996
23,0 days 00:00:00.381224,0.012749397021311304,0.030033980054188128,81.83203291784817,0.01929380550627631,404,15,0.9697455180583567
24,0 days 00:00:00.116233,0.05715488943923638,0.024492120848988226,10.826482505388553,0.1073895640799402,54,38,636.9635220528485
25,0 days 00:00:00.572416,0.08095402003244727,0.0970366947649475,0.5288175349864574,0.007322335019284446,135,49,54.865315237220486
26,0 days 00:00:00.992855,0.023241958711054556,0.030842969594868628,0.00983772629145108,0.00791543666346526,88,46,0.021265537719576035
27,0 days 00:00:00.735228,0.026727442589622463,0.3171055180889195,11.689129146993997,0.008497422182781779,478,62,39.269174940692025
28,0 days 00:00:00.483639,0.021056706741823954,0.04552832914715488,0.1413282835923441,0.11207368894689376,41,59,0.0045792539404244615
29,0 days 00:00:00.411530,0.4471498567746633,0.04266679295359671,1.3357506936636727,0.017567437941203138,39,54,0.0014853714551216679
30,0 days 00:00:00.167331,0.013259872940155014,0.1252201822860796,22.69204107643948,0.12832475681661004,103,41,89.04192296696124
31,0 days 00:00:01.290632,0.03931763351455835,0.16914329937488137,0.6288809635425366,0.020676077268138828,171,14,0.0049830841417962905
