acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.8163766632548618,0.8391424133126949,0.922797377718805,-0.15450372562554088,-0.011678004535147335,-0.21648324383383402,0.873015873015873,0.8846938775510204,0.8788548752834466,0.22276621787025705,0.43924946170409107,0.3310078397871741,0.8188330682338986,0.8676498050200472,0.8432414366269729
0.8137154554759468,0.8350479189245682,0.9233315623097954,0.15384231698349993,-0.04520942036119402,0.2168374138231757,0.8687690742624619,0.9139784946236559,0.8913737844430589,0.2196969696969697,0.4365343835201454,0.32811567660855756,0.8077667631881766,0.8933268724906549,0.8505468178394158
0.8302620802620803,0.8350330669301207,0.9221058602562779,-0.15243051846488306,0.006108976253818121,-0.18754005667337886,0.8431372549019608,0.8492462311557789,0.8461917430288699,0.21090473337327742,0.3984447900466563,0.3046747617099669,0.8182738812354862,0.8623782176187058,0.840326049427096
0.8327190827190827,0.8463341603137856,0.9280750493976437,-0.18037106243008844,-0.026849914628574112,-0.2535370418681405,0.8493975903614458,0.8762475049900199,0.8628225476757329,0.17555831265508684,0.4290953545232274,0.30232683358915713,0.8222647216580056,0.8755978269926178,0.8489312743253117
0.8257575757575758,0.8391175885102555,0.929240640252444,-0.14864643047590195,-0.017867878700430495,-0.23140177491116373,0.8493975903614458,0.8672654690618763,0.858331529711661,0.19257394587791063,0.42397572078907436,0.3082748333334925,0.8184997210115312,0.8667226883641382,0.8426112046878347
0.8273955773955773,0.8358301662393344,0.9202587710562339,-0.14266823370834386,0.0380075214151403,-0.17620623120937778,0.8463855421686747,0.884393063583815,0.8653893028762448,0.22144224633056797,0.39764847753994575,0.30954536193525684,0.8206507633290594,0.8726126006584785,0.8466316819937689
0.8333333333333334,0.8253700635644688,0.9152221993237136,-0.19267451417898868,0.0177239366238634,-0.22015693091276173,0.8075772681954138,0.8253012048192772,0.8164392365073454,0.16739265712507778,0.3875495880378395,0.2774711225814587,0.8026452743791492,0.8668490756920813,0.8347471750356152
0.8235053235053235,0.8297554477662632,0.9155667898964617,-0.13416228931992694,0.052526778357594006,-0.17402670848840848,0.8338368580060423,0.8863636363636364,0.8601002471848394,0.22510561255280628,0.39913232104121477,0.3121189667970105,0.8139640870155547,0.8699205082560924,0.8419422976358235
0.8241195741195741,0.8304523427668793,0.9184522322399998,-0.18393480223118663,0.04848507859366691,-0.22290911169993896,0.8361303060217177,0.8846153846153846,0.8603728453185511,0.19223771983020013,0.4151468315301391,0.3036922756801696,0.8064539918947472,0.8823612756968416,0.8444076337957944
0.8415233415233415,0.8404268179656837,0.9265193128451805,0.1594265402525751,0.06828940634595704,0.2272930581159902,0.78125,0.849539406345957,0.8153947031729785,0.1687192118226601,0.3960122699386503,0.2823657408806552,0.8238060588453395,0.8473289106145252,0.8355674847299324
