number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
0,0 days 00:00:06.378686,453.3678708148277,0.4952928575839881,0.4753712568879132,0.7432987208566565,20
1,0 days 00:00:07.969928,0.03370138970142925,0.6575864782851928,0.7058514597726132,0.3203568100922535,28
2,0 days 00:00:09.870516,0.1819579630932977,0.3552066614567335,0.011400613312050176,0.5055409390837644,29
3,0 days 00:02:38.424456,338.80298422569854,0.6779741686442495,0.753469492242779,0.9798111565289307,499
4,0 days 00:00:22.477599,26.493673503078107,0.23392491136878482,0.8148138870022349,0.8002696263163641,75
5,0 days 00:00:23.409666,1.5428142413383124,0.7727643220479743,0.7378136071075024,0.05765027558430047,74
6,0 days 00:00:19.749594,51.34312200355283,0.6315265776496872,0.5312727838043129,0.3521434335623609,66
7,0 days 00:00:08.169773,630.0304163018478,0.4720892808052257,0.7870534644200723,0.14678332468553779,26
8,0 days 00:00:07.157476,0.008676767119539956,0.5316523457527755,0.8871992219472962,0.336207913632692,20
9,0 days 00:00:56.512626,4595.124886897256,0.5935723454876686,0.5532661820271993,0.823989891511029,180
10,0 days 00:02:01.189185,1924.3334372510128,0.3635397667612741,0.3707223986975051,0.4218595617059361,401
11,0 days 00:00:06.993353,628.0199321002398,0.7593840888384227,0.5015418334859659,0.030286786080233385,22
12,0 days 00:00:44.432524,5975.395247152872,0.32760021586162774,0.8669209350688348,0.44036141829508946,140
13,0 days 00:00:09.066420,509.8493670131444,0.9036134881444956,0.0638873091364171,0.4869482593969826,26
14,0 days 00:00:31.570958,0.09002055760502932,0.623972252534834,0.21354074662134814,0.5495344302372298,99
15,0 days 00:00:03.439436,0.0023072532723910828,0.7455996087922407,0.3520245171670191,0.6854539503375497,10
16,0 days 00:00:04.019095,0.017513460744845895,0.7828115575278353,0.6456210456382923,0.7990420739992808,14
17,0 days 00:00:40.495844,0.8215081016209216,0.4942369981509904,0.2149921737003645,0.4737430200920302,130
18,0 days 00:00:11.965617,86.99406824725571,0.8373522031590743,0.3398560696729481,0.310142148253822,36
19,0 days 00:00:07.749533,0.19340666866324566,0.11481939508074258,0.5773596655785334,0.9789415180238974,27
20,0 days 00:01:58.509165,41.492643159503864,0.10946433562176723,0.5316485024000803,0.2528278530497695,394
21,0 days 00:00:03.780350,801.8582812279755,0.6779844011440879,0.04136907973757028,0.9499314661765915,12
22,0 days 00:00:35.243840,0.00366797380632501,0.17175278813812772,0.12842075637804684,0.2627692171560063,113
23,0 days 00:02:03.916734,4.243711903580847,0.6511921046286333,0.958101890707208,0.5489428806824017,410
24,0 days 00:00:05.073209,0.04072454239442687,0.5955144143472632,0.1295076022527099,0.18140600515163852,16
25,0 days 00:00:09.163602,29.51740290045785,0.3891415822147708,0.702065073563292,0.7930705010891543,26
26,0 days 00:00:19.421594,0.0047958863052807365,0.21122594133920625,0.06125658441655862,0.6087377965631319,65
27,0 days 00:00:42.936131,0.6101812706153563,0.4970535463339173,0.8251580606226262,0.7203512076858896,140
28,0 days 00:01:06.780916,560.4678238448695,0.1262685783758997,0.7626369603768394,0.5075791150749114,209
29,0 days 00:00:50.934685,0.2544018833348954,0.9830426214517827,0.014013475898907592,0.5071180130580806,164
30,0 days 00:00:03.556552,64.15058427862931,0.3635106184999548,0.7219334163697718,0.5971994922810802,11
31,0 days 00:00:35.195284,6155.919218443458,0.3116115112454611,0.9976221605143248,0.34180536851315224,114
