number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:00:47.787887,0.01,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
1,0 days 00:00:50.556643,0.025,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
2,0 days 00:00:48.270619,0.05,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
3,0 days 00:00:48.551167,0.075,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
4,0 days 00:00:47.957683,0.1,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
5,0 days 00:00:47.910550,0.15,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
6,0 days 00:00:48.757223,0.2,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
7,0 days 00:00:50.561646,0.5,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
8,0 days 00:00:47.004792,0.75,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
9,0 days 00:00:45.037283,1.0,0.05542252381050616,2,3.7545539669128747,0.0025501436894261906,148,121.74178788224206
10,0 days 00:01:30.135176,0.01,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
11,0 days 00:01:36.245363,0.025,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
12,0 days 00:01:36.452023,0.05,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
13,0 days 00:01:29.919616,0.075,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
14,0 days 00:01:29.266494,0.1,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
15,0 days 00:01:37.866228,0.15,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
16,0 days 00:01:36.152586,0.2,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
17,0 days 00:01:30.667198,0.5,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
18,0 days 00:01:31.379748,0.75,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
19,0 days 00:01:22.977532,1.0,0.018613263319053386,4,3.940544870052964,0.06992717140104311,275,2.699411413616816
20,0 days 00:00:22.867786,0.01,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
21,0 days 00:00:21.438100,0.025,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
22,0 days 00:00:20.975997,0.05,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
23,0 days 00:00:21.171060,0.075,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
24,0 days 00:00:21.120424,0.1,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
25,0 days 00:00:22.672397,0.15,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
26,0 days 00:00:21.489995,0.2,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
27,0 days 00:00:23.081757,0.5,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
28,0 days 00:00:21.122215,0.75,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
29,0 days 00:00:20.975155,1.0,0.08983705087172453,2,137.43776400634118,0.006090706114196333,65,5.897264349933916
30,0 days 00:01:07.724675,0.01,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
31,0 days 00:01:04.627636,0.025,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
32,0 days 00:01:07.432562,0.05,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
33,0 days 00:01:03.820101,0.075,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
34,0 days 00:01:07.421438,0.1,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
35,0 days 00:01:02.868612,0.15,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
36,0 days 00:01:03.704555,0.2,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
37,0 days 00:01:07.255258,0.5,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
38,0 days 00:01:06.595880,0.75,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
39,0 days 00:00:58.142101,1.0,0.3241667932274728,2,5.4850845922268485,0.057286207276080796,215,2.9874182104867177
40,0 days 00:01:16.160787,0.01,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
41,0 days 00:01:15.463421,0.025,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
42,0 days 00:01:19.443017,0.05,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
43,0 days 00:01:14.367922,0.075,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
44,0 days 00:01:21.556727,0.1,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
45,0 days 00:01:14.652406,0.15,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
46,0 days 00:01:14.968549,0.2,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
47,0 days 00:01:19.093350,0.5,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
48,0 days 00:01:14.762207,0.75,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
49,0 days 00:01:14.766790,1.0,0.03453783161753511,2,15.545608747938969,0.1462084338320567,253,299.5777524788067
50,0 days 00:00:59.332882,0.01,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
51,0 days 00:01:01.634866,0.025,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
52,0 days 00:01:02.695221,0.05,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
53,0 days 00:00:58.733075,0.075,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
54,0 days 00:00:58.766785,0.1,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
55,0 days 00:01:02.132289,0.15,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
56,0 days 00:00:58.460511,0.2,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
57,0 days 00:00:59.788551,0.5,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
58,0 days 00:01:01.919100,0.75,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
59,0 days 00:00:57.245968,1.0,0.1574209424939937,3,2.6996065521959554,0.05559366780762954,192,2.0495019543959616
60,0 days 00:02:22.651979,0.01,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
61,0 days 00:02:27.632361,0.025,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
62,0 days 00:02:20.243883,0.05,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
63,0 days 00:02:21.742844,0.075,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
64,0 days 00:02:30.641502,0.1,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
65,0 days 00:02:30.555663,0.15,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
66,0 days 00:02:20.771465,0.2,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
67,0 days 00:02:29.907096,0.5,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
68,0 days 00:02:32.494926,0.75,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
69,0 days 00:02:14.637579,1.0,0.1482486281486449,2,1.3876483786021938,0.027503510689005844,491,50.0637957910198
70,0 days 00:00:39.495992,0.01,0.03631589907497263,3,1.3488764987159103,0.07971579871079584,121,25.05666412005523
