,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.6662049861495845,0.673594264677388,0.7259562100368145,-0.012489258181714535,0.16840766399653606,0.1909544305527089,0.5362903225806451,0.7046979865771812,0.6204941545789131,0.37815126050420167,0.5691056910569106,0.4736284757805561,0.6650749858517261,0.67193662215457,0.668505804003148
1,0.6163434903047091,0.6087231156752567,0.6473357876380545,-0.010634622602607835,0.056032388663967536,0.06310627335006669,0.6639676113360324,0.72,0.6919838056680162,0.5642701525054467,0.6273764258555133,0.59582328918048,0.6077876106194691,0.6079272018944313,0.6078574062569502
2,0.6191135734072022,0.6304940902925789,0.6910521216818446,-0.0061866402186276925,0.13289466439072734,0.18459522041155135,0.468503937007874,0.6013986013986014,0.5349512692032377,0.33880903490759756,0.5234042553191489,0.43110664511337327,0.5996123441775616,0.6355395221520057,0.6175759331647837
3,0.6426592797783933,0.6379128710417055,0.6746452252587222,0.007577382689007872,-0.011735217044548274,0.02970116142502932,0.6791044776119403,0.6908396946564885,0.6849720861342143,0.5525773195876289,0.5822784810126582,0.5674279003001436,0.6113968990001448,0.6503525827542532,0.6308747408771991
4,0.6768377253814147,0.6818104118104118,0.7506954156954158,0.0008539495151015375,0.029515938606847647,0.11740901123827197,0.6198347107438017,0.6493506493506493,0.6345926800472255,0.4276729559748428,0.5450819672131147,0.48637746159397877,0.6413419913419913,0.6950237383506243,0.6681828648463077
5,0.636615811373093,0.6405050505050505,0.6894133644133644,-0.011588922479807029,0.06527898866608539,0.10102301790281326,0.5766129032258065,0.6418918918918919,0.6092523975588492,0.4409937888198758,0.542016806722689,0.4915052977712824,0.6320570570570571,0.6393702814001373,0.6357136692285972
6,0.4507628294036061,0.5,0.5,-0.01187748025867319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
7,0.6685159500693482,0.6725796425796425,0.7351631701631702,0.03617912492493813,0.07891551682401354,0.1708837365591398,0.6008230452674898,0.6797385620915033,0.6402808036794965,0.4150537634408602,0.5859375,0.5004956317204301,0.6165683101719652,0.694555666777889,0.6555619884749271
8,0.6588072122052705,0.667878787878788,0.7323271173271172,-0.00016280305268578932,0.09542115379551863,0.15354502688172045,0.5364806866952789,0.6319018404907976,0.5841912635930382,0.36989247311827955,0.5234375,0.4466649865591398,0.6492842535787321,0.6669472398993637,0.6581157467390479
9,0.6477115117891817,0.6489510489510489,0.7055011655011655,0.01691320516198236,-0.14166778209075082,-0.17850492833837267,0.5809128630705395,0.7225806451612903,0.6517467541159149,0.4409282700421941,0.6194331983805668,0.5301807342113805,0.6384642356241235,0.6423877620073728,0.6404259988157481
