,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.4054621848739496,0.5846774193548387,0.6870755517826825,0.7266995614035088,0.6300813008130082,0.738255033557047,0.6371687538919255,0.7004082197467654,0.6423173803526449,0.6780817670993993,0.7222980042627398
1,0.5838779956427015,0.728744939271255,0.6568252998243067,0.7030211595752807,0.7414448669201521,0.8666666666666667,0.6457227138643068,0.7398525073746313,0.7808564231738035,0.6550435962022865,0.7152141057934509
2,0.39835728952772076,0.5590551181102362,0.6679395762225001,0.7130715420229123,0.548936170212766,0.6713286713286714,0.6563165095773791,0.7278428093645485,0.5994962216624685,0.6689788800620036,0.7219414842084867
3,0.5731958762886598,0.7480916030534351,0.6901892992845651,0.7387892376681614,0.7172995780590717,0.8208955223880597,0.6191856252716997,0.682364874655847,0.7727272727272727,0.6685722253206916,0.7199680857656319
4,0.559748427672956,0.7479338842975206,0.690988218744505,0.7526639704589415,0.7049180327868853,0.8246753246753247,0.6623376623376623,0.7102813852813853,0.7777777777777778,0.6873504273504274,0.7449300699300698
5,0.4906832298136646,0.6411290322580645,0.6546070693205216,0.6976921757035003,0.6848739495798319,0.777027027027027,0.6218468468468468,0.6712462462462463,0.6919191919191919,0.6521134421134421,0.6945066045066046
6,0.47648261758691207,0.6303501945525292,0.6621578558969543,0.7310059707500336,0.6637931034482759,0.7482014388489209,0.6052835151233852,0.6679043861684845,0.6717171717171717,0.6497047397047397,0.7156682206682206
7,0.3139784946236559,0.48559670781893005,0.6797352908464019,0.7544488933377822,0.55078125,0.6601307189542484,0.6358906021955708,0.6851323053493242,0.553030303030303,0.6718997668997668,0.7325990675990676
8,0.421505376344086,0.5793991416309013,0.6582340535740714,0.7340258250702976,0.72265625,0.8159509202453987,0.6284055676495811,0.6793653934956132,0.6767676767676768,0.6645376845376845,0.7269386169386169
9,0.6234817813765182,0.7290322580645161,0.6416900420757363,0.6718092566619915,0.4430379746835443,0.5809128630705395,0.6402418392605916,0.7032215553933003,0.6388888888888888,0.6486752136752136,0.6996114996114996
