,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.6745152354570637,0.6780817670993993,0.7222980042627398,-0.005094700896664195,0.15357761420220828,0.2246191159390586,0.5846774193548387,0.738255033557047,0.6614662264559429
1,0.667590027700831,0.6550435962022865,0.7152141057934509,-0.021396087371248762,0.13792172739541164,0.15756687127745062,0.728744939271255,0.8666666666666667,0.7977058029689609
2,0.6620498614958449,0.6689788800620036,0.7219414842084867,-0.03911008504142144,0.11227355321843513,0.1505788806850452,0.5590551181102362,0.6713286713286714,0.6151918947194538
3,0.6786703601108033,0.6685722253206916,0.7199680857656319,0.030872826524893537,0.0728039193346246,0.14410370177041198,0.7480916030534351,0.8208955223880597,0.7844935627207474
4,0.6962552011095701,0.6873504273504274,0.7449300699300698,-0.0035271345310705637,0.07674144037780406,0.1451696051139293,0.7479338842975206,0.8246753246753247,0.7863046044864226
5,0.6560332871012483,0.6521134421134421,0.6945066045066046,-0.009698140719518134,0.13589799476896247,0.19419071976616736,0.6411290322580645,0.777027027027027,0.7090780296425457
6,0.651872399445215,0.6497047397047397,0.7156682206682206,0.03077097861635958,0.11785124429639171,0.18731048586136384,0.6303501945525292,0.7482014388489209,0.689275816700725
7,0.6601941747572816,0.6718997668997668,0.7325990675990676,0.03754852591229141,0.1745340111353183,0.2368027553763441,0.48559670781893005,0.6601307189542484,0.5728637133865893
8,0.665742024965326,0.6645376845376845,0.7269386169386169,-0.0025439488407377198,0.2365517786144974,0.301150873655914,0.5793991416309013,0.8159509202453987,0.6976750309381501
9,0.6477115117891817,0.6486752136752136,0.6996114996114996,0.013362709416967156,-0.14811939499397664,-0.18044380669297394,0.5809128630705395,0.7290322580645161,0.6549725605675278
