,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.75,0.7452380952380953,0.8414285714285715,-0.20207553712208426,0.06770255271920089,0.10952380952380958,0.7058823529411765,0.7735849056603774,0.739733629300777
1,0.6,0.6285714285714286,0.6742857142857143,-0.09739790115717462,0.14999999999999997,0.10845588235294112,0.45,0.6,0.525
2,0.61,0.6547619047619048,0.6476190476190476,0.0503611231359109,-0.06000000000000005,-0.09116409537166903,0.5,0.56,0.53
3,0.73,0.6452380952380952,0.7614285714285715,-0.059184646141788255,-0.07867132867132864,-0.09592529711375208,0.8076923076923077,0.8863636363636364,0.8470279720279721
4,0.72,0.7619047619047619,0.8247619047619048,0.10054175722051029,0.012820512820512775,-0.025367833587011723,0.6538461538461539,0.6666666666666666,0.6602564102564102
5,0.73,0.7309523809523809,0.7595238095238095,-0.18221420213451678,0.2007575757575757,0.2501072501072501,0.5909090909090909,0.7916666666666666,0.6912878787878788
6,0.64,0.6476190476190475,0.7042857142857143,-0.6014250279596858,0.09999999999999998,0.10187110187110193,0.6,0.7,0.6499999999999999
7,0.73,0.7119047619047618,0.789047619047619,-0.05026782479018882,0.2713675213675213,0.25418569254185697,0.5555555555555556,0.8269230769230769,0.6912393162393162
8,0.63,0.6976190476190476,0.8,-0.031134412849177173,0.040000000000000036,0.03319308087891537,0.5,0.54,0.52
9,0.3,0.5,0.5,0.06924161566167164,0.0,0.0,0.0,0.0,0.0
