,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6648199445983379,0.6667545049409029,0.7243402441387328,-0.009016109935225392,0.12402576315219738,0.1830122292819567
1,0.6163434903047091,0.6087231156752567,0.656268165084286,0.0006948688345330689,0.056032388663967536,0.06310627335006669
2,0.6426592797783933,0.6521836853323,0.7123580701414455,-0.019602376777046904,0.10269258300754369,0.14117698457774475
3,0.6814404432132964,0.6757064510131995,0.7101536840800644,0.03126972954508633,0.017261023128631647,0.09073904911044417
4,0.6768377253814147,0.6834654234654234,0.7319230769230769,0.003761748552065125,-0.06257378984651707,0.02486510636835415
5,0.6102635228848821,0.6212043512043512,0.6841103341103342,-0.01897073749611089,0.01623801220575416,0.053952015588844215
6,0.6407766990291263,0.6487062937062937,0.7129914529914531,0.02034957854621189,-0.044089242224897185,0.02087299908328044
7,0.651872399445215,0.6612898212898213,0.7306759906759905,0.03438028810329119,0.015492616799806291,0.11154233870967745
8,0.6643550624133149,0.6709984459984459,0.7313947163947163,-0.0017308308248655813,0.10034492745991197,0.1511760752688172
9,0.6504854368932039,0.653958818958819,0.7122533022533023,0.01710819648175743,-0.10710748226475708,-0.15683561386426137
