,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.75,0.7261904761904762,0.830952380952381,-0.2286771629437644,-0.049944506104328434,-0.023809523809523725,0.7735849056603774,0.8235294117647058,0.7985571587125416
1,0.7,0.719047619047619,0.7733333333333333,-0.08445180421909038,0.09999999999999998,0.15073529411764708,0.6,0.7,0.6499999999999999
2,0.64,0.6666666666666666,0.6838095238095239,0.04676600744642645,0.07000000000000006,0.02337540906965868,0.58,0.65,0.615
3,0.74,0.6714285714285715,0.7509523809523809,-0.003988288536726836,-0.11713286713286708,-0.08998302207130726,0.7692307692307693,0.8863636363636364,0.8277972027972028
4,0.77,0.730952380952381,0.8361904761904762,0.12953714300384844,0.0064102564102564985,-0.03196347031963476,0.8269230769230769,0.8333333333333334,0.8301282051282051
5,0.63,0.6785714285714286,0.7680952380952382,-0.2363801486014176,0.2821969696969697,0.24238524238524234,0.36363636363636365,0.6458333333333334,0.5047348484848485
6,0.71,0.6785714285714286,0.7195238095238095,-0.2760797132981472,0.20000000000000007,0.16112266112266116,0.7,0.9,0.8
7,0.61,0.6261904761904762,0.690952380952381,-0.07255158921786997,0.11538461538461542,0.08980213089802136,0.5,0.6153846153846154,0.5576923076923077
8,0.74,0.7285714285714285,0.8142857142857143,-0.09603489618226901,-0.06000000000000005,0.010285179990649818,0.74,0.8,0.77
9,0.73,0.6642857142857144,0.770952380952381,0.08438644094165293,-0.039999999999999925,-0.12295465170640485,0.8,0.84,0.8200000000000001
