,acc,bal_acc,roc,eq_loss,eod,spd
0,0.8006141248720573,0.841974132620504,0.9293579149558795,0.3858184840532457,0.23651059085841697,0.6588215316692138
1,0.807164790174002,0.8421755596910132,0.9301034253191296,0.36639179084298557,0.30563250230840266,0.6913730308099819
2,0.8063063063063063,0.8339667782414439,0.9247802219576213,0.4183313791965909,0.19130326127702113,0.6316387734471526
3,0.8104013104013104,0.8401801908076146,0.9324300599407228,0.37535680532059895,0.3659057795046139,0.6922054009819967
4,0.8157248157248157,0.8436785761682174,0.9295735674683339,0.3644243751161831,0.3494247687796075,0.6606011240161455
5,0.8251433251433251,0.8457816150049449,0.9285481718739026,0.37601754496983186,0.33817575613241246,0.6513878278584161
6,0.7852170352170352,0.8256923184970186,0.9150536458327339,0.3531437673681942,0.48608590441621297,0.6939318062382144
7,0.8218673218673219,0.8515425983257481,0.9336454182578892,0.41146823558387613,0.2706019871420222,0.6507288198629738
8,0.8267813267813268,0.8436339395809419,0.9235413042402024,0.39724851103535846,0.36832829808660617,0.6619274408180418
9,0.8300573300573301,0.8446148656350057,0.9278635960150455,0.3464503287095076,0.3415805909200096,0.6547691993464053
