number,duration,params_C,params_a,params_b,params_gamma,params_max_iter,params_n_estimators
90,0 days 00:00:40.483436,0.002060955674224704,0.5976230201197413,0.05870077357186187,0.2941603807165999,10,30
91,0 days 00:00:17.010259,0.9633858149722542,0.2990770451770921,0.404721074148647,0.04992470523474346,10,12
92,0 days 00:00:28.492173,32.99955900790889,0.6506616130229016,0.6378497816404942,0.9126627471443394,10,21
93,0 days 00:00:14.185250,0.5632952866076154,0.26881611602323047,0.09252063758582366,0.33527936627829136,10,10
94,0 days 00:00:20.572651,0.0001817231495611011,0.3966916452971544,0.7233386946097953,0.14690094242593865,10,15
95,0 days 00:01:00.945037,1.0951815941902736,0.8730681099209625,0.7572860551848233,0.6817530910094999,10,45
96,0 days 00:00:28.975430,0.000916225813770907,0.22676975515292105,0.530762768833462,0.9567197166070267,10,20
97,0 days 00:00:47.103864,0.038175477371447414,0.6648724032980211,0.7013589517953578,0.18267667277352484,10,34
98,0 days 00:00:19.889810,0.009037197807547375,0.42916417013312824,0.7433849614944964,0.5383385802572259,10,14
99,0 days 00:00:40.399754,8218.03846748614,0.4132732722377348,0.40495965537582773,0.5932507111562684,10,29
100,0 days 00:00:51.891647,0.001259756849743547,0.8596503872743323,0.17797763683230355,0.10694939705769968,10,39
101,0 days 00:00:24.149328,3816.8447612385344,0.6267603532263621,0.014551051690646981,0.9090099540377707,10,17
102,0 days 00:00:43.303845,0.13513757970091503,0.10415839841799386,0.5216034032641552,0.9825244515940065,10,31
103,0 days 00:00:59.354950,0.0002353939609581578,0.5781395016557018,0.09318431137917324,0.1708816049108286,10,43
104,0 days 00:01:00.122970,0.03484538929374929,0.3022406612042424,0.966141915839509,0.2622866199764765,10,45
105,0 days 00:00:13.748836,0.05990486841728183,0.4294862099869937,0.0743025130630628,0.5128297430252999,10,10
106,0 days 00:00:15.871603,5466.137796092462,0.9282098314738851,0.47620889417189194,0.8664563608157374,10,11
107,0 days 00:00:20.510415,630.5846913253908,0.8295593483639149,0.31940115741400027,0.24189598727866568,10,15
108,0 days 00:00:23.109353,8656.323425007602,0.8484346315990328,0.9727304275014009,0.0060859329300642084,10,17
109,0 days 00:00:15.120512,1976.7666419915731,0.38255460616658266,0.6078651778344113,0.34254088487668455,10,10
110,0 days 00:00:58.876907,445.4982266894683,0.2452630725795427,0.111708308972775,0.3992794872061417,10,42
111,0 days 00:00:48.434312,1.3952578526551491,0.8937485734586903,0.10917603992073961,0.7597568755170933,10,36
112,0 days 00:00:20.533631,0.12883931624456557,0.8567585274801962,0.030033789248081186,0.2769386158049614,10,15
113,0 days 00:00:19.590063,0.005270990295380036,0.9194889128443821,0.9876185228922515,0.6010890092928668,10,14
114,0 days 00:00:14.918245,0.01124911566902071,0.1516825329898677,0.23235006972111122,0.748549889707986,10,11
115,0 days 00:00:27.760943,0.0005636068211175097,0.501932040874029,0.6524154615210661,0.9245909907833243,10,20
116,0 days 00:00:25.344992,260.47771389434104,0.879988547283332,0.8464230754236183,0.61363668411619,10,19
117,0 days 00:00:23.799712,0.004708990695247759,0.4397108691566938,0.35289374000165075,0.9531992841391645,10,17
118,0 days 00:01:01.928538,0.0026568072218516236,0.2788581088006785,0.05309442875403329,0.3493448179029882,10,47
119,0 days 00:00:34.183558,248.21850424760012,0.24976779883157074,0.9725844803562155,0.8268413920750295,10,25
120,0 days 00:00:14.775250,7.867525156948165,0.8513339298833077,0.6630101589782492,0.4914707959073301,10,10
121,0 days 00:00:23.131564,0.013158676472940244,0.5509016116048132,0.03557068184439228,0.42158205592435083,10,17
122,0 days 00:00:44.543468,0.9825771852701515,0.4782300098731942,0.09133675296805546,0.823793825711293,10,33
123,0 days 00:00:21.510606,0.17819466283026034,0.41656111839877263,0.43546313675907183,0.06018409940508884,10,15
124,0 days 00:00:15.776533,137.34060286190402,0.8030126362276726,0.03515915461707616,0.8170999049932979,10,11
125,0 days 00:00:21.624057,0.0003719882160787313,0.9803416995319162,0.27687936218321474,0.07733702982146251,10,15
126,0 days 00:00:20.300812,0.6469921869029154,0.1746124574029269,0.5233551748068223,0.48989221827286034,10,14
127,0 days 00:01:00.622428,0.14431152699923266,0.9336869116318751,0.6261453291681326,0.30493404778622135,10,45
128,0 days 00:00:35.000808,0.0033005521018298232,0.15666614547806712,0.9339298528795796,0.8264423795993238,10,25
129,0 days 00:00:23.384265,0.0005311896310086445,0.24230554812983995,0.7482802362279859,0.803380042585608,10,17
130,0 days 00:00:49.202457,0.0003854641402524154,0.892715875649365,0.7795802841798121,0.7920889318517056,10,36
131,0 days 00:00:18.367365,1605.203056405055,0.7758620865428504,0.07410192817642561,0.07068089586961757,10,13
132,0 days 00:00:21.962092,68.20567436541141,0.24488123382637966,0.48249810659592507,0.5878282975906918,10,16
133,0 days 00:00:34.106568,1.5820412056248416,0.400211811552039,0.13705462483464556,0.03550690588311123,10,25
134,0 days 00:00:37.287072,0.00019899988461276574,0.32925703856642147,0.529313715333306,0.5535207112728334,10,28
135,0 days 00:00:33.335274,5539.152221071062,0.8478020785516944,0.9040669568907181,0.7556216641250306,10,25
136,0 days 00:00:22.822538,0.0007339982375478553,0.7972357329852698,0.38281325268652405,0.14883056552271645,10,17
137,0 days 00:00:22.449876,0.28762981798552006,0.5412955433979895,0.49516645970799966,0.689649421961895,10,16
138,0 days 00:00:37.908968,437.41920274742336,0.1327768529874224,0.25542244703080963,0.19264734862859956,10,27
139,0 days 00:00:24.934350,0.00013696641424534146,0.9875489558314552,0.8714742080874868,0.7388603830428051,10,17
140,0 days 00:00:33.728612,2622.7770505284348,0.6222995284379472,0.9907056213245395,0.9543141636184085,10,24
141,0 days 00:00:58.471324,11.66740358156303,0.4166988670283458,0.515028861307939,0.5231721361275081,10,43
142,0 days 00:00:50.116267,3.135862114359797,0.40471200175403266,0.2648629129610488,0.333854994809337,10,37
143,0 days 00:00:32.747967,37.1672734426428,0.6680018334390269,0.8261542664516465,0.03534400962409223,10,24
144,0 days 00:00:46.112741,0.014036440353714357,0.5824081236774644,0.6864055487366433,0.23055589642306473,10,34
145,0 days 00:00:24.090835,135.08625226830293,0.6665114701645395,0.2395445501375888,0.7810736302412922,10,17
146,0 days 00:00:17.784223,142.74027631532078,0.7685829404400165,0.5601610451434467,0.7603100095660903,10,12
147,0 days 00:00:37.805774,788.8372945526064,0.7390579803440571,0.5907083316668897,0.5809069024397429,10,28
148,0 days 00:00:33.844547,23.20098465538392,0.8837802792937891,0.2565868867893348,0.8918448351347167,10,24
149,0 days 00:00:14.364876,106.93840334779529,0.5554095948337248,0.07378881271815721,0.2819769635917765,10,10
150,0 days 00:00:57.588709,0.08478925579195894,0.10254039984175556,0.606245299896536,0.7096424787378923,10,42
151,0 days 00:01:04.206695,3103.76304351173,0.22313802846613928,0.635332279388807,0.006840522156057571,10,48
152,0 days 00:00:48.523961,3.423411302072162,0.28592375568349127,0.11653143785053208,0.005813402430676962,10,36
153,0 days 00:00:15.763364,0.9466626473968276,0.9757293662077169,0.8106246015533444,0.23595527876929023,10,11
154,0 days 00:00:18.510383,0.2856786885108592,0.6585915365131049,0.34500395089757946,0.38573509986594456,10,13
155,0 days 00:00:37.830728,0.011356477743579608,0.10001092077646405,0.7537651809683478,0.5249298517343443,10,27
156,0 days 00:00:56.858648,4.68591083306335,0.4968110771248281,0.8493387742150942,0.39093533434833994,10,41
157,0 days 00:00:22.640896,0.059268225654536134,0.7904527078949274,0.18256450466931448,0.6505896123183402,10,16
158,0 days 00:00:49.053656,0.14193067094319484,0.588956095590782,0.23001547193027927,0.5096330425480189,10,36
159,0 days 00:00:14.325025,231.5914552339765,0.7253670759503484,0.950626121896542,0.43851316192094614,10,10
160,0 days 00:00:49.408008,9.793588877628377,0.11953593074543341,0.25784986444010516,0.9651723296447295,10,36
161,0 days 00:00:36.076716,0.000421461642587872,0.8196105959780126,0.5451317599769966,0.6045970022569447,10,26
162,0 days 00:00:35.954386,0.0015817136173261928,0.5447915278162007,0.9695970727869474,0.19562637838895947,10,26
163,0 days 00:00:45.268283,0.00841209691286808,0.8032529131434109,0.3016982871735794,0.2093956543199066,10,33
164,0 days 00:00:14.570999,1903.7684901269097,0.7966432272726451,0.25891253713856355,0.12597054878218605,10,10
165,0 days 00:00:26.799891,676.8356662287138,0.5749989389233197,0.9270399653137199,0.17850785718026485,10,19
166,0 days 00:00:17.162489,0.1135550496008974,0.6126897724863904,0.8381644271201129,0.4343445544273674,10,12
167,0 days 00:00:51.643989,9.08384272246403,0.570694074189287,0.9405280580820362,0.23330750364080133,10,39
168,0 days 00:00:42.314254,7740.881834634608,0.5991847537135456,0.0703466094434893,0.5618356748814545,10,31
169,0 days 00:00:57.469162,0.08795861415791595,0.8447929667958278,0.20923378134140963,0.4817845029926776,10,43
170,0 days 00:00:45.779852,1152.6745047349145,0.4450648223767928,0.8619185081439292,0.4343269281649337,10,33
171,0 days 00:00:20.113822,5192.1407638396295,0.46184306256870844,0.8054772879039562,0.3475437809182642,10,14
172,0 days 00:00:22.034737,21.98713157550203,0.8108182004936447,0.374933983678539,0.5498318985648228,10,15
173,0 days 00:00:19.564701,91.32621769891246,0.8381704723535867,0.5685317817720378,0.08483298367579672,10,13
174,0 days 00:00:16.404147,838.8153159381785,0.594165762462313,0.6186559558519389,0.9032041025027346,10,11
175,0 days 00:01:01.007379,2839.886148097572,0.8825262727635953,0.17854661115315956,0.9978865098121995,10,45
176,0 days 00:00:19.879549,82.25783570159643,0.23692922731627178,0.5487221846519595,0.3685454206539992,10,14
177,0 days 00:00:14.322411,1.9240658562574384,0.20292782060552206,0.772438233754509,0.30863718470028945,10,10
178,0 days 00:00:46.789496,396.3561513844863,0.39206639888783257,0.1406370636070731,0.8655136012219451,10,35
179,0 days 00:00:48.811737,0.6899937452698788,0.9345092049450255,0.48921592295484373,0.05100001202523885,10,35
180,0 days 00:00:47.409248,0.00201102971119624,0.7272056594798756,0.17954549607739748,0.25611674988042354,10,35
181,0 days 00:00:56.668189,0.0030529606774717067,0.2653320038957681,0.46861376140456945,0.17124093613719948,10,42
182,0 days 00:00:30.720165,0.003220374808710691,0.48390352043846074,0.6853600882494272,0.005789980089368041,10,23
183,0 days 00:00:31.593160,2484.849054762414,0.7829292488847792,0.5198365550383053,0.8459558317364037,10,23
184,0 days 00:00:27.252520,0.0008114333172003491,0.2532629810582101,0.09448065735996199,0.41921762831371134,10,20
185,0 days 00:00:19.218516,0.0012078270081215235,0.12588942784175247,0.34914469593240993,0.9322887890976155,10,14
186,0 days 00:00:31.035481,0.00010736363546784254,0.5063888547563493,0.3269207344524961,0.8452811371667378,10,23
187,0 days 00:00:19.336712,0.00170087866469028,0.8251026465602479,0.46284607888303964,0.2083874723093665,10,14
188,0 days 00:00:32.100013,0.0003174454449646531,0.7398068547943093,0.03264545197282039,0.2974323363937168,10,23
189,0 days 00:00:47.035441,0.003220479565480159,0.7352351176852424,0.47759879004721123,0.6084610790409799,10,34
190,0 days 00:00:23.367618,770.064368288948,0.9174180674215817,0.4151932401838043,0.5440204586072406,10,17
191,0 days 00:00:59.493445,3.0256551712810493,0.4070030906372233,0.9021495753055793,0.5665404907245114,10,44
192,0 days 00:00:31.751011,0.0005311298665438527,0.6498716937903785,0.6809590377451308,0.5118070229421728,10,23
193,0 days 00:00:45.389339,30.255146889861564,0.7357423570079008,0.05401542018376005,0.21021046225726903,10,33
194,0 days 00:00:23.006378,0.07691866905592358,0.8103617209896138,0.742912680913935,0.14243121492200406,10,16
195,0 days 00:00:15.823796,0.4158009129255401,0.685080261425302,0.7917674031874747,0.9019546998559377,10,11
196,0 days 00:00:30.478004,527.0123886238761,0.40022367548131077,0.7135801361972998,0.3736554574548926,10,22
197,0 days 00:00:14.394926,0.03012565688771974,0.6938115769978509,0.9224727309737654,0.3292499397423002,10,10
198,0 days 00:01:02.474163,40.02905800134222,0.6071044242237369,0.6846479094748915,0.26297137181138885,10,46
199,0 days 00:00:24.981084,0.000809542225269135,0.5001462717666055,0.5207038571336349,0.7407706731269924,10,19
200,0 days 00:00:20.176827,14.038382654549954,0.8200563118032985,0.5858604787130621,0.9457319055843357,10,15
201,0 days 00:00:54.282738,15.275215646719753,0.3378713319458639,0.779980386624483,0.29705039509821307,10,40
202,0 days 00:00:16.067956,3008.628302069348,0.32391246905783994,0.34293830031200306,0.9930673865135571,10,11
203,0 days 00:00:21.719977,10.815976789580324,0.8283289956447301,0.5062652429130989,0.09610865223288845,10,16
204,0 days 00:00:35.896139,17.39420220531441,0.9977984473681144,0.7103025092864077,0.4955070554858393,10,26
205,0 days 00:00:18.003361,546.5680156921268,0.9356441644128081,0.06463028344953851,0.2766859499238272,10,13
206,0 days 00:00:35.232499,0.21567381556677193,0.8303348883409258,0.7640604784323527,0.2775739820869384,10,26
207,0 days 00:00:27.614062,2.66915933142422,0.16247058268321976,0.5558366072930325,0.9498632287493367,10,20
208,0 days 00:00:16.749800,0.03252873174021986,0.4957165129721718,0.21026782438999428,0.27686922738423825,10,12
209,0 days 00:00:13.864274,0.000269423422231939,0.2954454116352622,0.6657498973938346,0.16265606019394152,10,10
210,0 days 00:00:17.938909,0.005815537666154459,0.13690249937234852,0.2038957859189742,0.8676938195095157,10,12
211,0 days 00:00:14.219146,2.8958585061821873,0.8180466078876204,0.6490883661727429,0.7135464070828426,10,10
212,0 days 00:00:43.147653,0.1284460076599392,0.768273933438306,0.29621367993318665,0.30359546967269835,10,31
213,0 days 00:00:17.441732,7.22030001070969,0.8147452344746615,0.027281640158794286,0.49849494557053087,10,12
214,0 days 00:00:53.239311,850.7421220680167,0.2973816352427576,0.3436664402740663,0.3666116488770774,10,39
215,0 days 00:00:23.110286,16.198492102819195,0.11441101887514823,0.8872727385818228,0.9345530090021639,10,17
216,0 days 00:00:28.394358,0.8774536386471005,0.4221371881344812,0.28448158929809897,0.531694190517409,10,21
217,0 days 00:00:25.035905,0.01985535615273345,0.17112567277227073,0.51044877814538,0.2544767986823645,10,19
218,0 days 00:00:35.782127,0.0217321593796571,0.6573982317182523,0.7803322962806385,0.8886666187741947,10,25
219,0 days 00:00:34.410176,0.22199622735898472,0.2887360302249225,0.6999819976433579,0.3433584174436488,10,25
220,0 days 00:00:20.942770,0.02879551026598282,0.6392263902583216,0.36561404292339683,0.9958397514949852,10,15
221,0 days 00:00:16.284792,0.06005657636311642,0.7031930948186528,0.03145659961104873,0.08141256061185087,10,11
222,0 days 00:00:14.338236,0.022872916341485614,0.5899580282619517,0.2218020432412581,0.5458323329234419,10,10
223,0 days 00:00:40.553468,2508.8229509814246,0.6586948174005084,0.15426018389687718,0.7332819862531756,10,30
224,0 days 00:00:17.696985,0.0008542983604039314,0.429717882368836,0.7192162582202584,0.43767627530061204,10,12
225,0 days 00:00:14.037682,0.00018671616159660406,0.3924679656376442,0.697295554440833,0.9112338629444522,10,10
226,0 days 00:00:15.974460,25.771032024133742,0.9982443525313677,0.6960604075876101,0.6369527272147711,10,11
227,0 days 00:00:22.301997,0.05410187292973247,0.966602643914197,0.08483426270900961,0.51109715179734,10,16
228,0 days 00:00:52.692770,0.012575305258908296,0.823460489054011,0.6479400074452485,0.41164548053607886,10,39
229,0 days 00:00:31.986406,0.0008272220891814916,0.6256481122137731,0.15711379927818306,0.21910702731482956,10,23
230,0 days 00:00:58.371679,68.66557046160048,0.4741406672281766,0.7225317161454204,0.3540756945439629,10,43
231,0 days 00:00:40.786666,4138.766866245106,0.831629366406569,0.3517581916112503,0.837415521933558,10,29
232,0 days 00:00:50.163522,0.011774650431191941,0.19905612833034003,0.3479412671442207,0.3667294159951615,10,36
233,0 days 00:00:53.211953,0.04837142722509602,0.7523395444238028,0.03292090962603233,0.8732873051072731,10,39
234,0 days 00:00:18.847354,6226.903474309263,0.642144473374932,0.7845897089909316,0.6733523999907015,10,13
235,0 days 00:00:37.283852,425.2708905693889,0.8731360609529438,0.24002363926922377,0.43238293314286735,10,27
236,0 days 00:00:17.606319,0.0004985915013646598,0.2874133245894225,0.22293952230714442,0.7060905559548313,10,12
237,0 days 00:01:06.168052,0.06938774577680867,0.6698550233223928,0.777142799809322,0.5873290790060599,10,49
238,0 days 00:00:17.370954,633.0167287591457,0.10601502885919457,0.9531384240703541,0.5950534443246075,10,12
239,0 days 00:00:51.134249,0.0022537501644498232,0.7485134304110279,0.8474815369657213,0.5312286188005162,10,37
240,0 days 00:00:18.368065,0.05896876839437895,0.8800928863093959,0.592552397392597,0.1958810978279909,10,13
241,0 days 00:00:19.319335,1.7424943996801496,0.1784719090625877,0.7928727624823466,0.7993190764087527,10,14
242,0 days 00:00:23.430769,0.02704561286546768,0.8368648546005756,0.6904805525958255,0.4604152373440178,10,17
243,0 days 00:00:17.193477,0.0024324220763272115,0.5378951358704307,0.616032101818852,0.7487232742842465,10,12
244,0 days 00:00:15.855395,0.026250040587334336,0.6441823747968628,0.31311460735410795,0.43931226447328564,10,11
245,0 days 00:00:40.966591,0.002512669200377797,0.9896178529321898,0.19577317568548538,0.33304173299943685,10,30
246,0 days 00:00:20.722326,0.009366926494663228,0.37488308913466484,0.9663847614691427,0.5269507054711764,10,14
247,0 days 00:00:16.882474,0.9581600534162219,0.7301833623982561,0.8552125018661562,0.8414769606315291,10,12
248,0 days 00:00:45.667603,0.0003491292413565979,0.24104856883978246,0.454207462194203,0.24270704922316322,10,33
249,0 days 00:00:15.836437,3.222075132767599,0.8649433882462058,0.18596110302366012,0.1965497733487318,10,11
250,0 days 00:00:42.194307,117.0193359041792,0.26117001818917984,0.28128626214497665,0.8247825970332278,10,30
251,0 days 00:00:40.810706,0.4348786667173987,0.9494211518123277,0.24928790657881894,0.03482767142915999,10,30
252,0 days 00:00:51.419309,0.0006971898971946887,0.4702647631654737,0.4161988547209022,0.08991995242555584,10,38
253,0 days 00:00:41.496640,0.0015337007939675614,0.7112737931011851,0.07395920626674611,0.033916132101545426,10,31
