,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.5149184866195017,0.9418367346938775,0.805572704643284,0.9138966022340245,0.18788249694002448,0.8624338624338624,0.8813899415975541,0.9486186631515351,0.9289991445680068,0.8440743839094071,0.9307098934531368
1,0.1856060606060606,0.8709677419354839,0.8882735705385574,0.9602965834448598,0.5310511966070888,0.9369277721261444,0.7889988299802422,0.903029017016634,0.9264328485885372,0.8335070593857649,0.9252248616713982
2,0.2979782270606532,0.6676986584107327,0.7646151350824812,0.8354127093964548,0.11084481725584182,0.628140703517588,0.7936621884934878,0.8458841828188562,0.660958904109589,0.7805601840246545,0.8609285835410001
3,0.31784841075794623,0.7015968063872255,0.7765693283037449,0.8497269777625367,0.10173697270471464,0.5963855421686747,0.7757169757869653,0.8648765185222217,0.6866438356164384,0.7892314980019759,0.8728972593523747
4,0.46342943854324736,0.8952095808383234,0.810230172015324,0.9092406116680724,0.14663310258023915,0.7409638554216867,0.8318311898331203,0.9347488337044595,0.8732876712328768,0.8370744061223587,0.9246828781868853
5,0.45945131142598733,0.8775100401606426,0.7987291691539964,0.8931707008992454,0.15762603701340142,0.7225433526011561,0.8175127092991433,0.9235161426758776,0.8545765611633875,0.8233851850231473,0.9107721108446443
6,0.4800122062862374,0.9112662013958126,0.8107342440576248,0.9077326069285547,0.13316739265712507,0.7530120481927711,0.8456246916883357,0.9544179493825407,0.8887938408896493,0.8437239729347304,0.9281034163167607
7,0.5001549426712116,0.9113796576032226,0.7970058538687554,0.9055012211712967,0.1623415811707906,0.8693181818181818,0.8954963630225278,0.953624700755018,0.9050470487596236,0.8414871852142667,0.9277176084285956
8,0.2809891808346213,0.5765054294175715,0.7151204014774626,0.8279477503525279,0.09035779260157671,0.5192307692307693,0.736842444226905,0.8954372541947895,0.5688622754491018,0.7315374634311458,0.8654568962440432
9,0.16133004926108374,0.7395833333333334,0.8278922253258846,0.9212548737197394,0.4843558282208589,0.8894575230296827,0.7892316086458093,0.8944851156090744,0.864841745081266,0.8207115858649937,0.910932950480504
