number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:00:03.645506,0.01,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
1,0 days 00:00:03.790988,0.025,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
2,0 days 00:00:03.740202,0.05,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
3,0 days 00:00:03.714037,0.075,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
4,0 days 00:00:03.672540,0.1,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
5,0 days 00:00:03.755077,0.15,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
6,0 days 00:00:03.558980,0.2,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
7,0 days 00:00:03.484229,0.5,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
8,0 days 00:00:03.237910,0.75,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
9,0 days 00:00:03.405846,1.0,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
10,0 days 00:00:05.803101,0.01,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
11,0 days 00:00:05.928558,0.025,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
12,0 days 00:00:05.756875,0.05,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
13,0 days 00:00:05.695887,0.075,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
14,0 days 00:00:05.693629,0.1,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
15,0 days 00:00:05.650574,0.15,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
16,0 days 00:00:05.804439,0.2,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
