,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.7995905834186284,0.8392492272106564,0.928134159176649,-0.162559261650932,-0.10725623582766441,-0.3211788332146742,0.8253968253968254,0.9326530612244898,0.8790249433106576
1,0.7916069600818834,0.8389854152988809,0.9271294409489493,0.18459558366784257,0.0828164823504961,0.3531226380741679,0.8602150537634409,0.943031536113937,0.9016232949386889
2,0.8204340704340705,0.8356192031496528,0.9229424406859636,-0.18059764143731566,-0.1095155861868683,-0.30386938845491895,0.7738693467336684,0.8833849329205367,0.8286271398271026
3,0.8081490581490581,0.8389936336021941,0.9299097202766268,-0.18870025632435458,-0.08487843589928568,-0.3391063053989941,0.8253012048192772,0.9101796407185628,0.86774042276892
4,0.8208435708435708,0.8435200613415514,0.9307354719318166,-0.1576481956346424,-0.15616958853377583,-0.3244282820720221,0.7530120481927711,0.909181636726547,0.831096842459659
5,0.8347665847665847,0.8424341472793693,0.9269797263768944,-0.17604084107134002,-0.13084128421199248,-0.30052028391575647,0.7456647398843931,0.8765060240963856,0.8110853819903894
6,0.8167485667485668,0.8297108916180329,0.9209228533895485,-0.180885181765617,-0.1675215317901717,-0.33596682503063435,0.7108433734939759,0.8783649052841476,0.7946041393890617
7,0.8142915642915642,0.8453902807728131,0.9303933950979026,-0.18077354588162026,-0.06212807836674905,-0.3233463727051046,0.8522727272727273,0.9144008056394763,0.8833367664561018
8,0.8386568386568387,0.8373700589591822,0.9235095277623948,-0.19808089222655242,-0.10537373123750216,-0.30526317762720695,0.7435897435897436,0.8489634748272458,0.7962766092084947
9,0.8423423423423423,0.8433101879302345,0.9267189520209724,0.15738628975087088,0.15126023541453426,0.2863247604944241,0.71875,0.8700102354145343,0.7943801177072671
