model,thresh,bal_acc,precision,acc,recall,eod,spd,min_tpr,min_pr,min_bal_acc,min_acc,duration
0,0.7791270969848527,0.7300440683226224,0.8915383243146816,0.7705,0.8027520479734432,0.0989527992834619,0.14034323951184613,0.7342281879194631,0.6148582600195504,0.7169033194617336,0.7262952101661779,0 days 00:00:08.671159
1,0.7918720354187748,0.7335428829347652,0.8985876936477322,0.7556666666666667,0.7733040638218129,0.10046163944885467,0.1430923804053168,0.7087248322147651,0.5845552297165201,0.7180033578716261,0.7194525904203324,0 days 00:01:34.260563
2,0.7876455995336994,0.7735735129019468,0.9188015631784628,0.7844166666666667,0.7930609840980886,0.0802163724034698,0.1495460088077314,0.7449664429530202,0.5826001955034213,0.7587853597116131,0.762906309751434,0 days 00:01:08.389573
3,0.7852863629765556,0.73095370037385,0.8952648966107917,0.7602083333333334,0.7835305455908337,0.11211611842508862,0.15361530166984105,0.7087248322147651,0.5884652981427175,0.7158336562056051,0.7155425219941349,0 days 00:03:43.862450
4,0.8170363749564082,0.7527320268848382,0.9193689745836985,0.7401666666666666,0.7301493815923328,0.11793369569218315,0.15689048785157866,0.6604026845637584,0.5317693059628543,0.7327457057987861,0.7018572825024438,0 days 00:00:07.690374
5,0.8001157409711387,0.7416731176492759,0.9052604860714513,0.754,0.7638271671039246,0.12145227783026391,0.15995203111930756,0.6859060402684564,0.5620723362658846,0.723789228981015,0.7086999022482894,0 days 00:00:16.838068
6,0.7905907069399363,0.7281361529782768,0.8955307262569833,0.7527916666666666,0.7724473951919473,0.12630884752708482,0.16539992542652993,0.6885906040268457,0.570869990224829,0.7103835722588144,0.7038123167155426,0 days 00:03:34.561206
7,0.7884460860567878,0.709504767014709,0.8838894301022894,0.7472083333333334,0.7772661562349413,0.11759843195955977,0.15961342725559546,0.697986577181208,0.5884652981427175,0.6877716495130325,0.6999022482893451,0 days 00:04:16.502762
8,0.7825978909100005,0.737581601564575,0.8971183471274089,0.7695833333333333,0.7950955720940194,0.10906316331914157,0.15159174048432444,0.7261744966442953,0.6011730205278593,0.7253261009944466,0.7282502443792767,0 days 00:00:02.646577
9,0.7891299047908497,0.7393855414295513,0.8989769820971867,0.7677916666666667,0.7904374364191251,0.10723286259401499,0.15038848746863376,0.7154362416107383,0.5894428152492669,0.7265085554956401,0.7243401759530792,0 days 00:02:15.553090
10,0.7736971599730708,0.7238703368941323,0.8896365274857314,0.76225,0.7928468169406222,0.11728770720096193,0.16000040309983776,0.7154362416107383,0.5972629521016618,0.7098969066269136,0.7165200391006843,0 days 00:00:14.723760
11,0.7994656182115917,0.7958183912797554,0.9369696184491806,0.7839166666666667,0.7744284413985115,0.1049743567721434,0.15570940532696442,0.7060402684563758,0.5513196480938416,0.7846008158508159,0.7487781036168133,0 days 00:00:02.997446
12,0.7883724585645264,0.7351148821420288,0.897886458589334,0.7614583333333333,0.7824597098035017,0.093180005643964,0.13852525924358317,0.7208053691275168,0.5953079178885631,0.7229468062595673,0.7262952101661779,0 days 00:00:06.907469
13,0.7592712223025899,0.7277573169059653,0.8895444890252537,0.7719583333333333,0.8071960164908711,0.07096456572150722,0.12834497284114843,0.7610738255033557,0.6285434995112414,0.7090327513997099,0.7493403693931399,0 days 00:02:15.140778
14,0.7814448470030015,0.7293094504295922,0.893339797588025,0.7626666666666667,0.78925951705306,0.09112548004367937,0.13496185667785265,0.7315436241610739,0.6089931573802542,0.7189466480356405,0.7282502443792767,0 days 00:00:45.189258
15,0.7590554565347771,0.724787261411505,0.8857076887554837,0.778625,0.8215452160411201,0.08125007668429385,0.13309550442905949,0.7718120805369127,0.6451612903225806,0.7080743528546074,0.750733137829912,0 days 00:00:14.176646
16,0.7617796570585198,0.7266306560329703,0.8873198512319851,0.7772083333333333,0.817529581838625,0.07266551368520735,0.1311142687265069,0.774455144450076,0.6432062561094819,0.7024967211427199,0.7602294455066921,0 days 00:03:40.113146
17,0.7761455892032889,0.7312242709849841,0.8938945588501721,0.7653333333333333,0.7925255662044226,0.09877979951658222,0.14499098064113025,0.7261744966442953,0.6021505376344086,0.7164396089772063,0.7272727272727273,0 days 00:01:14.772968
18,0.7823195435768202,0.7295837075080949,0.8942935611840097,0.7601666666666667,0.784547839588799,0.1286538532323963,0.17426207535951466,0.702013422818792,0.5786901270772239,0.715258943561927,0.7155425219941349,0 days 00:00:28.379397
19,0.7953343893187675,0.7327721396732378,0.8992218875502008,0.7519583333333333,0.7672538416233871,0.11100020858127924,0.15274662151948482,0.6993288590604027,0.5777126099706745,0.7191721554952861,0.7126099706744868,0 days 00:03:00.442366
20,0.7918722023542829,0.733503895901967,0.898747585519347,0.7550833333333333,0.7722867698238475,0.11674202176606996,0.15930707137890376,0.7006711409395974,0.5777126099706745,0.7158530285419089,0.7145650048875856,0 days 00:00:08.159519
21,0.8051150670003563,0.8120080131428546,0.9489431968295905,0.7882083333333333,0.7692348878299513,0.07718366195109383,0.14185284840422852,0.7208053691275168,0.5464320625610948,0.7973824001982008,0.7704485488126649,0 days 00:00:34.427013
22,0.7882988554860976,0.7266154675862403,0.8922152052465387,0.7600416666666666,0.7866895111634631,0.1094892212556593,0.1477360905362235,0.7140939597315437,0.5992179863147605,0.7113635266283618,0.7126099706744868,0 days 00:02:25.369817
23,0.7683633825940891,0.7304395513348929,0.8908490176411588,0.7738333333333334,0.808427477646303,0.06924942389534772,0.12468885731273494,0.7673593512417638,0.635386119257087,0.7128820726571897,0.7532999544833865,0 days 00:00:45.427881
24,0.7982969514242323,0.7501405057054695,0.9149891096297275,0.74575,0.7422498259891845,0.10214133222089983,0.1528453809797342,0.6805369127516778,0.5434995112414467,0.7401399566885829,0.7154875717017208,0 days 00:02:40.530334
25,0.7924772650792292,0.7095221281134216,0.8843895277709811,0.7454583333333333,0.7741071906623119,0.11705489368489508,0.16004272858280166,0.6939597315436241,0.5826001955034213,0.690178845460975,0.6999022482893451,0 days 00:00:04.775692
26,0.7913993486931872,0.733943978631324,0.8986146486923029,0.7565,0.7744819831878781,0.09909052427518006,0.1433201318136469,0.7087248322147651,0.5835777126099707,0.7228981015110423,0.7204301075268817,0 days 00:02:24.243473
27,0.7977877546510279,0.7497545984556407,0.9086153652234197,0.7620833333333333,0.7719119772982813,0.10677367704256291,0.15126119861736753,0.7046979865771812,0.5728250244379277,0.7327069611261785,0.7253176930596286,0 days 00:00:03.197726
28,0.817809818909298,0.7623426674318291,0.9262842349093882,0.7432083333333334,0.7279541682283022,0.1064789026170816,0.15712025475909752,0.6590604026845638,0.5171065493646139,0.75398967350588,0.7145650048875856,0 days 00:00:03.313943
29,0.7927583988574798,0.7560208587062958,0.910239651416122,0.771,0.782941585907801,0.10471915144227817,0.1602986969797744,0.7154362416107383,0.5718475073313783,0.741624693271342,0.7396657871591908,0 days 00:00:05.003589
30,0.7833147498118753,0.7218676094313253,0.891575181941532,0.750875,0.7740001070835787,0.1235954504742156,0.1652789954752043,0.6899328859060403,0.5738025415444771,0.7070769940503991,0.7028347996089932,0 days 00:00:35.978105
31,0.7879882562294802,0.7257921179827276,0.8928943657654344,0.7558333333333334,0.7797826203351717,0.1094315546666994,0.15274460602029605,0.7114093959731543,0.5913978494623656,0.713340183349124,0.7165200391006843,0 days 00:01:47.215094
32,0.7722642304945418,0.7196274392708315,0.8869108070971982,0.7615,0.794881404936553,0.10374955523109586,0.15240801765577283,0.723489932885906,0.6041055718475073,0.6967271476038607,0.7214076246334311,0 days 00:00:04.529041
33,0.7710470635597246,0.7271125321372697,0.887437594334146,0.7779583333333333,0.8184933340472239,0.10609670809663452,0.15782769497435278,0.7476510067114094,0.6226783968719453,0.7037247437439593,0.7380254154447703,0 days 00:00:02.368862
34,0.7851145750536975,0.7241948616961666,0.8901410148246354,0.7612916666666667,0.790865770734058,0.12359974479467017,0.16826193427457148,0.7114093959731543,0.592375366568915,0.7068684911346943,0.7155425219941349,0 days 00:00:27.404843
35,0.7860257466541561,0.735283981858718,0.8972339256274043,0.7639166666666667,0.7867430529528296,0.09578021667914072,0.13986355070492085,0.7248322147651006,0.5992179863147605,0.7229114331934818,0.7282502443792767,0 days 00:00:07.832009
36,0.8053614643073492,0.7538772055925551,0.9138453601599278,0.7565833333333334,0.7587406971140975,0.11711041311362769,0.15892211103385034,0.6859060402684564,0.555229716520039,0.7366008007232339,0.7155425219941349,0 days 00:00:18.974359
37,0.7907379166732814,0.7369878540003215,0.9001055441733408,0.7588333333333334,0.776248862236976,0.10554672834128809,0.1453678789894287,0.7114093959731543,0.5884652981427175,0.7174286452279479,0.7194525904203324,0 days 00:00:04.320994
38,0.7806476381630338,0.7406794864466297,0.8986470161874849,0.7717916666666667,0.7965947421962842,0.129283891390501,0.16958813274077655,0.7100671140939597,0.5874877810361682,0.725537154169282,0.718475073313783,0 days 00:00:06.749040
39,0.7939958245445337,0.7690031181679966,0.9215383625956654,0.768,0.7672002998340205,0.11025698440548204,0.15900273100140083,0.6966442953020134,0.5532746823069403,0.7478367557794137,0.7331378299120235,0 days 00:00:08.072427
40,0.7971679175209834,0.7200988594874647,0.8908798813643104,0.7489583333333333,0.7719655190876479,0.10131804964234448,0.146988340337193,0.7060402684563758,0.5855327468230694,0.7081629963799128,0.7145650048875856,0 days 00:03:11.830266
41,0.7909288508743518,0.745032218668651,0.9038687712782421,0.7655,0.7818172083311025,0.10443296565770588,0.14860880168495727,0.7127516778523489,0.5826001955034213,0.7297946532351801,0.7272727272727273,0 days 00:00:06.462692
42,0.7995069903980827,0.7316430295374753,0.9002352641953328,0.7463333333333333,0.7580446538523318,0.10470777340532289,0.14596633580686724,0.6948808920425747,0.5739961759082218,0.715723879633217,0.7135874877810362,0 days 00:00:57.604323
43,0.7736420126790539,0.7272491376306733,0.8894799054373522,0.7709583333333333,0.8058039299673395,0.09406954345238827,0.13924479245397103,0.7409395973154362,0.6187683284457478,0.7128922090846519,0.7321603128054741,0 days 00:00:07.591359
44,0.7927464154885658,0.745652158759583,0.9046406162639001,0.7645833333333333,0.7796755367564384,0.10471915144227817,0.15208956878394853,0.7154362416107383,0.5845552297165201,0.7322883326057574,0.729227761485826,0 days 00:00:14.388532
45,0.7686591696034358,0.7305090510519,0.8911963081292155,0.7727916666666667,0.8064999732291053,0.10452375986160012,0.15358506918200965,0.738255033557047,0.6119257086999023,0.7149243289303872,0.7350928641251222,0 days 00:00:05.775312
46,0.7914904123426793,0.7326913592654971,0.8991343620624764,0.7520416666666667,0.7674680087808534,0.11368477233966845,0.15376444860980942,0.6966442953020134,0.5757575757575758,0.7137026992121916,0.7106549364613881,0 days 00:00:03.005150
