number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:00:01.300710,0.01,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
1,0 days 00:00:01.386825,0.025,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
2,0 days 00:00:01.363928,0.05,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
3,0 days 00:00:01.224084,0.075,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
4,0 days 00:00:01.309732,0.1,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
5,0 days 00:00:01.170938,0.15,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
6,0 days 00:00:01.303609,0.2,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
7,0 days 00:00:01.280284,0.5,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
8,0 days 00:00:01.026883,0.75,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
9,0 days 00:00:01.109632,1.0,0.010066319694461628,4,38.40443031248482,0.02076456677111465,41,779.320085436538
10,0 days 00:00:07.369840,0.01,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
11,0 days 00:00:07.925697,0.025,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
12,0 days 00:00:07.968739,0.05,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
13,0 days 00:00:07.345763,0.075,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
14,0 days 00:00:07.356485,0.1,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
15,0 days 00:00:07.482001,0.15,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
16,0 days 00:00:07.495578,0.2,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
17,0 days 00:00:07.653462,0.5,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
18,0 days 00:00:07.265182,0.75,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
19,0 days 00:00:06.599786,1.0,0.36240500043428436,4,549.1227353511106,0.0022529792573104564,311,440.7118138285814
20,0 days 00:00:02.621032,0.01,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
21,0 days 00:00:02.558526,0.025,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
22,0 days 00:00:02.626788,0.05,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
23,0 days 00:00:02.561111,0.075,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
24,0 days 00:00:02.640048,0.1,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
25,0 days 00:00:02.591380,0.15,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
26,0 days 00:00:02.550319,0.2,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
27,0 days 00:00:02.680856,0.5,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
28,0 days 00:00:02.615293,0.75,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
29,0 days 00:00:02.328643,1.0,0.06884114895806301,3,3.548335061857514,0.09939570683133078,111,74.57861503711305
30,0 days 00:00:02.512452,0.01,0.05378162799181009,3,741.6339825160813,0.008157616300787346,105,507.8099281442071
31,0 days 00:00:02.512874,0.025,0.05378162799181009,3,741.6339825160813,0.008157616300787346,105,507.8099281442071
32,0 days 00:00:02.579737,0.05,0.05378162799181009,3,741.6339825160813,0.008157616300787346,105,507.8099281442071
