number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
0,0 days 00:00:01.304662,0.03350898950423812,0.03790453857966094,9,5.439483419362666,0.056862599836320506,191
1,0 days 00:00:00.270417,0.01027061153967144,0.0035801147397939077,2,1806.789576727457,0.026737206413988614,257
2,0 days 00:00:00.086104,0.25744710135613047,0.24090541935807955,8,687.6950890243348,0.06017963654335315,58
3,0 days 00:00:00.065877,0.005750898234358863,0.26540265785701184,3,5795.09856213403,0.006332676864744413,42
4,0 days 00:00:02.932707,0.005065862752202708,0.0017107199188123108,8,6.3269289646915965,0.01925275422681017,318
5,0 days 00:00:00.062048,0.07729896726733308,0.005004754460812636,2,6855.254697837751,0.008712375579522985,36
6,0 days 00:00:00.141987,0.3282875647503726,0.04243443343002941,5,72.49985124155927,0.396850803853217,102
7,0 days 00:00:00.208995,0.01827771881920897,0.09249994850814908,3,360.76722194810867,0.04665779611777555,210
8,0 days 00:00:00.211925,0.12361118587591194,0.004572254758653193,9,52.482027685449616,0.007128071629453309,125
9,0 days 00:00:00.082323,0.04638346975378128,0.002380027773877486,8,54.05979575869522,0.12359922561202279,27
10,0 days 00:00:00.048804,0.40950133358291096,0.009978518100730522,8,394.44433379773534,0.04635968170135602,39
11,0 days 00:00:00.140070,0.2517026683773133,0.0012398173565183806,4,4.2649253725758935,0.1782296032068102,25
12,0 days 00:00:00.648818,0.33966774011847284,0.022385829051740042,2,2.1949172221735185,0.1937122202698145,353
13,0 days 00:00:00.067101,0.06952677527278003,0.2505724501476052,6,990.1919299941259,0.005095591497365913,62
14,0 days 00:00:00.751247,0.07808819037675227,0.1038527350614734,3,59.7962946266077,0.2737309678038958,486
15,0 days 00:00:00.157545,0.018127559860431717,0.033273889961989676,6,1852.4194054121697,0.026529261229578247,135
16,0 days 00:00:00.594951,0.07393811835785839,0.21714225879385413,6,9.241961873171082,0.009594673048823759,158
17,0 days 00:00:00.109385,0.04143466667240984,0.08326676323859394,7,2084.3251949052897,0.0234092350709629,108
18,0 days 00:00:00.067402,0.029584766447207537,0.036314217155911134,8,3386.0263685560576,0.14773416568823663,56
19,0 days 00:00:00.183043,0.013894352639440203,0.2816551516326223,8,3.078971540729922,0.11173203437829388,53
20,0 days 00:00:00.333872,0.25157623984787036,0.11043721352017219,9,11.26535309506353,0.05911665592280908,79
21,0 days 00:00:00.086420,0.005040977705205683,0.001608833666534245,3,7336.467157264353,0.020669472096168713,99
22,0 days 00:00:00.347420,0.026913319817544877,0.19834294992193685,2,2.9303424673461507,0.03455660385232544,378
23,0 days 00:00:00.258715,0.03597428300526915,0.0010624730859231878,2,107.80186843503154,0.06890832427940884,362
24,0 days 00:00:01.674230,0.00930298229446001,0.09050787309826079,4,3.345960270087277,0.027968718239027652,354
25,0 days 00:00:00.321150,0.3391082247232437,0.0488361722829603,4,2.1857317296462697,0.016774155956091375,67
26,0 days 00:00:00.513014,0.01919760039814942,0.043877278793043886,6,2.8901351300941824,0.056111667732290094,66
27,0 days 00:00:01.036778,0.23735180039215018,0.06699736298814173,7,1.1956165966115628,0.012343978773059861,137
28,0 days 00:00:00.141468,0.12277819906680268,0.0010633563659027375,4,140.48588607042637,0.12389833779937767,145
29,0 days 00:00:00.030949,0.013795513889993477,0.3722983165646757,8,781.8785344214575,0.012821772474439226,27
30,0 days 00:00:00.087077,0.07140152023541334,0.2515522851495067,8,13.296580531193749,0.3395505669069949,21
31,0 days 00:00:00.053842,0.00614353822016543,0.12224912324809319,4,4063.1290483808366,0.005712989034729983,42
32,0 days 00:00:00.807238,0.034393905668528756,0.0038406301328145075,3,31.592957414224298,0.014083528758943177,394
