number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:02.015509,0.09555604604515197,0.02750860777766111,0.3806258590438383,0.002997763501879171,106,62,28.790911137509173
1,0 days 00:00:04.900073,0.027186717738966068,0.09768694586150772,19.137455531749662,0.1058452988858439,314,8,30.12137827273888
2,0 days 00:00:00.465506,0.7569506675742654,0.05438584337269431,9.502950083903713,0.16001297808945228,26,12,0.00812428344090919
3,0 days 00:00:00.460609,0.07229367469784842,0.16594954618902985,23.58461129323464,0.0014235210824455641,27,61,519.1118317024999
4,0 days 00:00:01.497558,0.20569461762237876,0.30460169519430913,0.4569256001383985,0.0585576181503044,80,19,0.0419680770251936
5,0 days 00:00:04.364980,0.873982466153573,0.011890833224673113,302.6362753661076,0.4503197962069639,308,19,281.86540150605754
6,0 days 00:00:02.480123,0.6579546781431095,0.016063570329386188,0.002219252092169879,0.29518169675192646,172,22,281.174968890194
7,0 days 00:00:01.084719,0.3713609643002886,0.3919583893867372,0.10030061868582182,0.026574135391664925,45,52,0.2843417110337233
8,0 days 00:00:00.469039,0.7433444187321069,0.05446339788389341,50.1338279826957,0.029940967423630383,30,20,56.416855184153036
9,0 days 00:00:03.435315,0.12249120099375671,0.07595878426913122,221.92712569025286,0.00760147972055006,232,35,297.11062770053195
10,0 days 00:00:05.510979,0.7293796498499086,0.01336478656388867,0.001029947973465362,0.0026799385095514195,281,31,0.22467822544631924
11,0 days 00:00:03.834787,0.4215015768558921,0.48606479409257514,352.7335550901976,0.02693313118497734,268,28,2.3259824724032465
12,0 days 00:00:04.758042,0.18498845300512545,0.1401472111093104,58.8648091374744,0.45461370251430894,301,49,0.0017868378032307776
13,0 days 00:00:01.871720,0.6474506346844762,0.0208925010354423,0.20440497525926926,0.09676021576001222,113,29,8.734279637820581
14,0 days 00:00:03.168668,0.8904389727238555,0.016823920166382112,590.1816077565205,0.019999977265772958,219,60,54.10321751484398
15,0 days 00:00:02.435076,0.5363146338269063,0.3956626019904974,0.456351207220311,0.010460964578802362,127,26,0.04828041659625938
16,0 days 00:00:01.239423,0.5610517292553847,0.05112458274088466,0.13051120321777013,0.025563358414975614,74,14,6.770064287848699
17,0 days 00:00:04.986985,0.8346607071615489,0.47985824638723773,27.238183602378196,0.0014929766676154324,315,57,11.463800862107993
18,0 days 00:00:01.690587,0.7442085652929483,0.020974161295701097,21.669495195473363,0.0048906587526176696,99,29,0.8113131719609589
19,0 days 00:00:03.212377,0.8847961707954681,0.04579927022137486,1.255018821667536,0.11295505429379574,182,27,3.506844131611132
20,0 days 00:00:00.482533,0.1906906250556423,0.06198411815125224,14.421612708854486,0.19948522238043429,20,51,0.004975279163173686
21,0 days 00:00:01.949193,0.6526343277131587,0.013689403395178427,36.172750454593796,0.012806634788388598,108,33,0.04828025298042395
22,0 days 00:00:00.422721,0.6026431633199884,0.274489838342295,31.992295980990246,0.02352389077006242,23,24,0.06643611212442777
23,0 days 00:00:00.704304,0.4016134786415831,0.05046396804561479,421.7079330085878,0.326724665939013,45,12,0.003362842769563338
24,0 days 00:00:00.828250,0.8560335227750417,0.26064630384294313,43.247642084378064,0.0011172119914687072,53,44,0.1849384977689064
25,0 days 00:00:03.138684,0.4041096058200959,0.24934870311701557,0.282403493761431,0.031430843241472904,155,27,0.053758277674886876
26,0 days 00:00:00.592029,0.9634577469793385,0.3993484646690668,0.09726380910579122,0.17454555499555413,23,57,0.05246163869658347
27,0 days 00:00:01.606831,0.30411722627704013,0.0281051297555287,15.72913859899974,0.04674335227815408,103,20,901.893579272704
28,0 days 00:00:00.787954,0.3664427242626029,0.26923419056936365,0.17605941432400118,0.003823157869274635,42,23,203.5701666303823
29,0 days 00:00:00.499285,0.13490683639720008,0.010112990669099408,57.76416500181322,0.009099261007755353,27,60,9.46505598224878
30,0 days 00:00:03.470404,0.04135780959270046,0.08110870330969107,0.5773459626858661,0.003302339922104285,138,45,6.826176442877665
31,0 days 00:00:00.556763,0.601162895305321,0.0494814938823125,965.7943220784452,0.4037977491422993,39,16,0.20747100386095652
32,0 days 00:00:01.609170,0.08685087003931817,0.19508638078944374,0.0074284066835842485,0.008233895836486267,60,47,0.10992398745105757
33,0 days 00:00:08.242908,0.32902687340317927,0.07430251857037369,3.671136271869145,0.2548980122931079,380,31,0.011460852132661372
34,0 days 00:00:00.457483,0.6506747460357201,0.07147026960811251,0.012938881223669325,0.007392060127263622,26,49,49.83321122475572
35,0 days 00:00:00.794960,0.6948090719085055,0.46747952826644784,0.3390763419637892,0.02188910718136133,58,11,412.3571103360221
36,0 days 00:00:04.341700,0.3354764481775005,0.04242509085361369,0.0032897112506412828,0.2928109153649357,211,29,1.2645666879329776
