number,duration,params_C,params_Kmin,params_alpha,params_max_iter,params_n_iterations
73,0 days 00:00:42.735444,0.789531698410846,21,0.5208645727604956,10,41
74,0 days 00:00:14.402346,0.00020167473526399798,42,0.8974367251144602,10,10
75,0 days 00:00:26.809131,578.8041994472286,27,0.30568006066889664,10,21
76,0 days 00:00:19.227849,208.84177153921468,26,0.2099466572592652,10,11
77,0 days 00:00:42.700679,19.515606373313354,21,0.17313640909325745,10,37
78,0 days 00:00:24.954092,2710.758726944578,27,0.2636797846264036,10,18
79,0 days 00:00:31.259053,1.1218269610732006,11,0.3955640954894878,10,17
80,0 days 00:00:38.008777,5259.071986149023,11,0.4204268887590119,10,23
81,0 days 00:00:36.034348,1689.2405118698714,12,0.36805999799076206,10,18
82,0 days 00:00:27.570409,0.23525637186834614,48,0.8950581054065608,10,25
83,0 days 00:00:26.105331,0.04299428090802685,19,0.6595291572770574,10,17
84,0 days 00:00:43.196094,388.4136431108472,19,0.3714798071327369,10,22
85,0 days 00:00:45.386655,0.0007445968442966135,12,0.5508485621780402,10,46
86,0 days 00:00:46.618563,0.0797261706941006,43,0.5579182537330574,10,36
87,0 days 00:00:23.862015,0.0018136248375398708,13,0.1355831683950367,10,21
88,0 days 00:00:44.974447,3373.866356926437,41,0.6614460584595161,10,35
89,0 days 00:00:38.149824,500.3404071574372,33,0.6433933426897861,10,30
90,0 days 00:00:50.410825,9034.047795544413,19,0.6218611869471014,10,27
91,0 days 00:00:28.699570,516.6239304619186,45,0.5487104565678951,10,14
92,0 days 00:00:47.312986,5221.329167028433,32,0.16899488726911516,10,28
93,0 days 00:00:19.777948,64.99335256448856,35,0.5937296897652786,10,11
94,0 days 00:00:26.137990,0.003351961411859572,27,0.16458459603882342,10,25
95,0 days 00:00:26.519807,1337.280517766139,24,0.1525137210369617,10,17
96,0 days 00:00:28.681370,0.00038969301168764346,40,0.24393592245896745,10,27
97,0 days 00:00:41.493819,2.6369331195255343,27,0.8298207393984998,10,29
98,0 days 00:00:26.997792,3.94505796082744,22,0.662863559959084,10,21
99,0 days 00:00:50.701071,0.5552036476187385,37,0.37260682759567654,10,36
100,0 days 00:00:18.426322,8.403115913613409,32,0.844594565812843,10,10
101,0 days 00:00:37.729268,0.0017576576378642765,15,0.3609123074569338,10,39
102,0 days 00:00:15.992182,17.44431338601314,22,0.5820634341300853,10,12
103,0 days 00:01:23.677281,1284.6963220512414,19,0.5877612765135198,10,46
104,0 days 00:00:24.889888,164.5933360106242,49,0.44954468285943494,10,22
105,0 days 00:01:26.669022,9.838961727750348,26,0.37213506865487045,10,47
106,0 days 00:00:40.691659,0.0027165394792493386,43,0.31997767240812314,10,43
107,0 days 00:00:36.573578,0.06006222332812033,27,0.5879042325316226,10,19
108,0 days 00:00:45.077278,247.92921165042094,40,0.7545897384871104,10,27
109,0 days 00:00:16.939106,0.007015546147791166,17,0.6833928013585904,10,15
110,0 days 00:00:43.780618,0.0018082693050341448,16,0.14730477515677737,10,45
111,0 days 00:00:46.941352,0.004358974576561164,19,0.18291015746462502,10,46
112,0 days 00:00:53.123924,3.3093988831758487,36,0.4479437494642474,10,39
113,0 days 00:00:25.476703,9.921747902131942,48,0.6094824278645652,10,12
114,0 days 00:00:25.812204,0.010373610205381455,31,0.19171443765368937,10,23
115,0 days 00:00:32.819525,0.002198016619916221,26,0.6320139237578015,10,32
116,0 days 00:00:24.521992,0.007556619366183437,45,0.32425523099193854,10,23
117,0 days 00:00:24.070849,0.03151830410319913,17,0.7681802435586933,10,16
118,0 days 00:00:47.174990,0.6293548315402694,49,0.13839920529393962,10,36
119,0 days 00:00:47.481299,0.015121169424191996,30,0.5217596733438471,10,49
120,0 days 00:01:20.607001,4.3239613260282015,29,0.4925211975138706,10,47
121,0 days 00:00:54.631902,42.969796769846425,39,0.8586521215956785,10,28
122,0 days 00:00:23.192456,422.57334000180197,46,0.3337810716517671,10,12
123,0 days 00:00:37.867973,34.90112028208194,34,0.2744664201124378,10,33
124,0 days 00:00:32.389116,0.0006265929467814076,39,0.19398969426613608,10,30
125,0 days 00:00:31.656437,0.001315546921790647,37,0.7627301694512221,10,31
126,0 days 00:00:23.328100,0.007322314255364374,11,0.4826822981225346,10,20
127,0 days 00:00:17.527902,0.00042777271907376276,43,0.2487762842898154,10,15
128,0 days 00:01:01.169883,0.7693046044823824,23,0.3870782228531471,10,44
129,0 days 00:00:22.950606,0.004619184092164164,45,0.6898760091626864,10,21
130,0 days 00:00:14.390981,0.0002234550273998745,28,0.8989315557676507,10,10
131,0 days 00:01:06.671353,189.03860084415467,14,0.6391204834699981,10,36
132,0 days 00:00:23.237468,0.010932602674223328,36,0.8099934875039193,10,21
133,0 days 00:00:30.266748,1.1683689596897646,31,0.7285756632925245,10,20
134,0 days 00:00:33.505125,0.6583037040089307,10,0.7419510229778224,10,17
135,0 days 00:01:11.749732,18.310245574082142,42,0.6968043537598365,10,38
136,0 days 00:00:53.634692,2.659197095885147,21,0.25725801329545767,10,49
137,0 days 00:00:23.910962,30.078428198622632,17,0.802405625539726,10,12
138,0 days 00:00:29.123370,2542.497639180824,43,0.5113512238756288,10,26
139,0 days 00:00:17.824223,0.2316440005200822,27,0.6824271434503391,10,13
140,0 days 00:00:28.567635,0.030337196119873767,16,0.11330183244275337,10,13
141,0 days 00:00:15.054401,0.003500038163406022,38,0.5041881244990044,10,12
142,0 days 00:01:20.755717,268.24401473038523,43,0.8263753625229469,10,47
143,0 days 00:00:20.083088,0.03565304962153192,49,0.7254922333356252,10,12
144,0 days 00:00:40.059780,10.48529367057424,10,0.6888683476143674,10,21
145,0 days 00:01:23.044970,796.2092903712231,18,0.3424782061306587,10,49
146,0 days 00:00:21.530934,0.002277088740352789,30,0.4583509230775711,10,19
147,0 days 00:00:18.522865,41.30003082161781,23,0.3764852910168416,10,13
148,0 days 00:00:16.963824,0.0016274540476841769,22,0.48242498199329875,10,14
149,0 days 00:00:17.086675,1.3773555202603087,11,0.652653763327153,10,12
150,0 days 00:00:16.603960,0.0007092474545160498,12,0.3823061287594095,10,14
151,0 days 00:00:26.484199,0.1626764614575258,11,0.52156297045893,10,21
152,0 days 00:00:48.050848,13.730132536814864,14,0.5453922500610883,10,25
153,0 days 00:00:46.739704,0.2777839955275341,16,0.4680935336340756,10,44
154,0 days 00:01:21.908276,0.05991480737469855,34,0.3469184275662689,10,45
155,0 days 00:00:30.026552,141.13291935738152,15,0.7711781097224604,10,15
156,0 days 00:00:41.349999,73.04126869899135,30,0.17268791872090627,10,36
157,0 days 00:00:16.705074,0.028885333300247524,41,0.6876514131803103,10,10
158,0 days 00:00:39.212857,6942.858740997623,18,0.21461193749922458,10,27
159,0 days 00:00:18.841715,0.020146160037277587,22,0.14895529931902163,10,16
160,0 days 00:00:47.591096,0.001442366773554004,44,0.2579695838459162,10,48
161,0 days 00:00:14.321032,0.016486439182024942,13,0.453519988600218,10,11
162,0 days 00:00:26.140690,193.86969459950487,45,0.22027154284306763,10,20
163,0 days 00:00:56.228678,2.111697180755532,31,0.6263031690282714,10,30
164,0 days 00:00:15.558323,0.001667424653033172,46,0.5943633208657831,10,10
165,0 days 00:00:26.215281,0.033670667029959016,45,0.23463202083679224,10,17
166,0 days 00:00:48.459680,1.6894586657096684,45,0.1653087927065543,10,30
167,0 days 00:00:31.977256,45.46523615855986,10,0.47396957564955855,10,28
168,0 days 00:00:52.982130,0.03412975529689865,29,0.5779249843174186,10,46
169,0 days 00:00:38.533068,0.9702754064739727,46,0.32402106485314325,10,34
170,0 days 00:00:29.324045,171.58208267981024,44,0.7318589109646431,10,17
171,0 days 00:00:27.121120,0.11429329246932633,32,0.16596301475375688,10,14
172,0 days 00:00:34.832175,870.0188651929519,11,0.8321218406989641,10,18
173,0 days 00:00:27.620142,0.0008835076592147673,39,0.5666678941804066,10,27
174,0 days 00:00:40.968594,0.4871901012132094,22,0.5080135553460718,10,37
175,0 days 00:00:32.775005,3422.4674265498193,30,0.8287111446209829,10,16
176,0 days 00:00:35.329288,0.04324144814567402,40,0.287937223779958,10,20
177,0 days 00:00:35.688140,0.011226494337555903,40,0.8324044258379005,10,39
178,0 days 00:01:28.085785,685.1904188465977,38,0.6545998902681636,10,48
179,0 days 00:00:44.989602,1.0063727474751274,35,0.8067194638729922,10,31
180,0 days 00:00:49.579211,4.1979385161151805,28,0.2627054215945931,10,46
181,0 days 00:00:24.187114,0.43889162998854736,24,0.8741341877451074,10,12
182,0 days 00:00:22.945605,0.006276049968456322,45,0.3254057087128713,10,20
183,0 days 00:00:19.381662,1.1650867605578483,41,0.5746194562715717,10,15
184,0 days 00:00:14.776784,0.00045620268571897033,42,0.7950187282846071,10,11
185,0 days 00:00:59.415909,2.8044117349064184,21,0.53523988788024,10,32
186,0 days 00:00:40.335028,1.658691040828754,36,0.6406362192760853,10,20
187,0 days 00:00:32.354567,19.507188865998476,37,0.6251068779698468,10,16
188,0 days 00:00:44.239326,2.684554559070846,35,0.26555431546831665,10,41
189,0 days 00:00:48.834077,0.024223985994793515,49,0.5195877269158716,10,38
190,0 days 00:00:19.737334,0.0019211039098851904,15,0.46898803694951374,10,16
191,0 days 00:00:32.495162,0.004411990609946144,11,0.5965931760966864,10,31
192,0 days 00:00:46.485200,0.012751077438862045,12,0.1320181580465988,10,45
193,0 days 00:00:14.687654,0.017574260484911213,31,0.2571064158196082,10,10
194,0 days 00:00:26.504030,0.964703499538552,24,0.7445316307877391,10,14
195,0 days 00:00:24.211233,0.876962282768065,25,0.48161832598614907,10,21
196,0 days 00:00:18.735483,0.3001582877721636,11,0.32184453015697245,10,12
197,0 days 00:00:18.182327,0.00010838540315668097,42,0.46804600333831103,10,15
198,0 days 00:00:56.483576,0.09061368921070982,28,0.1335270089133827,10,31
199,0 days 00:00:51.042798,0.04622051968928753,10,0.720527943888761,10,47
200,0 days 00:00:46.908219,0.4415525331958698,33,0.16225289446891447,10,38
201,0 days 00:01:08.432931,3935.774342423055,13,0.3348704330893918,10,37
202,0 days 00:00:24.248727,0.1275280459924712,23,0.7688079955740422,10,21
203,0 days 00:00:30.867974,0.026577076052888542,17,0.8030026272748509,10,23
204,0 days 00:00:28.120324,0.016962247637772057,22,0.4634489852731608,10,27
205,0 days 00:00:16.281870,7.101505976653215,46,0.5226513879062925,10,10
206,0 days 00:00:13.853385,0.012526529597511327,10,0.7611924963470503,10,11
207,0 days 00:01:14.493951,66.69064265965618,37,0.628884410853947,10,40
208,0 days 00:00:51.426619,4698.485200543454,28,0.21513571093614756,10,38
209,0 days 00:00:27.099457,0.8948926888009622,41,0.3229216239253748,10,21
210,0 days 00:00:46.106391,0.09108611043462396,17,0.7057299323973822,10,35
211,0 days 00:00:38.365929,0.4204456661150628,39,0.7944958158882387,10,21
212,0 days 00:00:28.449714,494.6688462838351,35,0.7196846172483943,10,17
213,0 days 00:00:34.936115,188.1734826382927,28,0.31624327784397344,10,31
214,0 days 00:00:40.749155,0.00952975942973514,32,0.4537447587586534,10,41
215,0 days 00:00:15.815210,0.004247221006484347,34,0.4663919359598713,10,13
216,0 days 00:00:24.910220,1156.557449642981,40,0.41580494674665525,10,14
217,0 days 00:00:31.030614,0.0018876930863563903,17,0.6654146913814181,10,30
218,0 days 00:00:35.064315,0.7125224642346808,34,0.6645251373466718,10,19
219,0 days 00:00:19.307700,0.012153668652501266,18,0.6439015718488241,10,16
220,0 days 00:00:24.859521,15.0438702202033,39,0.6239770370826146,10,12
221,0 days 00:00:27.685646,2454.5272681891734,18,0.48138422579012763,10,25
222,0 days 00:00:33.670858,3.36942027248838,39,0.7789924221844755,10,19
223,0 days 00:01:02.098510,1276.2899395468187,45,0.714122405984961,10,47
224,0 days 00:00:55.832844,0.6208842691423582,18,0.4159030053097028,10,37
225,0 days 00:00:17.883328,1732.5371191997635,10,0.22481553651135863,10,11
226,0 days 00:00:14.007667,0.0002341467446942768,47,0.16307187955046887,10,10
227,0 days 00:00:13.495541,0.0002597151845284504,24,0.45167645990496386,10,11
228,0 days 00:00:33.382623,0.023265970770626355,23,0.7687243811847861,10,22
229,0 days 00:00:46.605381,0.00011144293818704697,15,0.8421635362378337,10,49
230,0 days 00:00:58.830347,0.6023685989230004,32,0.8125548269461715,10,32
231,0 days 00:00:18.979831,32.6741176639205,12,0.2311597308463581,10,13
232,0 days 00:00:23.188411,2586.7071215921137,22,0.25057811416422615,10,19
233,0 days 00:00:30.957276,0.022308071563849865,18,0.7637893321253596,10,26
234,0 days 00:00:39.902713,424.1946930889742,28,0.7993399398268847,10,23
235,0 days 00:00:52.675306,96.648009006844,10,0.5699221457012653,10,47
236,0 days 00:01:11.682798,62.75590910028872,18,0.7523119457544891,10,38
237,0 days 00:00:16.600678,0.4511215682571356,18,0.48087865992814716,10,13
238,0 days 00:00:56.249276,77.75841583832971,33,0.15077618414224006,10,31
239,0 days 00:00:24.228132,0.014364087852719603,32,0.8435930285560117,10,23
240,0 days 00:00:57.796045,7.870704403532633,36,0.36652578739825303,10,32
241,0 days 00:00:50.683211,19.373046973982746,28,0.49907953428684626,10,26
242,0 days 00:00:26.290822,0.035458362640637196,16,0.7238416687941946,10,20
243,0 days 00:00:40.471143,2137.193275027335,29,0.8685678725657547,10,20
244,0 days 00:00:45.721774,50.29886736713965,17,0.13617839632876497,10,36
245,0 days 00:00:21.678052,0.2428386724475256,11,0.6924239365829414,10,16
246,0 days 00:00:45.059654,1.6603413725492273,28,0.8963157320051971,10,23
247,0 days 00:00:43.211499,2.1927878291436684,29,0.4745410502754973,10,41
248,0 days 00:00:18.572450,146.1165546870751,35,0.23617314479814003,10,11
249,0 days 00:00:43.271636,5285.997350829829,39,0.17234123024746184,10,40
250,0 days 00:00:38.590455,96.6387208196772,27,0.6836878928557484,10,19
251,0 days 00:00:23.176395,0.0016354027712391448,37,0.34063990565798186,10,20
252,0 days 00:00:25.324414,4709.788579816718,40,0.6928339728053005,10,20
253,0 days 00:00:20.637205,36.30394645737041,17,0.20565935089284768,10,13
254,0 days 00:00:26.174873,0.002581088088202748,19,0.3126340346746047,10,25
255,0 days 00:00:32.005726,128.79282917116387,12,0.4787495171159445,10,28
256,0 days 00:00:15.006963,0.014775395728757473,25,0.44439934094581557,10,13
257,0 days 00:00:13.754277,0.0067336043657157535,40,0.8297697805519401,10,11
258,0 days 00:00:33.894465,0.001037525077968368,24,0.5586866571372211,10,33
259,0 days 00:00:41.993089,168.62679903781984,28,0.4214374716608975,10,41
260,0 days 00:00:22.044663,93.02679128886362,40,0.6909309035371212,10,10
261,0 days 00:00:40.988606,518.3041922179955,13,0.6932351036107278,10,32
262,0 days 00:00:26.912451,103.59475721466559,39,0.3220191503768398,10,20
263,0 days 00:00:15.584935,0.0028816708503792646,31,0.29780371281681917,10,13
264,0 days 00:00:29.271234,0.07495412521679336,46,0.44859986543499475,10,20
265,0 days 00:00:14.729050,0.00013096978775369028,25,0.6876952038528714,10,10
266,0 days 00:00:27.466530,1.054660610382054,26,0.26489665930265005,10,22
267,0 days 00:00:16.363177,0.01942126550058031,25,0.10858755823560023,10,12
268,0 days 00:00:14.896985,0.00014644215121341892,36,0.3470021249524683,10,11
269,0 days 00:00:37.706479,2.3269676708868037,35,0.5440292150779278,10,19
270,0 days 00:00:41.434009,0.0005178837979055386,12,0.21012668340141882,10,40
271,0 days 00:00:26.355077,28.75143783459099,31,0.7742384792671854,10,14
272,0 days 00:00:49.201084,0.0007213089003410769,34,0.8330458656307156,10,49
273,0 days 00:00:15.984209,0.00020021141102045506,15,0.6110166212991571,10,12
274,0 days 00:00:27.398011,30.011665363167147,34,0.355731484112055,10,13
275,0 days 00:01:05.358734,3.310131451921789,26,0.8705056499701793,10,33
276,0 days 00:00:19.627408,0.016546994507503604,36,0.39089082416316256,10,16
277,0 days 00:00:31.877324,100.0764180271628,36,0.23942991216096365,10,18
278,0 days 00:00:31.623124,0.00021075774332476348,26,0.4250310758271062,10,28
279,0 days 00:00:46.094759,7904.496892480356,33,0.5153231141260454,10,43
280,0 days 00:00:30.437165,0.00038954488781823437,42,0.25179712211129457,10,28
281,0 days 00:00:29.650833,0.09921388296163763,36,0.7389453102000075,10,14
282,0 days 00:01:12.529773,0.02321628591458528,35,0.20701698591190631,10,40
283,0 days 00:00:19.695492,0.01555573821201276,32,0.42047344124039054,10,19
284,0 days 00:00:33.732252,0.6556588365928935,24,0.3921894922445536,10,28
285,0 days 00:00:51.571749,0.3182768748173253,22,0.8914341659313191,10,27
286,0 days 00:00:19.274455,0.004217938537475852,26,0.8494681452620646,10,17
287,0 days 00:00:18.441382,0.1570496553286133,20,0.5103370977359238,10,11
288,0 days 00:00:43.938019,55.92374542164557,36,0.4354139310973245,10,27
289,0 days 00:00:22.127879,55.520852765889394,23,0.8607309162879395,10,11
290,0 days 00:00:49.742574,0.019102893674616872,40,0.8700577299018538,10,47
291,0 days 00:00:18.380415,14.027229091904342,41,0.5748496316737481,10,12
292,0 days 00:00:18.933569,0.005465517652003176,41,0.8179141210379826,10,16
293,0 days 00:00:22.883312,1692.725379793884,41,0.8066577279267043,10,12
294,0 days 00:01:08.266582,189.2586724713048,44,0.7362090138154123,10,36
295,0 days 00:00:35.884495,8152.644365387509,23,0.3588824036353787,10,22
296,0 days 00:00:18.564651,0.2801771101163565,39,0.6251554105283372,10,14
297,0 days 00:00:15.592406,0.00952107988006353,48,0.48004205825498136,10,13
298,0 days 00:00:36.291704,403.9650877986916,35,0.4281780165560195,10,26
299,0 days 00:00:37.107243,0.0006019449836506682,49,0.6291308496232817,10,35
300,0 days 00:00:49.946954,3.401816345738103,13,0.15353168117769622,10,42
301,0 days 00:00:13.706740,0.0017455719184783244,30,0.1059141038271994,10,10
302,0 days 00:00:32.155049,0.004070165667125009,13,0.24309665875824732,10,31
303,0 days 00:00:18.136339,20.304213376498723,16,0.18913270846106808,10,11
304,0 days 00:00:20.775085,4186.217404710824,37,0.8941858778032813,10,10
305,0 days 00:00:14.405299,0.7036532551941985,13,0.5328180063967317,10,11
306,0 days 00:00:26.895333,424.7502476958074,49,0.6998227544356436,10,15
307,0 days 00:00:17.395352,384.5841531319349,38,0.2756816875016239,10,10
308,0 days 00:00:21.100100,45.286677363125236,15,0.6739944499260113,10,10
309,0 days 00:01:27.398162,6099.001094237719,10,0.37836711822356617,10,47
310,0 days 00:00:20.212085,0.0016153047394473154,44,0.3053770814923441,10,19
311,0 days 00:00:40.849903,0.0024166898932733035,30,0.5608947964962063,10,41
312,0 days 00:00:35.714625,0.0702046323821868,22,0.8202255748991578,10,19
313,0 days 00:00:21.248045,0.050882463586468495,18,0.6397117093280356,10,10
314,0 days 00:00:43.518327,0.0002275763886470614,29,0.8720212021796342,10,42
315,0 days 00:00:38.786388,122.55045958757294,45,0.5077116018649788,10,36
316,0 days 00:00:13.343434,0.00858416014731213,36,0.11690589632409046,10,10
317,0 days 00:01:10.117220,0.09744463723514382,24,0.21342003831723427,10,39
318,0 days 00:00:41.434718,1.3365299291836656,45,0.813948226438361,10,22
319,0 days 00:00:21.448260,0.005744811174353136,33,0.7718757955151657,10,18
320,0 days 00:00:30.667092,0.8840209468123917,46,0.25763844820345594,10,26
321,0 days 00:00:21.478871,0.00484828705051421,46,0.43547847113656113,10,18
322,0 days 00:00:48.848384,5174.60931624003,27,0.31511208177839417,10,32
323,0 days 00:00:34.262573,4.297093981182393,43,0.5265781166167923,10,31
324,0 days 00:01:17.828418,220.90350990897494,40,0.7371509914004525,10,47
325,0 days 00:00:27.997459,8.92441453757873,28,0.37707138825278563,10,25
326,0 days 00:00:51.183983,0.585136333467722,26,0.8963994897544261,10,30
327,0 days 00:00:20.610842,2883.7868248188693,24,0.26733710401231026,10,15
328,0 days 00:01:12.916096,0.5604833713042825,26,0.7811323088190928,10,39
329,0 days 00:00:28.223778,775.2449986006638,32,0.7984830740299945,10,13
330,0 days 00:00:34.302152,0.00029077511889676316,47,0.20077748698982614,10,35
331,0 days 00:00:18.853143,0.005222561625624037,29,0.16488940714653166,10,17
332,0 days 00:00:35.452540,0.0005340896808595309,38,0.857581940763202,10,32
333,0 days 00:00:34.574172,0.0016471832087807466,21,0.7899411768694309,10,31
334,0 days 00:00:22.259441,4.948097456960097,34,0.21557226300943882,10,12
335,0 days 00:00:21.915836,0.00022189647669233203,21,0.7222677626924316,10,19
336,0 days 00:00:40.069127,1747.03758428803,13,0.7654683284094207,10,33
337,0 days 00:00:15.170452,1.4608870430890022,48,0.47641846300761903,10,10
338,0 days 00:00:47.446380,790.160653523931,16,0.8638832981774228,10,24
339,0 days 00:00:25.684210,3468.117202232358,36,0.8609215026135819,10,12
340,0 days 00:00:52.791301,0.645414975297393,13,0.11843828020644241,10,43
341,0 days 00:00:37.436666,0.00018381820150149806,48,0.43241063427781734,10,36
342,0 days 00:00:15.964841,0.0036492306818085895,33,0.6474329814052755,10,12
343,0 days 00:00:20.045276,0.004573352448414667,13,0.8391740808092107,10,19
344,0 days 00:00:13.690900,0.0051149352483663025,49,0.1324352252447386,10,10
345,0 days 00:00:37.993304,0.0005070598450170224,11,0.2280310686912654,10,37
346,0 days 00:00:45.598957,6.367315557054257,27,0.1364363476602528,10,34
347,0 days 00:00:26.514249,1653.0172589277563,23,0.45361801733816964,10,25
348,0 days 00:00:27.503920,761.2194925398794,39,0.2603854603755653,10,20
349,0 days 00:01:04.542744,0.04911642622586665,11,0.39779286277703063,10,33
350,0 days 00:00:20.483349,20.636880172276243,23,0.30453777185789993,10,12
351,0 days 00:00:44.171450,54.265789367255735,36,0.7539064958753754,10,27
352,0 days 00:00:38.495565,830.9302424375436,36,0.787045915910926,10,19
353,0 days 00:00:36.082590,2.1693707769475448,31,0.7087864241379686,10,25
354,0 days 00:00:24.065255,0.0032380290385095735,33,0.2238005129683238,10,23
355,0 days 00:00:24.526012,2.9677724104693732,28,0.24547065553823197,10,19
356,0 days 00:00:43.776285,31.35894705344654,47,0.7542934076626638,10,24
357,0 days 00:00:13.170030,0.002988338059272744,23,0.7654085741765309,10,11
358,0 days 00:00:29.213100,0.013845398058019041,23,0.5000436556215472,10,27
359,0 days 00:00:18.619904,5.405579333085066,30,0.401663186887126,10,13
