acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.6620498614958449,0.6539120325518311,0.7217632241813602,-0.01994702484712052,0.15479541026196153,0.22905991664958658,0.6774193548387096,0.8322147651006712,0.7548170599696904,0.5189075630252101,0.7479674796747967,0.6334375213500034,0.6068290320348717,0.6654640633842671,0.6361465477095694
0.6634349030470914,0.6409416779693858,0.719639604727766,-0.025539173336941334,0.0967071524966262,0.11652045693647117,0.8299595141700404,0.9266666666666666,0.8783130904183536,0.6971677559912854,0.8136882129277566,0.7554279844595211,0.6314749262536873,0.6437533419906806,0.6376141341221839
0.6717451523545707,0.6741677969385778,0.7149777174966092,-0.02203038869948082,0.1428335444083475,0.23422604744637165,0.5984251968503937,0.7412587412587412,0.6698419690545675,0.41683778234086244,0.6510638297872341,0.5339508060640483,0.615194588020675,0.68977053833936,0.6524825631800175
0.6772853185595568,0.6762564293239139,0.7118849538328067,0.021228976273852562,0.08978010709809736,0.18174779242246286,0.6564885496183206,0.746268656716418,0.7013786031673692,0.46804123711340206,0.6497890295358649,0.5589151333246335,0.610998406028112,0.7049258891589361,0.657962147593524
0.680998613037448,0.6847707847707848,0.7365811965811966,0.007321035093874384,0.06847697756788662,0.1419046637110355,0.6198347107438017,0.6883116883116883,0.654073199527745,0.43186582809224316,0.5737704918032787,0.5028181599477609,0.6552669552669552,0.6907684192016881,0.6730176872343216
0.6504854368932039,0.6426495726495727,0.6868764568764569,-0.02051530475447161,0.11987794245858763,0.18012422360248448,0.6774193548387096,0.7972972972972973,0.7373583260680034,0.5341614906832298,0.7142857142857143,0.6242236024844721,0.6097597597597597,0.6472203157172272,0.6284900377384934
0.6407766990291263,0.6448445998445997,0.7150116550116551,0.03416820543358734,0.14531254373932756,0.21147133488470493,0.5525291828793775,0.697841726618705,0.6251854547490412,0.4049079754601227,0.6163793103448276,0.5106436429024752,0.6016090353523633,0.6555749362672749,0.6285919858098191
0.6740638002773925,0.672113442113442,0.722016317016317,0.010640616570983252,0.19317356572258537,0.27613407258064515,0.6172839506172839,0.8104575163398693,0.7138707334785765,0.43870967741935485,0.71484375,0.5767767137096774,0.6188209911796434,0.6870203536870203,0.6529206724333319
0.6629680998613038,0.6667016317016317,0.7233682983682983,0.014127133359030153,0.17212143553016146,0.2332073252688172,0.5579399141630901,0.7300613496932515,0.6440006319281708,0.3956989247311828,0.62890625,0.5123025873655914,0.6392242232337225,0.6625906467367175,0.65090743498522
0.6463245492371706,0.6457575757575758,0.7088811188811189,0.034418793991821794,-0.16977646901351895,-0.21881993201113792,0.5850622406639004,0.7548387096774194,0.66995047517066,0.4451476793248945,0.6639676113360324,0.5545576453304635,0.621984572230014,0.6423165280572721,0.6321505501436431
