,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.73,0.7119047619047618,0.8442857142857142,-0.10448340928295519,0.06770255271920089,0.09047619047619049,0.7058823529411765,0.7735849056603774,0.739733629300777
1,0.6,0.638095238095238,0.7557142857142858,-0.08946326425542483,-0.07999999999999996,-0.01286764705882354,0.52,0.6,0.56
2,0.66,0.6619047619047619,0.7269047619047619,0.00906358506246252,-0.010000000000000009,-0.06358111266947175,0.65,0.66,0.655
3,0.67,0.669047619047619,0.759047619047619,-0.06916027834609079,-0.08916083916083917,-0.15534804753820036,0.6153846153846154,0.7045454545454546,0.659965034965035
4,0.75,0.7642857142857142,0.8333333333333331,0.09203574485199839,-0.008547008547008517,-0.07052257737189249,0.7222222222222222,0.7307692307692307,0.7264957264957265
5,0.64,0.6666666666666666,0.7447619047619047,-0.18760622434171703,0.14583333333333337,0.193050193050193,0.5,0.6458333333333334,0.5729166666666667
6,0.68,0.6285714285714286,0.6814285714285714,-0.2808997853949524,0.13,0.06860706860706856,0.72,0.85,0.7849999999999999
7,0.69,0.7214285714285715,0.7957142857142858,-0.1526619543420481,0.11752136752136755,0.08980213089802136,0.5555555555555556,0.6730769230769231,0.6143162393162394
8,0.62,0.6904761904761905,0.780952380952381,-0.021335959693624007,-0.050000000000000044,0.01870032725572701,0.5,0.55,0.525
9,0.69,0.7119047619047619,0.8019047619047619,0.12676710945375502,-0.29,-0.2538569424964937,0.45,0.74,0.595
