,acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0,0.6662049861495845,0.6680139507847316,0.7284596008525479,-0.007834937730946012,0.13073717254817063,0.1932431509189041,0.6008064516129032,0.7315436241610739,0.6661750378869886,0.4327731092436975,0.6260162601626016,0.5293946847031495,0.633813049193939,0.6754032258064516,0.6546081375001953
1,0.6163434903047091,0.6087231156752567,0.6424220112381321,-0.01128754896856976,0.056032388663967536,0.06310627335006669,0.6639676113360324,0.72,0.6919838056680162,0.5642701525054467,0.6273764258555133,0.59582328918048,0.6077876106194691,0.6079272018944313,0.6078574062569502
2,0.6551246537396122,0.6607285409804302,0.7170780856423173,-0.013029289924372467,0.04974946313528994,0.09424614443619206,0.5866141732283464,0.6363636363636364,0.6114889047959914,0.42915811088295686,0.5234042553191489,0.4762811831010529,0.6442687747035574,0.6645517218073063,0.6544102482554318
3,0.6772853185595568,0.6724608043626448,0.7261417859577368,0.00860101218231224,-0.06517033154836505,-0.001609465396493981,0.6791044776119403,0.7442748091603053,0.7116896433861228,0.5654008438818565,0.5670103092783505,0.5662055765801035,0.6308143747283002,0.6927652072707355,0.6617897909995178
4,0.6782246879334258,0.6833488733488733,0.7489665889665891,0.007493306539791522,0.018890200708382543,0.11331065058253431,0.6239669421487604,0.6428571428571429,0.6334120425029517,0.4276729559748428,0.5409836065573771,0.48432828126610994,0.638095238095238,0.6992175136275717,0.6686563758614048
5,0.6380027739251041,0.6412160062160062,0.6952369852369853,-0.00749635262355508,0.06397122929380994,0.09694312507611735,0.5846774193548387,0.6486486486486487,0.6166630340017437,0.4492753623188406,0.5462184873949579,0.49774692485689925,0.6354354354354355,0.6391472203157172,0.6372913278755763
6,0.6560332871012483,0.64990675990676,0.7070823620823621,-0.05035652242324862,-0.01091733616997459,0.0517417671532332,0.7050359712230215,0.7159533073929961,0.7104946393080088,0.5603271983640081,0.6120689655172413,0.5861980819406247,0.6159588458265646,0.6640111364551187,0.6399849911408416
7,0.6726768377253814,0.6766433566433566,0.7247358197358197,0.024788326331970256,0.0919874122488501,0.1747899865591398,0.6008230452674898,0.6928104575163399,0.6468167513919147,0.4150537634408602,0.58984375,0.5024487567204301,0.6279586268164223,0.694555666777889,0.6612571467971557
8,0.6601941747572816,0.6639005439005439,0.7294794094794095,0.004280016156467337,0.13470602174886126,0.2029233870967742,0.5708154506437768,0.7055214723926381,0.6381684615182075,0.4064516129032258,0.609375,0.5079133064516129,0.6323306286694372,0.6647180701494746,0.6485243494094559
9,0.6490984743411928,0.6502136752136751,0.7116355866355866,0.013563259437244679,-0.11631642350421634,-0.16407864842241926,0.5933609958506224,0.7096774193548387,0.6515192076027305,0.4472573839662447,0.611336032388664,0.5292967081774543,0.6320126227208976,0.6486118283974143,0.640312225559156
