,acc,roc,eq_loss,eod,spd
0,0.8339815762538383,0.9244494066907839,0.29780547352474784,0.1760688194354385,0.4544876458383855
1,0.8266120777891505,0.919615797161773,0.27346097846937295,0.15617642442316748,0.4361601783570571
2,0.8194103194103194,0.9283491988060056,0.3033977750862754,0.12231491136600625,0.4603143985867453
3,0.8386568386568387,0.9270549653072594,0.2992989000579609,0.30108138873079116,0.446891447220952
4,0.8351760851760852,0.9296457081463213,0.2819647568434883,0.11742424242424243,0.4508433066863824
5,0.8298525798525799,0.9261901948537892,0.30471474501703155,0.27077795498848134,0.4754752965015794
6,0.8343570843570843,0.9280551314332655,0.24441551463136016,0.26014919513152723,0.460796084438495
7,0.8194103194103194,0.9152483446987836,0.2843458650861366,0.21504815409309797,0.45891108240308276
8,0.8390663390663391,0.932797228694252,0.2856704657296686,0.07657263816667437,0.4012517787521548
9,0.8329238329238329,0.9245694344823141,0.2876056165549357,0.24014336917562729,0.4800513764775566
