,acc,roc,eq_loss,eod,spd
0,0.8399181166837257,0.9265771891165762,0.26814244915010094,0.15215989684074793,0.4502303774957562
1,0.8403275332650972,0.9306824116493881,0.26142437490141823,0.12614734299516916,0.4172740524781341
2,0.8253480753480753,0.9269987154164873,0.3117567693104435,0.17768508863399368,0.4365184267000586
3,0.829033579033579,0.9276097221427394,0.2862507899699111,0.2501984126984127,0.46213160466596725
4,0.8374283374283374,0.9304857634830824,0.2646607060269256,0.18181818181818177,0.44686243704080214
5,0.8261670761670762,0.9220027796064663,0.3044747063247979,0.32004253056884635,0.466417437381142
6,0.8308763308763308,0.928014504982321,0.23815227494292288,0.2813506085590891,0.46753282899973836
7,0.8241195741195741,0.9245535667474074,0.2709317847560849,0.19428571428571428,0.4677730299115572
8,0.8368140868140869,0.9332992028084547,0.2694666009533207,0.15535410243431047,0.41693950507305894
9,0.8325143325143325,0.9276488745255116,0.2769205930175661,0.2847833170413816,0.49642270701383995
