,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.6717451523545707,0.6646812633210618,0.7234063166053091,-0.019278888503103886,0.14405174280147226,0.1821069891371182,0.6814516129032258,0.825503355704698,0.7534774843039619
1,0.6703601108033241,0.6489130013563262,0.7193644642511141,-0.025499084845095554,0.10075573549257755,0.10784727917360448,0.8259109311740891,0.9266666666666666,0.8762887989203778
2,0.6662049861495845,0.6710831234256927,0.7130091067622554,-0.022342833532227768,0.16428060128847533,0.25856961859408456,0.562992125984252,0.7272727272727273,0.6451324266284897
3,0.6772853185595568,0.6759853132552519,0.7131863109623846,0.021760484850637196,0.08596331320496753,0.1776240810822567,0.6603053435114504,0.746268656716418,0.7032870001139342
4,0.6726768377253814,0.6725058275058275,0.733869463869464,0.008903015937342662,0.08677685950413228,0.18232120149843634,0.640495867768595,0.7272727272727273,0.6838842975206612
5,0.6463245492371706,0.6418958818958819,0.6863170163170162,-0.021421824930230482,0.16554054054054057,0.2193399098769943,0.625,0.7905405405405406,0.7077702702702703
6,0.6407766990291263,0.6448445998445997,0.7152447552447553,0.034865300701825475,0.14531254373932756,0.21147133488470493,0.5525291828793775,0.697841726618705,0.6251854547490412
7,0.6782246879334258,0.6747979797979797,0.7213403263403264,0.011664916266397651,0.16436698136044547,0.25247815860215056,0.6460905349794238,0.8104575163398693,0.7282740256596465
8,0.6615811373092927,0.6654390054390055,0.7229448329448329,0.01435481912402048,0.17641328102372367,0.2353578629032258,0.5536480686695279,0.7300613496932515,0.6418547091813898
9,0.651872399445215,0.6502564102564102,0.7081274281274282,0.03309308537395772,-0.14488020345335295,-0.20194229488033622,0.6099585062240664,0.7548387096774194,0.6823986079507429
