,pr_0,tpr_0,bal_acc_0,roc_0,pr_1,tpr_1,bal_acc_1,roc_1,tpr,bal_acc,roc
0,0.3515841279606275,0.713265306122449,0.7588783597983447,0.8392358396462944,0.13157894736842105,0.6402116402116402,0.7875798685487267,0.8628732538767141,0.7014542343883661,0.7783374508863251,0.8635179663738801
1,0.0707070707070707,0.489247311827957,0.7371129263002446,0.9190202593566847,0.2187215995152984,0.5462868769074263,0.7332383478583724,0.848102163000517,0.5372112917023096,0.7408876695325326,0.8796750647559256
2,0.5169517884914463,0.8895768833849329,0.7666940516657523,0.8549835644057502,0.18813660874775315,0.7286432160804021,0.8068386148429221,0.9045226130653266,0.8621575342465754,0.8006966357992834,0.8826886602916673
3,0.44407090464547677,0.8802395209580839,0.8143488353689098,0.9046134603040613,0.14081885856079404,0.7951807228915663,0.8647411221650085,0.949524238030962,0.8681506849315068,0.8444628559210817,0.9234429835070852
4,0.4433990895295903,0.8852295409181636,0.8174512292466962,0.9120013353145431,0.1277533039647577,0.7168674698795181,0.8289186260149524,0.9365437858249583,0.8613013698630136,0.842114624651636,0.9274002093870268
5,0.4048839312631896,0.8012048192771084,0.7831961192464818,0.8671348470140795,0.18953414167198468,0.7803468208092486,0.8320672411076372,0.8754426485101301,0.7981180496150556,0.8039042468802061,0.8835872189479913
6,0.397009459871834,0.8225324027916251,0.8066048117740008,0.90257459810542,0.10578718108276292,0.6686746987951807,0.8138654548798943,0.946134294290277,0.8006843455945253,0.8283367892171819,0.9233323393589672
7,0.48837929965912613,0.9164149043303121,0.809147470070259,0.9100288861781801,0.16656608328304165,0.875,0.8963116137744767,0.9554815542323982,0.9101796407185628,0.8490332927684334,0.9310460793467861
8,0.3347758887171561,0.6831194471865746,0.7535759252134493,0.8406320888752251,0.10248635536688902,0.6217948717948718,0.7867849107802223,0.8758544146186478,0.6749358426005133,0.7751529818655325,0.8716985563577708
9,0.14039408866995073,0.7135416666666666,0.8249970903165735,0.9317188227420856,0.4457055214723926,0.8700102354145343,0.8029420428058216,0.8976151439301929,0.844311377245509,0.8287505742216777,0.9159392424533743
