,acc,roc,eq_loss,eod,spd
0,0.8311156601842374,0.9170974394023309,-0.18138104398119276,-0.003231811544556762,-0.20417621857266338
1,0.8390992835209826,0.9206879568259834,0.12971729806710464,-0.08195173756563812,0.15831390831390832
2,0.8480753480753481,0.92041278847439,-0.1746123339112841,0.08115609662001422,-0.16765598373643456
3,0.8384520884520884,0.9131736645835061,-0.10061265573906714,0.043923198030233035,-0.17024799261533438
4,0.8603603603603603,0.9269885021137281,-0.17034374173101344,-0.05249324438439451,-0.2220366039276831
5,0.8196150696150696,0.9194605087692646,0.1834205897996869,0.011069504664301677,0.22746920641036447
6,0.8271908271908271,0.9206714971963286,-0.15962830351186383,0.01719369066307841,-0.1881414302178805
7,0.8386568386568387,0.9241483485435797,-0.15836695632885595,-0.05366055011445081,-0.23593237167574813
8,0.8437755937755937,0.931103704555032,-0.1757455031587787,0.035373662293467056,-0.21932892604606594
9,0.8304668304668305,0.9243101568445496,-0.14754500013542018,-0.011750503018108649,-0.21010163531575285
