number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:00:02.358606,0.9855397252754665,0.017110895296395433,0.00362188000397924,0.0018400847402864067,181,34,130.35337722961899
1,0 days 00:00:07.253543,0.3844856757482846,0.2081472035293601,0.007411926069947958,0.040393717150606016,446,17,0.10197702986524583
2,0 days 00:00:01.671094,0.9861313176951175,0.22858174138364468,549.0641711352328,0.03592355554884468,129,25,0.0017646234543258776
3,0 days 00:00:00.513775,0.351520644730491,0.05253974013158462,0.9713212201208781,0.49600825317290714,33,13,131.74236494690254
4,0 days 00:00:05.752848,0.5390659891351326,0.10136971178084303,344.96522395151624,0.008155490246012746,462,28,15.559194766597216
5,0 days 00:00:00.418877,0.8777998231981438,0.10652564649065174,0.008938832363442503,0.07727962193429672,21,32,0.04996542005453429
6,0 days 00:00:03.680297,0.7936504476544078,0.16369524261903678,0.0020681653053802075,0.1636023483098817,188,32,7.360844025460931
7,0 days 00:00:00.629244,0.9373372650916701,0.010551335719528963,2.4736079717932995,0.005695831425724611,47,56,19.729744939845663
8,0 days 00:00:00.850639,0.8220582072343591,0.025762026232678013,9.116084998078094,0.007124269097528956,61,3,2.831609432695354
9,0 days 00:00:07.993954,0.49483286079679206,0.1271856791463735,0.0017821071125410952,0.010604873792902786,327,49,0.005454390266357481
10,0 days 00:00:01.515876,0.31650119874318156,0.08699000906301733,0.49465157854854735,0.058483953623214374,71,38,0.004862849725954218
11,0 days 00:00:00.741054,0.23766091298899553,0.09271217256722371,291.0056932209797,0.04156444941046486,56,32,0.0098166361254278
12,0 days 00:00:04.452096,0.550450692594341,0.013594643295725633,0.0022488953881858423,0.01569166981711146,183,49,0.9539828082829654
13,0 days 00:00:05.686582,0.5480029782976357,0.02489273528019454,0.677653026487889,0.14431551297865303,319,42,64.44614779812528
14,0 days 00:00:00.576731,0.6465146397983936,0.03286259071636185,4.520323761445769,0.018153447585828705,41,6,954.6192886003929
15,0 days 00:00:04.733634,0.417487103075275,0.018453914324622706,149.0971724879546,0.04406463248920732,348,52,0.0050128647385502744
16,0 days 00:00:04.093077,0.626311224410781,0.06952379848685257,31.245922061038907,0.0817490243916848,297,53,516.6008648242442
17,0 days 00:00:02.069817,0.9122194039600977,0.35604059957012496,0.8918908780025036,0.039095336609651185,137,55,167.57108179760576
18,0 days 00:00:00.923918,0.3703735400721844,0.26001059918423847,0.07102586352618055,0.3115819872183459,62,9,1.4158988558392618
19,0 days 00:00:04.155265,0.3325539166996886,0.19545325070130098,229.25989157577845,0.22294196711538117,311,25,0.010227181434812112
20,0 days 00:00:00.288623,0.4961523017409816,0.06817631551237922,532.3889402676919,0.0021546870822169,21,42,0.07467915399306922
21,0 days 00:00:04.460114,0.8718652041217738,0.05155708493809436,0.022062913634892455,0.00793625541295507,161,60,0.007202628163253092
22,0 days 00:00:01.415134,0.9964949262513904,0.15736222504796885,7.849801653511019,0.17054242872054576,111,56,25.744485135504508
23,0 days 00:00:01.156745,0.8223653639341761,0.0207518378506032,0.5825385549644266,0.12375868358932822,54,38,0.06887379863982138
24,0 days 00:00:05.922798,0.06257150056396366,0.4684607530464786,0.19101317614044472,0.24561596067860475,353,47,757.5318079926278
25,0 days 00:00:02.648916,0.8665876346487142,0.24830546831095193,0.2758435304739537,0.001713641949467705,200,2,0.0030474713010701046
26,0 days 00:00:01.612645,0.9896899326556559,0.2730869039348368,0.014860825085183995,0.0014294037906254478,123,21,64.1316050792466
27,0 days 00:00:02.196695,0.36792072135118875,0.2106370045639651,1.227840308925099,0.027646186921899383,88,45,0.010302858239705065
28,0 days 00:00:02.563153,0.22333160731803495,0.06218619540610642,95.10131708260883,0.10011350315673773,171,12,0.10366287489282446
29,0 days 00:00:00.411045,0.16262872322019015,0.3090315105080186,76.0818151381167,0.0031624382669586176,28,25,129.20547119443899
30,0 days 00:00:00.839554,0.9942470096016642,0.029952537611169405,0.01170788912374961,0.29954153080201246,64,20,0.22158934423867674
31,0 days 00:00:01.399593,0.7321735130511114,0.19987028749189967,0.0011333640004993536,0.20148472982918267,65,29,29.86314127492853
32,0 days 00:00:02.644957,0.9384703528316239,0.3650339023322958,4.321237773423205,0.013496977986101664,147,44,0.003484333058029404
33,0 days 00:00:01.134497,0.23671475765982236,0.12710021452829307,0.17948042175299816,0.0011902753574121706,36,63,0.004795264351027197
34,0 days 00:00:00.829285,0.018939484357682185,0.4085488304524503,8.684980484941034,0.003133080474538789,39,24,2.7400641324494703
35,0 days 00:00:00.821340,0.820149665618885,0.21063495727681222,79.88877727108007,0.0059506876081083255,62,36,0.021140953846640963
36,0 days 00:00:00.699912,0.3720502545027459,0.31384981692623964,273.84169380152605,0.010035787351270658,49,23,184.4807537925616
37,0 days 00:00:01.003811,0.7209581064951908,0.0686456528178916,764.2930878845463,0.004290815779625504,77,55,3.0050701598587746
38,0 days 00:00:01.142610,0.7650181762123779,0.2640111734113415,983.1862987001471,0.22914081352881832,81,11,0.209384420987455
39,0 days 00:00:06.232888,0.5845189429860769,0.011948497463811941,12.967693361774064,0.17647265543610954,424,41,135.59798533910245
