,acc,bal_acc,roc,eq_loss,eod,spd
0,0.667590027700831,0.6754117419104825,0.7209416779693858,-0.018437978730785565,0.19392725698203073,0.21575459452073514
1,0.6523545706371191,0.6414687076148033,0.6994535942646775,-0.022217813681828846,0.12221322537112012,0.12009907469536185
2,0.6412742382271468,0.6503662080992056,0.6959852741716721,-0.004665108511038185,0.16433566433566438,0.20441259993883526
3,0.6662049861495845,0.6642576067422693,0.7114279296027762,0.040271097203405826,0.04847897915005128,0.10656400887380924
4,0.680998613037448,0.6861499611499612,0.7517560217560217,0.001979432423070304,0.0360094451003542,0.11950544729697221
5,0.636615811373093,0.63995337995338,0.6895998445998446,-0.007770663767965202,0.05721447253705314,0.09274144440384846
6,0.6490984743411928,0.6573853923853924,0.7142346542346544,0.0053789034586309015,-0.06295663858018641,-0.006813694379803947
7,0.6449375866851595,0.6483566433566433,0.7005244755244755,0.02495913556990481,0.011861534737351742,0.12809139784946239
8,0.6643550624133149,0.6726534576534576,0.7338927738927739,-0.003609290793182174,0.12609600042128544,0.1709257392473118
9,0.6546463245492372,0.6566433566433567,0.7115695415695416,0.018152889846989706,-0.13106679159416412,-0.17673687627052048
