number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
0,0 days 00:00:03.542853,0.01,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
1,0 days 00:00:03.538718,0.025,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
2,0 days 00:00:03.573829,0.05,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
3,0 days 00:00:03.723795,0.075,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
4,0 days 00:00:03.516657,0.1,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
5,0 days 00:00:03.684574,0.15,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
6,0 days 00:00:03.617967,0.2,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
7,0 days 00:00:03.446454,0.5,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
8,0 days 00:00:03.458941,0.75,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
9,0 days 00:00:03.481142,1.0,0.05542252381050616,2,0.005835496346821343,0.0025501436894261906,148,121.74178788224206
10,0 days 00:00:04.142835,0.01,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
11,0 days 00:00:04.275249,0.025,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
12,0 days 00:00:04.203855,0.05,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
13,0 days 00:00:04.220493,0.075,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
14,0 days 00:00:04.182205,0.1,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
15,0 days 00:00:04.083414,0.15,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
16,0 days 00:00:04.158917,0.2,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
17,0 days 00:00:04.115401,0.5,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
18,0 days 00:00:03.984835,0.75,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
19,0 days 00:00:03.849557,1.0,0.018613263319053386,4,0.006224078136444948,0.06992717140104311,275,2.699411413616816
20,0 days 00:00:01.335268,0.01,0.08983705087172453,2,0.7092643118312728,0.006090706114196333,65,5.897264349933916
21,0 days 00:00:01.262306,0.025,0.08983705087172453,2,0.7092643118312728,0.006090706114196333,65,5.897264349933916
22,0 days 00:00:01.356840,0.05,0.08983705087172453,2,0.7092643118312728,0.006090706114196333,65,5.897264349933916
