,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6606648199445984,0.6693935283859718,0.725816702189498,-0.015102565884166697,0.19663347044814894,0.2057969529275125
1,0.6481994459833795,0.6346211974423561,0.7014725828327844,-0.010566839652546567,0.12197031039136308,0.1265521840337318
2,0.6412742382271468,0.6503662080992056,0.6967564425498934,-0.012091544391804154,0.16433566433566438,0.20441259993883526
3,0.6606648199445984,0.6529714321125364,0.7114937720765941,0.009509312450979746,0.03235729748205529,0.08277872025751443
4,0.6712898751733704,0.6803457653457654,0.741919191919192,0.020779146463737908,-0.017119244391971655,0.056406158710520016
5,0.636615811373093,0.6396775446775447,0.6925718725718726,-0.017495626000094244,0.06397122929380994,0.10114480574838636
6,0.4507628294036061,0.5,0.6636208236208236,0.0027548146263116635,0.0,0.0
7,0.651872399445215,0.6601864801864802,0.7236752136752137,0.029046988462529177,0.030985233599612694,0.12462197580645162
8,0.6574202496532594,0.6630303030303031,0.7281468531468532,0.008276875038743303,0.10647989678506542,0.16640624999999998
9,0.6588072122052705,0.660982905982906,0.7113675213675215,0.020364780327399745,-0.13751840449738983,-0.18500486854917236
