number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
64,0 days 00:00:05.144915,0.05502896154497726,0.06367775306395336,4,0.002932900180101121,0.08572777300805748,397
65,0 days 00:00:09.293579,0.008411210506036867,0.010389457745677124,6,4.539277151808058,0.004251056934220246,687
66,0 days 00:00:11.342959,0.28993547865775493,0.09510075269705705,3,0.19324900511904036,0.2837539622707626,925
67,0 days 00:00:03.445928,0.7045185294295045,0.11925615395409096,6,0.002660757760892425,0.3374820157345593,232
68,0 days 00:00:08.286458,0.002287252164704627,0.03323227712717958,4,4.349924465182352,0.01577666599323732,660
69,0 days 00:00:03.092962,0.6135843187519633,0.04805381320075895,2,0.0012068200403467229,0.0018571958675734754,269
70,0 days 00:00:03.145615,0.0018180150353275968,0.01244756101133088,5,0.0031073488805604637,0.004366400875047011,231
71,0 days 00:00:02.839580,0.001600376707723446,0.05351937961133544,5,0.0014634333819601513,0.0047860934063658715,205
72,0 days 00:00:09.291201,0.02972173945010839,0.0435710137406448,6,0.7957168987936032,0.4460833899708953,691
73,0 days 00:00:11.471176,0.0030822174731578436,0.04954166955074607,2,74.35001561871242,0.0529662008490145,984
74,0 days 00:00:04.161420,0.0016268276973912018,0.23030086403176334,3,0.06926470835202453,0.06997500139592837,330
75,0 days 00:00:05.429127,0.007263644150918329,0.08757858996763974,5,0.3859602561972596,0.08072795257894241,395
76,0 days 00:00:12.346264,0.015581184665760622,0.041399975471121064,4,0.17207556431480886,0.09855583458038428,951
77,0 days 00:00:08.695771,0.8070772657583994,0.47241140636025036,2,0.05528366765153171,0.27696726350430684,742
78,0 days 00:00:03.916467,0.47268087682464915,0.06786747107857578,5,0.016133494021094392,0.009258088621211608,288
79,0 days 00:00:02.837133,0.002502908633213921,0.11810366206968942,2,38.33849820073944,0.010234694843749665,240
80,0 days 00:00:08.315327,0.007739754139147055,0.07180721624973736,2,2.515229905991345,0.24614192287605044,719
81,0 days 00:00:05.904144,0.0797981996527035,0.3994121413733609,6,0.015442198476333992,0.21917352394641862,448
82,0 days 00:00:07.768953,0.9620604669163261,0.4411075212166314,5,5.673150559388162,0.01657498594590274,616
83,0 days 00:00:07.385064,0.12252691725045385,0.05758588437329508,4,1.1448328223880753,0.01049762166697609,589
84,0 days 00:00:10.226623,0.043717438222708904,0.44081271980334785,3,0.08204276637555949,0.005517477509544521,845
85,0 days 00:00:05.927764,0.006592144277485164,0.4547501434502284,2,0.011957600999736123,0.4151485508483446,508
86,0 days 00:00:06.298158,0.013155416174536914,0.03367655926855759,6,0.017460928156081735,0.02611436541261924,451
87,0 days 00:00:04.299043,0.0032042708169439777,0.4396527475894761,5,1.343331153594248,0.2710663072994931,339
88,0 days 00:00:03.027146,0.16607053197761645,0.039088612295528416,3,0.17008952303355487,0.06865752949109474,236
89,0 days 00:00:08.658476,0.08261942221286848,0.14138295511400117,6,52.90995650073522,0.03020026836500248,841
90,0 days 00:00:02.512621,0.001055971775974982,0.1610055939712725,3,0.02591184008303167,0.010135603917217571,209
91,0 days 00:00:04.672799,0.002889898649923808,0.07146418260012681,4,0.6170573143319334,0.014074479734169117,357
92,0 days 00:00:08.494556,0.001987234796594686,0.14921336196323484,5,0.0011029553973896167,0.006054752526419537,951
93,0 days 00:00:08.034414,0.08741580508068998,0.010106311482475951,3,2.28973753246226,0.04172925572259872,920
94,0 days 00:00:07.605358,0.020989315665631593,0.13604949509765563,4,14.760163598108356,0.07063870584830924,871
95,0 days 00:00:06.708614,0.021188826906330074,0.014628938487924051,2,0.04675460023239311,0.025312547914963093,714
96,0 days 00:00:03.702003,0.07411122963983674,0.04978402977751292,5,0.0028472700519598894,0.24767407148737092,288
97,0 days 00:00:04.868386,0.0732957340982736,0.08420531855576205,5,0.04380427950647626,0.010565028576828174,383
98,0 days 00:00:06.927895,0.8032657151625434,0.257022258762242,6,0.5092182602440243,0.3037149826801132,883
99,0 days 00:00:03.275031,0.04879208454674918,0.026233438603619423,2,0.0034052345727844297,0.2793977297765668,332
