acc,bal_acc,roc,eq_loss,eod,spd,tpr_min,tpr_max,tpr_mean,pr_min,pr_max,pr_mean,bal_acc_min,bal_acc_max,bal_acc_mean
0.71,0.7261904761904763,0.8204761904761905,1.2307797822011082,0.5,0.625,0.5,1.0,0.7284722222222222,0.375,1.0,0.5510110294117647,0.5,1.0,0.7458333333333333
0.63,0.6499999999999999,0.733095238095238,0.3261743409150229,0.625,0.39999999999999997,0.375,1.0,0.6607638888888889,0.26666666666666666,0.6666666666666666,0.5425324675324675,0.5333333333333333,1.0,0.7102926587301587
0.65,0.6738095238095239,0.7371428571428572,0.3900512918871792,0.45833333333333337,0.5,0.375,0.8333333333333334,0.6135416666666667,0.25,0.75,0.5106351981351981,0.4666666666666667,0.9166666666666667,0.6795386904761904
0.75,0.7452380952380953,0.7799999999999999,1.806287035273339,1.0,0.6,0.0,1.0,0.6844967532467532,0.4,1.0,0.6418411330049261,0.0,1.0,0.6607007575757575
0.67,0.6880952380952381,0.7852380952380952,0.612356107705858,0.6666666666666667,0.3541666666666667,0.3333333333333333,1.0,0.633631993006993,0.3333333333333333,0.6875,0.5084573412698412,0.3333333333333333,1.0,0.6686017107892108
0.65,0.6642857142857143,0.78,0.7910041057097575,0.75,0.45,0.25,1.0,0.6486867299367299,0.3,0.75,0.575631888214125,0.3333333333333333,1.0,0.6795516983016983
0.66,0.6523809523809523,0.7095238095238094,1.1481655456375723,0.5,0.6666666666666667,0.5,1.0,0.7010458839406208,0.3333333333333333,1.0,0.6044146825396826,0.5076923076923077,1.0,0.7250021086369771
0.72,0.7142857142857142,0.7990476190476191,0.4662500427710353,0.6785714285714286,0.5833333333333334,0.25,0.9285714285714286,0.646062271062271,0.25,0.8333333333333334,0.5678920859841912,0.25,0.8214285714285714,0.6105311355311355
0.78,0.7761904761904762,0.8004761904761905,1.4149181157054618,0.5,0.7,0.5,1.0,0.8181652046783626,0.3,1.0,0.6682870370370371,0.5,1.0,0.7472770467836257
0.73,0.7023809523809523,0.7999999999999999,0.306988205453051,0.5333333333333333,0.6956521739130435,0.4666666666666667,1.0,0.8196428571428571,0.30434782608695654,1.0,0.697186996779388,0.4666666666666667,1.0,0.7275297619047619
