,acc,bal_acc,roc,eq_loss,eod,spd
0,0.76,0.7428571428571429,0.839047619047619,-0.24438176482067864,0.027746947835738167,0.009523809523809601
1,0.75,0.6690476190476191,0.7523809523809524,-0.1135280103566122,-0.040000000000000036,0.07536764705882348
2,0.7,0.5857142857142857,0.808095238095238,-0.12641397192632303,-0.030000000000000027,-0.11313697989714822
3,0.74,0.680952380952381,0.7104761904761904,-0.010998039167239071,-0.2779720279720279,-0.2699490662139219
4,0.78,0.7380952380952381,0.8552380952380952,0.13406801676709895,-0.012820512820512775,0.106544901065449
5,0.7,0.6714285714285715,0.7847619047619048,-0.49372581393008963,0.28787878787878796,0.28657228657228656
6,0.74,0.6619047619047619,0.750952380952381,-0.11114849455552928,0.06000000000000005,0.06444906444906451
7,0.74,0.6333333333333333,0.7980952380952381,-0.19204701943284874,0.014957264957265015,0.10857432775240994
8,0.73,0.6261904761904762,0.7552380952380953,-0.08691254136321835,0.12,0.14539504441327722
9,0.71,0.6595238095238095,0.7952380952380952,0.07979163582849624,0.020000000000000018,-0.018232819074333828
