number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
95,0 days 00:00:07.506331,0.7097105797471026,0.015877586016362993,2,101.25265683791037,0.015056712492658126,393
96,0 days 00:00:16.001466,0.14566682453039118,0.010461992232338957,3,2471.5241668700373,0.001719198545835832,847
97,0 days 00:00:36.613158,0.006982763247182858,0.005837216253802286,2,1215.9452077193253,0.09634865086192211,1920
98,0 days 00:00:22.897020,0.00414667283381232,0.05757231952342518,2,1197.3923246671848,0.0016382647609427359,1190
99,0 days 00:00:03.752258,0.4934285468187159,0.06993522292829964,2,5540.787181959428,0.010058919140103411,202
100,0 days 00:00:00.605826,0.0018448101306367329,0.0017068551792204921,2,375.17900161420914,0.000247559264299189,24
101,0 days 00:00:01.637462,0.006103481913085134,0.002093800445024291,3,8022.050555198385,0.1898516493937849,79
102,0 days 00:00:00.886256,0.002787550387277112,0.004690962464550957,2,1451.357990516235,0.020597248175970497,39
103,0 days 00:00:00.634676,0.4274957779996145,0.0013179186279248924,4,312.46221786888685,0.0001682393867058444,24
104,0 days 00:00:01.134945,0.0019154080659830612,0.026941121346865608,4,740.493564582851,0.00860171296340682,47
105,0 days 00:00:03.567050,0.0004996127829513474,0.005708083924980151,3,530.1247954312149,0.41999172149240105,174
106,0 days 00:00:01.115591,0.00410083345793363,0.0710238652014757,3,385.734785300653,0.001392872115705559,50
107,0 days 00:00:02.792683,0.005335064944252343,0.07185176183593012,2,6043.73785632256,0.015491326643857611,146
108,0 days 00:00:00.768574,0.04332173958462925,0.004861647399391191,3,184.87528797394353,0.015352912616610002,31
109,0 days 00:00:40.228725,0.04877128840117772,0.007875636514455412,4,118.88583297184688,0.29395751917116014,1863
110,0 days 00:00:31.481687,0.00021292712072845435,0.0016864436342205248,2,1343.16300262032,0.0010161743791744886,1640
111,0 days 00:00:03.220066,0.6838544734688102,0.01106604793847795,3,304.65156146380684,0.07237904979163615,146
112,0 days 00:00:06.142251,0.00016219321025198738,0.07463391099469746,4,446.92620363168754,0.30194172939977976,293
113,0 days 00:00:02.478112,0.0549209138143547,0.005763288591807453,4,9265.15063387041,0.00035215986723859024,126
114,0 days 00:00:00.509379,0.0033865726580477886,0.0015151860352070718,4,6273.633949710937,0.01951365412615805,20
115,0 days 00:00:20.923316,0.00029062703097468035,0.0013093924862829912,2,217.79645783192097,0.00550570080589347,1047
116,0 days 00:00:34.777485,0.008606485585122533,0.0015845904390196079,4,1039.3953713074136,0.0001401734773971362,1720
117,0 days 00:00:02.737514,0.07162546816164211,0.022017446885911996,4,642.0745873584746,0.0018840915990892073,126
118,0 days 00:00:02.983475,0.1948170457964295,0.016945539479288466,2,628.524614735419,0.0001815866682950078,146
119,0 days 00:00:01.813762,0.1268273374796455,0.004289828919155753,3,2205.9141242518704,0.12089551134835409,88
120,0 days 00:00:00.582018,0.026621500603219217,0.029820058094245552,2,438.617525127067,0.0002547354675940874,22
121,0 days 00:00:24.731982,0.00010111842277383728,0.02313331744582889,4,114.62243659325425,0.19812763072961004,1201
122,0 days 00:00:14.441862,0.2473777302323968,0.09641568378230055,3,8253.05461521597,0.0020604750145278173,782
123,0 days 00:00:02.171427,0.00021940357131645192,0.002790793070940924,3,4847.900809556726,0.00019855712014502504,111
124,0 days 00:00:01.472606,0.26613666997910623,0.0013561225082577687,3,158.49958222724896,0.00017485193224355507,67
125,0 days 00:00:21.513290,0.07107345239067782,0.06230948280315916,3,6643.459976662631,0.0016934178335042262,1177
126,0 days 00:00:02.018082,0.5115018743623999,0.03655604476462604,2,1138.8543326375516,0.05998001247170296,99
127,0 days 00:00:00.763964,0.0005900270290940565,0.05523381826523386,4,501.66583118226134,0.029471864519933708,31
128,0 days 00:00:02.239891,0.0028816905617104873,0.010049080972840654,3,3300.387270868377,0.0024674717833727657,107
129,0 days 00:00:01.218686,0.25551405688669376,0.01066863712615479,2,183.5720253362052,0.0002294167398226832,50
130,0 days 00:00:00.591625,0.0005179882069091881,0.08739023064078512,2,208.78080785480623,0.00010334258588113893,24
131,0 days 00:00:08.938138,0.002058333761180859,0.08986769572927514,2,218.876571876667,0.017830699795397194,471
132,0 days 00:00:04.749450,0.0011717315596389206,0.07271724800665755,2,398.8479519397966,0.008438804693914455,251
133,0 days 00:00:00.523950,0.27233902162284207,0.00312874410961291,2,554.4182236337373,0.0015036134601993986,20
134,0 days 00:00:01.924268,0.9280285061900098,0.05772397714906623,2,774.7731748376103,0.31305864501933567,94
135,0 days 00:00:00.632274,0.01430454385673696,0.023493880858322352,3,6175.75740576989,0.0007156838008711698,26
136,0 days 00:00:26.763012,0.009458697489004063,0.0038739438778345285,2,214.8303564536555,0.004742223551541687,1401
137,0 days 00:00:03.026682,0.00020695676993656822,0.08912091250070624,2,1177.4338403359309,0.0012963989719226678,150
138,0 days 00:00:00.961442,0.004996340310582578,0.004058797490637079,2,160.2608776980604,0.0001899988341513594,41
139,0 days 00:00:01.367289,0.8008210378212286,0.015590718519370874,4,1369.100053217804,0.00027209704657584703,62
140,0 days 00:00:01.429245,0.00014453439456822627,0.00316808208554579,4,607.5665803100148,0.006138442428307511,61
141,0 days 00:00:08.950338,0.014091026063620418,0.025721428309953435,2,7158.221009496467,0.016026050943704368,486
142,0 days 00:00:08.036370,0.006722620388560104,0.005572878241515847,3,1586.3039964257946,0.029633122873133702,406
143,0 days 00:00:00.727092,0.004093586857099111,0.002659920904259562,2,5607.8944921769125,0.00047537315975338345,33
144,0 days 00:00:08.742209,0.00018102634419643496,0.0019470731993174177,4,2834.355795841538,0.00041839284211635187,454
145,0 days 00:00:29.536483,0.16276967121892677,0.0026964750654765272,3,260.9194799517642,0.14961156949071724,1464
146,0 days 00:00:10.988907,0.016535356244837252,0.021214648888419955,2,483.3648050653349,0.1447511470272992,569
147,0 days 00:00:00.704519,0.0001346149061706701,0.010821178292815275,3,130.20907326357406,0.062103361116571054,28
148,0 days 00:00:00.790078,0.33816969645748257,0.04311994745159889,3,221.76995509689053,0.005625248144863939,32
149,0 days 00:00:02.895145,0.7791964646576173,0.02546263951338985,3,1413.0438034014517,0.002095557331975238,139
150,0 days 00:00:09.685134,0.0005105321851948669,0.0690263348364197,2,102.4014080919956,0.04245751227290576,489
151,0 days 00:00:00.862965,0.0333798413553415,0.0174962941890346,3,1047.7459719500225,0.0007678924530005165,36
152,0 days 00:00:04.302532,0.0006368558514338832,0.014831557584237523,4,163.12097922301888,0.0008672691242657758,179
153,0 days 00:00:25.140553,0.0020187313645151734,0.002349826488245333,3,963.3508023203483,0.009339532276257416,1255
154,0 days 00:00:03.179757,0.08452335781889679,0.005184343385529402,4,782.9858757213105,0.2423535771103696,146
155,0 days 00:00:04.924833,0.05472817379794606,0.005649220699658118,4,239.61126559940058,0.0007861755967751446,220
156,0 days 00:00:11.318729,0.0058248652190786695,0.0019187260471586547,2,3481.3325694508158,0.15962698601319328,592
157,0 days 00:00:04.161140,0.006470166196427143,0.0022099956295807224,3,447.2945589568573,0.0002063924705435759,197
158,0 days 00:00:02.591535,0.0024704028005278814,0.006813707933854169,3,1800.816712104089,0.09983152738785285,127
159,0 days 00:00:06.139713,0.5593859053838487,0.0024535900831189903,4,338.2509767640743,0.05518152499592297,283
160,0 days 00:00:24.633777,0.0002431103467650008,0.0012994348745612233,2,170.52848653623374,0.4234352984175138,1261
161,0 days 00:00:05.503316,0.01977549479015076,0.004099824839804004,4,2876.7109613248576,0.4543106359240392,286
162,0 days 00:00:04.231970,0.01654170359091669,0.009331066624124104,2,2063.658512368554,0.21546257126215687,216
163,0 days 00:00:01.317786,0.0008954577714934155,0.08471327108377631,2,2905.8114222675686,0.055184536888460284,61
164,0 days 00:00:05.755992,0.5360202964106774,0.03260674406283028,4,2850.7654072940322,0.0008514458027577982,295
165,0 days 00:00:17.493548,0.00018854189074201018,0.0019088329169424584,3,457.6506372155211,0.0006934367900089833,848
166,0 days 00:00:34.717939,0.003695995738089229,0.010174091462629549,2,2898.2137887391814,0.00282871310581562,1803
167,0 days 00:00:35.641176,0.0005238188989243791,0.0021121069023068966,3,272.47438870348276,0.0011907258712070862,1772
168,0 days 00:00:04.857674,0.0007593035723228846,0.05095796598738874,4,912.266601935806,0.19500292921998338,221
169,0 days 00:00:03.781624,0.7250326049059057,0.05107751618682316,4,3710.74523736014,0.0003152754298115256,192
170,0 days 00:00:00.646625,0.0005081565823729829,0.05732534477019427,3,2881.743160337416,0.0522461281260387,27
171,0 days 00:00:02.457035,0.0002005701266646419,0.03797862414357686,4,773.1127195478603,0.005343928952464783,108
172,0 days 00:00:06.265558,0.0786621104418114,0.06973296535761755,2,405.83277229119597,0.09520216994128951,304
173,0 days 00:00:10.142185,0.00548664101453871,0.005270707860796814,2,1519.550367248687,0.02128362337008882,502
174,0 days 00:00:00.555764,0.010652507139616978,0.004422410730177735,3,3486.9917987178487,0.0007065828495876038,21
175,0 days 00:00:00.874727,0.02248373721047673,0.001206203335235269,4,288.9504687013509,0.005948704158996475,34
176,0 days 00:00:00.567881,0.00014993455260778693,0.008946484044146493,3,1533.771068999907,0.04185240468935486,20
177,0 days 00:00:00.925659,0.0007819278444240043,0.00308142885417877,4,227.65189863693155,0.0002882311339791271,34
178,0 days 00:00:01.706142,0.004430595014284211,0.008192326485134262,2,164.03825304313037,0.00011953461244390261,75
179,0 days 00:00:13.760820,0.09471198173755593,0.0029024420615237434,2,9909.48243960833,0.006499847525322852,740
180,0 days 00:00:00.982627,0.3199923272973082,0.0728036553622222,4,286.8895837650078,0.030278004235645334,37
181,0 days 00:00:00.881965,0.5962157293613203,0.008768284621356422,2,9809.13216061249,0.00017859707076845027,36
182,0 days 00:00:03.434085,0.006321740379449864,0.0037722555549023645,3,317.9976591108431,0.25554203394676667,159
183,0 days 00:00:00.923107,0.08131570625738486,0.004299929480150829,3,1126.2061799292117,0.020805035256732177,38
184,0 days 00:00:01.089322,0.002100884218443356,0.009666402289890215,2,341.6459809094806,0.0018908377419365233,50
185,0 days 00:00:00.603755,0.19718355313758726,0.009279097314391395,4,339.8326444944573,0.000885843994944117,21
186,0 days 00:00:29.955978,0.00023276216387882394,0.0017592354453312914,4,251.9273633318301,0.006033822540359888,1445
187,0 days 00:00:00.559283,0.00021535944279097962,0.0010536836884910141,4,687.5016220313989,0.00778025905685487,20
188,0 days 00:00:07.402928,0.43680788278304644,0.019134391339141264,2,6451.391768710611,0.00012934189707201083,401
189,0 days 00:00:01.032785,0.0011444541333739187,0.024155510244702003,2,360.28866300165237,0.00025283178064984925,47
190,0 days 00:00:11.151324,0.009852634925489396,0.0024304808301829493,2,1336.2720476524082,0.0033432559675525436,578
191,0 days 00:00:19.496168,0.06359494525354237,0.017191507661780826,4,8603.508736986363,0.00014411484245175696,1055
192,0 days 00:00:00.928497,0.0001770693047587663,0.03747313732704163,2,318.6056788655955,0.3973373018010225,41
193,0 days 00:00:12.713406,0.028855731120118536,0.0010817352261608384,2,158.6731663157979,0.3776653443140675,659
194,0 days 00:00:01.443129,0.32163128241297095,0.041194293071393,2,515.9765488725972,0.00040271617731664873,68
195,0 days 00:00:04.059860,0.005662703048710025,0.001355652963242225,2,3688.020199376889,0.005590419984079762,218
196,0 days 00:00:02.214841,0.0011251225403667705,0.0021250469141315554,4,703.3561244708835,0.004291703564785186,103
197,0 days 00:00:01.805347,0.8691403045430378,0.002583015872168653,2,9042.894649912243,0.0013684329755407295,92
198,0 days 00:00:00.797589,0.8944512541265057,0.01826684807704761,3,8409.886752345057,0.4915298237791624,33
199,0 days 00:00:02.447861,0.004464102909975988,0.033332922055114435,4,355.50894080158264,0.03752204978695323,109
200,0 days 00:00:08.247289,0.08207954112425572,0.00364518008812114,3,458.0165226779599,0.3206008946075346,378
201,0 days 00:00:00.709220,0.009687071717332693,0.07696351226972811,3,640.1685929910783,0.08145537974657693,27
202,0 days 00:00:01.097181,0.0689925425483094,0.003026779551315146,4,230.64956538934692,0.0006542256476851639,43
203,0 days 00:00:07.768441,0.15886287370592525,0.0028916290517585043,3,111.98350297575782,0.0009861583067102338,370
204,0 days 00:00:21.954144,0.3915335944348523,0.0010247786777719398,3,9451.84908220379,0.00016717780801321777,1190
205,0 days 00:00:02.198357,0.11569908336975882,0.001168269757283726,4,1552.9851158692404,0.0002025613004313542,102
206,0 days 00:00:01.460296,0.029360404915987782,0.009709149925343072,4,532.6573496515873,0.00036583953880464935,62
207,0 days 00:00:27.330611,0.08870353950358909,0.015974493982224534,4,2558.1802663791254,0.01590806722543595,1462
208,0 days 00:00:26.614226,0.0006251205265603669,0.021346720957719036,3,2757.602759602419,0.003671687275059036,1418
209,0 days 00:00:26.840437,0.44238816645109597,0.05416538411706462,2,1990.987110058608,0.10445209417828871,1435
210,0 days 00:00:00.524496,0.020401063793323414,0.01969789028817914,3,4024.496076172613,0.03083165449662538,20
211,0 days 00:00:02.519505,0.357322334061233,0.004140529842314315,2,109.37672983496182,0.3055716182872815,125
212,0 days 00:00:01.608247,0.12434724711299344,0.00835254426887474,2,1748.9813577942246,0.034123340199362556,79
213,0 days 00:00:00.569653,0.00015996657093677902,0.04293802479303659,4,4000.8268901837423,0.0970854813470901,24
214,0 days 00:00:00.625200,0.00016746565654939777,0.05910070735834332,4,3685.940919995276,0.20993533163925082,26
215,0 days 00:00:32.918584,0.5662712957845217,0.09667940900477742,3,9246.944900806446,0.0002746345957586212,1843
216,0 days 00:00:12.747360,0.0005536903989996534,0.0025541233306186216,2,824.9440975411778,0.012438546728927632,654
217,0 days 00:00:09.458902,0.003570066715466154,0.01774168862119595,2,189.78704739958565,0.00013539917540069697,505
218,0 days 00:00:07.102920,0.027425014376853126,0.008417157950865723,2,516.2734338299498,0.024589645864076387,366
219,0 days 00:00:05.508392,0.7709963187696083,0.013758587177565899,3,4082.4876047905404,0.007837385480607497,297
220,0 days 00:00:29.238205,0.09972539821391255,0.008953777872954443,2,130.29905500482522,0.45540751956798353,1577
221,0 days 00:00:02.749958,0.462765867930737,0.03657324163792476,3,172.9154838672783,0.03682556591458239,136
222,0 days 00:00:36.083156,0.04309394782974483,0.01000098566280942,2,244.40842776035834,0.48548383410592716,1935
223,0 days 00:00:02.033469,0.005247918983855762,0.0596213315988478,4,5286.666661666052,0.02302481728924398,104
224,0 days 00:00:03.862148,0.1493720950039809,0.03735743065220899,4,3469.4149725013663,0.05846741559009145,201
225,0 days 00:00:05.107822,0.0011689157418457044,0.002855889682301676,3,761.5439974829029,0.000692222035390615,254
226,0 days 00:00:01.560739,0.002100802391022879,0.09246560592163135,2,160.18934727921865,0.0003287876107481809,76
227,0 days 00:00:03.659122,0.0029236120583809033,0.006142168799524906,3,502.08128548004277,0.0017835805251323559,174
228,0 days 00:00:17.045958,0.9644619178656729,0.020944613680443657,2,112.08257916719143,0.0003660931937628903,918
229,0 days 00:00:33.319999,0.0009335229896805142,0.0017954536558951557,4,2381.9128110233955,0.0578065365791196,1797
230,0 days 00:00:00.752117,0.07038527367188871,0.058711168833524875,4,1746.9507073069692,0.06999761062785259,31
231,0 days 00:00:05.306341,0.0004114623004353396,0.003526591024503994,4,1933.7376472430096,0.0006558770024589207,276
232,0 days 00:00:12.559084,0.00014077269195145954,0.09737919194574046,4,8573.343288951475,0.01879383321528599,708
233,0 days 00:00:19.686797,0.04074341107554484,0.0025763107935890006,3,9290.960268385968,0.0037283542352148052,1098
234,0 days 00:00:25.028132,0.8507060707589027,0.004074678959460277,2,122.7841256572476,0.011587204122554743,1341
235,0 days 00:00:01.247429,0.009865842880444262,0.002914962683522995,4,1062.5990727464866,0.008817589486381784,55
236,0 days 00:00:01.438490,0.6267864513610848,0.011604880067184254,3,348.8286944258281,0.03990938888011445,65
237,0 days 00:00:07.439522,0.00010066252925901405,0.008758173197972658,2,1082.0386175537565,0.027205660178380574,392
238,0 days 00:00:06.014078,0.025335807220358927,0.03246952703506014,2,4031.5059871912194,0.002510167572477542,337
239,0 days 00:00:02.207048,0.06790932576372272,0.0341336005014222,2,143.38119622831096,0.03527112702865285,110
240,0 days 00:00:09.826933,0.28400139425655396,0.011168348550822509,4,8492.227713868588,0.1895500740898295,532
241,0 days 00:00:15.062318,0.12575322089831648,0.02089012780793994,3,359.7326770145705,0.014004979572517963,771
242,0 days 00:00:00.839552,0.011600983336128237,0.03255175911130694,2,118.40848806777656,0.00020414638835873487,39
243,0 days 00:00:00.945648,0.005309007014142957,0.0011979662985429052,2,6828.163857911762,0.003900279651270014,43
244,0 days 00:00:04.772764,0.0002537639713212103,0.019547381505675164,3,1011.0824865165682,0.0018863147890927404,240
245,0 days 00:00:00.665739,0.40420505812398017,0.04192931806293177,3,1108.6137019521543,0.0011470519030682019,26
246,0 days 00:00:01.746669,0.0022300995424685975,0.0020520906948191813,4,3370.8346371284247,0.02568958666183855,84
247,0 days 00:00:00.544654,0.010592557835980596,0.038780316511658953,3,4996.577985171871,0.26237877777937335,22
248,0 days 00:00:25.155424,0.04950089808666834,0.011866981242438835,3,112.30021263584338,0.0005501693493972251,1254
249,0 days 00:00:14.001750,0.9986546123883054,0.011393049522528287,4,341.47614023644036,0.16949853225069203,696
