model,thresh,bal_acc,precision,acc,recall,logloss,min_acc,min_bal_acc,min_tpr,min_pr,max_logloss,max_logloss_tpr,eod,spd,eq_loss,duration
0,0.5,0.5,0.3703596313982041,0.3703596313982041,1.0,0.844197331277305,0.17996814723057866,0.5,1.0,1.0,1.090160632624203,0.26263034324504614,0.0,0.0,0.38897268125613915,0 days 00:00:13.344349
1,0.5,0.7228807612732691,0.6752600913678901,0.7491419729035597,0.6215959072053411,0.5789591793230628,0.7215413230219525,0.6836432435453379,0.5131104555883317,0.17987966731551938,0.6010571225578107,0.745769593757953,0.2219835820267143,0.319025567032753,0.07815534331277263,0 days 00:02:24.778725
2,0.5,0.7488711228001133,0.7124321277037653,0.77380301570474,0.6527132162254734,0.5225737792818118,0.7496953084848633,0.6930706133673241,0.4750901343821698,0.14180381053500854,0.5460616032436455,0.7628065745272449,0.3050219104357574,0.3751992684933869,0.09504110585744363,0 days 00:00:49.645073
3,0.5,0.7124168470593966,0.6767122349417658,0.7439308866598809,0.5908727634519091,0.5696544413103303,0.7070817653096134,0.6765646059790626,0.48148148148148145,0.1682887984427535,0.595734669822059,0.7221702503192162,0.15930816771152906,0.26907007942245353,0.08276754744041892,0 days 00:00:14.934451
4,0.5,0.7695847857348385,0.7052677592111367,0.7837630767960679,0.7149016217861939,0.463237691599224,0.7642470815692225,0.7277182428102207,0.5578498852835136,0.17347962012623133,0.47491459065709996,0.7074573466431643,0.25600899160057333,0.3618265721419863,0.03938634060427304,0 days 00:01:02.492365
5,0.5,0.7686429444362258,0.7280076560084147,0.7893919761755902,0.688617594450153,0.4353092752731484,0.7671373681505592,0.6941027452490256,0.4544154110242228,0.13678994868164926,0.4680627823827719,0.9206490134281143,0.3666463470123251,0.3993373178253641,0.12957140958462293,0 days 00:02:34.770733
6,0.5,0.7655091580779082,0.7249811151027281,0.7867622703663768,0.6835396584625923,0.4410173643025179,0.7648099654927681,0.6914554569482079,0.4588235294117647,0.14717159204860497,0.47245343950564295,0.9029237443945594,0.3603041216486595,0.3923083942668244,0.1234359499615838,0 days 00:00:55.236731
7,0.5,0.7516034795013329,0.5702084830070661,0.712088491815393,0.9040058064621357,0.5910297185726754,0.6137261841561965,0.7288049362244571,0.8940909697212218,0.5409315176094848,0.698749346142687,0.39420515049960436,0.048550787079827074,0.0961331650952949,0.21198629233949168,0 days 00:01:14.294771
8,0.5,0.7689342381704383,0.7234876614946797,0.7884013059932525,0.6938531965443939,0.43916497623514644,0.7664643547637111,0.7065871539847437,0.49179858859431624,0.14531351383236005,0.46902886738275484,0.8576802098082712,0.3290630894102189,0.391703249766682,0.11552089456220388,0 days 00:01:08.149978
9,0.5,0.7742563192222127,0.6877621635125851,0.7809722864043606,0.7483540202138822,0.4831520296191094,0.7650816181689141,0.7355337119799943,0.5988200589970502,0.19309266796437208,0.5021189351791593,0.6053050754015995,0.2126378575028831,0.3348580675813002,0.05222523266266005,0 days 00:00:21.119117
10,0.5,0.7597845308372739,0.6968064473252334,0.775728983244183,0.6982895945806353,0.5358236517237186,0.7552238075426446,0.7215817401917393,0.5501474926253688,0.1744823924969032,0.5682918993712758,0.6747945001087068,0.2897217884203829,0.4050933858130523,0.05499103855078524,0 days 00:01:25.133753
11,0.5,0.7678164626405957,0.7246287835522559,0.78803685212536,0.6898299924429004,0.4377113995609968,0.7661975967303786,0.6967559193750981,0.46328437917222964,0.14029965197900077,0.46969046108207146,0.9196969617252905,0.3615122061285574,0.4032514941037909,0.12703773822787578,0 days 00:01:39.783345
12,0.5,0.7648130897074243,0.7212069212069212,0.7853789565142102,0.6854941745091963,0.44214580640862944,0.7636841976456769,0.6955724191272813,0.4609002479496471,0.1557246505043355,0.4744062108053447,0.9760582812104092,0.3628292438470716,0.39128184966672164,0.13744133989520535,0 days 00:00:42.829764
13,0.5,0.6461876889948391,0.45704466034330476,0.5620694133601539,0.9706170181533493,0.7681998599491149,0.17996814723057866,0.5,0.9388091867374818,0.6447528835480255,1.367115825378754,0.4256378292320958,0.061190813262518184,0.3552471164519745,0.7499259212307425,0 days 00:01:01.510706
14,0.5,0.7704612433927549,0.7245990816765059,0.7895933319037076,0.696672157796589,0.43559080330263067,0.7671349208291525,0.7110748769046066,0.4964714857905779,0.14121394443461335,0.4672161593803486,0.8692207524822757,0.3253905923740213,0.3936132878609734,0.12221759707117197,0 days 00:01:28.105474
15,0.5,0.7577129223094357,0.7167916381321602,0.7800712195210351,0.6714809196827105,0.4566581307097122,0.7578620200190891,0.6995915732720167,0.49549019607843137,0.173155193771014,0.4839627072042057,0.8272590591886485,0.30869814592503664,0.3632457641489313,0.10415736551296756,0 days 00:00:26.019390
16,0.5,0.7380029528126437,0.6826224010921007,0.7594755488705454,0.6551869430716619,0.5894903458553471,0.733298255059837,0.6959382838572529,0.5363725490196078,0.19840146286792898,0.5998156624187431,0.6852326736503975,0.2412718420701614,0.32749658708075385,0.02145974904995851,0 days 00:00:16.948300
17,0.5,0.7733046979871239,0.6854454368758073,0.779681596187128,0.7487101281444873,0.4903283732174996,0.7640659797851251,0.7386734332227385,0.629313725490196,0.21019878487583318,0.5119172826385777,0.5887419711420838,0.1710064025610244,0.30872013404308574,0.05709969391865133,0 days 00:00:23.861218
18,0.5,0.7664708451941122,0.7246699196326062,0.7872515647857021,0.686323280759842,0.43939902578752466,0.764924989598884,0.6860115461730624,0.43543772649246615,0.1313041939479738,0.4713745933773862,0.9162002397648935,0.3832897645039324,0.4061915296236992,0.1306556869656107,0 days 00:00:31.765115
19,0.5,0.5862231350764332,0.41623994063741265,0.4828117716585772,0.9850624955826306,0.7089630987183048,0.17996814723057866,0.5,0.9651860744297719,0.7647964420116319,0.8921283829646559,0.3012561792704722,0.03481392557022811,0.23520355798836812,0.33259625661614756,0 days 00:01:47.860446
20,0.5,0.7395637181819561,0.705914545833875,0.7667666397856769,0.634646855104848,0.5198653348051859,0.7375908568072245,0.6898407500591852,0.48164536217633563,0.1485577773845337,0.5465569947358601,0.7841913921889931,0.28079294648046044,0.3567449937410222,0.10589698862113106,0 days 00:02:37.622053
21,0.5,0.7686577344967591,0.7048561276762725,0.7831137045728893,0.7129036116411954,0.4675741012393685,0.7642201610337486,0.727574630673712,0.5760406424123238,0.1838317701881673,0.4751177054535015,0.6707511877548621,0.2359508208396437,0.35167969063974924,0.03299787779923341,0 days 00:00:13.510052
22,0.5,0.7534732300675395,0.7238923931533864,0.7793735219231083,0.6535803798122143,0.45442251648766013,0.757206137882088,0.666666821732112,0.3869921800495899,0.11292986492066301,0.4860474606139088,1.0139540383864554,0.41126045433749825,0.41898939611252206,0.1488088990958386,0 days 00:00:14.883500
23,0.5,0.7668418259623018,0.7248111806300287,0.7875072865604112,0.6871387951047392,0.43916915851892613,0.7654511637013289,0.6962023514158981,0.46280755292771314,0.14525452722232055,0.47113857090416816,0.9094823235677428,0.36265596581311654,0.3980229274475392,0.12731638901352743,0 days 00:00:52.053235
24,0.5,0.7310404721299057,0.7268415513129671,0.7667757007934423,0.5932160080029141,0.481917248090685,0.7373559139521794,0.6859024196203032,0.4251065224516552,0.12021471126054385,0.5140035089699181,0.874056945925887,0.3313293852447567,0.37954580875314076,0.13545272496404653,0 days 00:01:22.058407
25,0.5,0.7679097809933075,0.7240765071864428,0.787949262383629,0.6906210413574508,0.43865987260376543,0.7660360735175351,0.7021472391355356,0.48006866297921036,0.1447531410369846,0.4702641421934239,0.8794385556215736,0.3393257614572309,0.3914425483232617,0.11920754565317337,0 days 00:01:28.927468
26,0.5,0.7323383911979202,0.6824942941079233,0.756348494412882,0.6397356646170073,0.5513718328409447,0.7309953256161131,0.6981334813179093,0.542350332594235,0.2526986374093081,0.5742243061829725,0.6626819953803161,0.20168061311738295,0.24620659693896424,0.03292625029450047,0 days 00:00:30.818981
27,0.5,0.7673619708594428,0.7262265972485605,0.7881778011350422,0.6870789907194468,0.43748460391179644,0.7657668681627958,0.6937711308248657,0.4553690635132558,0.13239544623370494,0.4701892041086998,0.937053604120907,0.36495906773924525,0.40479237449841965,0.13137343879243424,0 days 00:00:18.244964
28,0.5,0.7672101365642358,0.726346697495981,0.7881184011952476,0.6865706534444608,0.43730257319489024,0.7658574190548445,0.6961300231950586,0.46395193591455275,0.14097799799445526,0.46997912630359956,0.9230955529201171,0.35784344890604214,0.3978519712152608,0.13041499963351966,0 days 00:00:13.232294
29,0.5,0.7683457931889701,0.72643319947066,0.7888140852358932,0.6894032066024042,0.43579972440316483,0.7666381145835882,0.6875280992961057,0.43696357047491896,0.13375213826461393,0.4690538436699543,0.9553638814293703,0.38589890784974423,0.40535152235803396,0.13594199938670104,0 days 00:01:19.768665
30,0.5,0.7469071731231985,0.7009688869362131,0.7696389792472719,0.6592346126035024,0.5443378895481412,0.7450282665622476,0.7018934311677438,0.5370588235294118,0.17931929452014392,0.5598208745294199,0.6989268005348875,0.2565919701213818,0.3532499836187545,0.03304243917080163,0 days 00:00:19.950669
31,0.5,0.5,0.3703596313982041,0.3703596313982041,1.0,1.4954343955561893,0.17996814723057866,0.5,1.0,1.0,1.9921893481692008,0.06838654163874953,0.0,0.0,0.8653569392149669,0 days 00:00:41.277713
32,0.5,0.7738100095965853,0.7023725388573911,0.7853165362384937,0.7294313690311146,0.4654017065864003,0.765668975306527,0.7346182170421545,0.589452603471295,0.18772488645077567,0.473141839835833,0.6655321578075178,0.21753685898035235,0.33406779230392836,0.03045763593152906,0 days 00:01:04.514340
33,0.5,0.7726641004707344,0.6969692268309143,0.7830220877165959,0.7327151734599011,0.4731229027723159,0.7649152003132571,0.7326200938536651,0.5626024254342838,0.17451188580192295,0.4841635659382105,0.6502915533276911,0.2372508492089067,0.34269646178617147,0.03387217354486599,0 days 00:02:52.259991
34,0.5,0.5,0.3703596313982041,0.3703596313982041,1.0,1.1035989775529376,0.17996814723057866,0.5,1.0,1.0,1.4597070111272004,0.12090353997674212,0.0,0.0,0.6461915684408177,0 days 00:01:37.579632
