,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6648199445983379,0.6742879286959892,0.7240457275721759,-0.014609267233053447,0.20066572851266506,0.21630115460818478
1,0.6606648199445984,0.6481883355938771,0.6818058515791513,-0.017838517608858462,0.11792172739541162,0.1178790062708649
2,0.6412742382271468,0.6503662080992056,0.7015810889362526,-0.0035048939155423176,0.16433566433566438,0.20441259993883526
3,0.6689750692520776,0.6724762967094255,0.719569157836029,0.030135634100570963,-0.003076221943716484,0.050850406716255625
4,0.680998613037448,0.6867016317016317,0.7448951048951049,0.014199338364235259,0.023022432113341207,0.10930680138845933
5,0.6435506241331485,0.6451631701631702,0.6945337995337995,-0.007558498009768599,0.04250217959895375,0.09091462672025336
6,0.624133148404993,0.6233488733488733,0.6438578088578087,0.007248893687711866,-0.01942725974862125,0.03390099428813209
7,0.6546463245492372,0.6613325563325563,0.7238034188034188,0.025855205794025227,0.002178649237472796,0.09881552419354839
8,0.6463245492371706,0.6537567987567987,0.7207770007770008,-0.011918077351956824,0.11198293793938752,0.18440020161290321
9,0.6615811373092927,0.6635081585081585,0.7057692307692307,0.006361452127605305,-0.15042163030384148,-0.19310203454107516
