,acc,bal_acc,roc,eq_loss,eod,spd
0,0.7975435005117707,0.819434443430531,0.9120144686791264,-0.19644343050574264,-0.09977324263038545,-0.2919346537568518
1,0.792835209825998,0.8321705044470493,0.9141914924571893,0.23924029562413357,0.03079228606744766,0.29351088130624636
2,0.8015970515970516,0.8320461683648643,0.9214016443148473,-0.182186303584335,-0.09201839953119573,-0.30199680012523683
3,0.8304668304668305,0.8433864296562809,0.9264973891133492,-0.1906220203781487,-0.12719140033186638,-0.3195865968560976
4,0.8054873054873055,0.843115019095507,0.9323329465694443,-0.16043748091025234,-0.13994901762739576,-0.343899972401306
5,0.8237100737100738,0.8378044526213867,0.9237985094989793,-0.16352209514485047,-0.09917125147990802,-0.2818221538249612
6,0.8255528255528255,0.8349119872157242,0.9227767115259964,-0.18491618039390684,-0.15148530312676434,-0.3244067427768238
7,0.8300573300573301,0.8481323835697189,0.9306590050047953,-0.18426458232632803,-0.0426336629131191,-0.3052924189926613
8,0.8458230958230958,0.8294762522637862,0.9208979848416989,-0.20204291765474058,-0.09251525046194342,-0.276099701659851
9,0.8253480753480753,0.8318461327681111,0.9159957723468656,0.1633415760125539,0.16270044353462976,0.3056363141829611
