number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
0,0 days 00:00:04.025045,0.3175571620333288,0.8068227253423923,0.7821760500376155,0.6221087710398319,21
1,0 days 00:00:04.904129,260.0024379895117,0.9623254183153347,0.8771733083946738,0.2764642551430967,29
2,0 days 00:00:06.577326,29.356446287146774,0.7414318242846102,0.376548247242491,0.5009951255234587,40
3,0 days 00:00:14.517106,0.00012886874428871283,0.7955439594511367,0.8838147787297554,0.5030831653078097,89
4,0 days 00:00:06.389200,0.00040091281005316356,0.43194160540177706,0.9338087009626964,0.6153961784334937,41
5,0 days 00:00:19.678745,204.0991253214067,0.38515250995198413,0.5724176660998085,0.3972025777261542,127
6,0 days 00:00:49.505674,261.32510685002063,0.22939014206310812,0.7072183614071521,0.43617342389567937,299
7,0 days 00:00:26.584159,2505.768981785832,0.49792667986375894,0.9102227993827477,0.21879210567408858,157
8,0 days 00:00:02.085289,0.00023924464755853612,0.7073928492240972,0.5986785321351044,0.18428708381381365,12
9,0 days 00:00:12.415367,3.100734921871474,0.39670160105882357,0.5079371647814922,0.04332406269480349,80
10,0 days 00:00:02.815557,3.3694354780744047,0.10608765579100252,0.621267291716254,0.6071937062184846,15
11,0 days 00:00:56.264626,8642.745596340523,0.9629215859375798,0.7940444939387233,0.7905241330570334,354
12,0 days 00:00:04.764566,0.6679598605403979,0.27610766079930843,0.3884942775111914,0.624916705305911,30
13,0 days 00:00:02.150075,7178.569876429485,0.2115484304382667,0.1281870889469859,0.45164840826085906,12
14,0 days 00:00:29.818424,0.5930076208016037,0.19641413547447967,0.23692637980601175,0.5873036334639846,179
15,0 days 00:00:55.447901,1.935589690436898,0.10558766492841647,0.30763528871259815,0.4167535378026932,338
16,0 days 00:00:09.460155,2216.0757584763273,0.6631630029662817,0.7089375894309555,0.6121489970657575,55
17,0 days 00:00:02.471853,444.6885420596239,0.6703531920558812,0.44392678231120325,0.7460634091367166,17
18,0 days 00:00:03.325246,1.681876957912291,0.9562858873782338,0.48555558672491594,0.5684096152471901,18
19,0 days 00:00:12.396257,357.7803927837888,0.1514040742799739,0.6727275256438033,0.5368781929244097,71
20,0 days 00:00:31.979769,237.10322972392348,0.6019847455847045,0.9661781666722064,0.7081153619776038,201
21,0 days 00:00:03.028102,5.638296898603116,0.20265912886839624,0.951301751583281,0.02964700053541558,17
22,0 days 00:00:06.343258,0.45971978103878286,0.928362313983779,0.880278469899529,0.1936186901537772,35
23,0 days 00:00:04.880382,0.002888749295964286,0.9116164462338928,0.7094628815400795,0.34800879286934616,26
24,0 days 00:00:27.969990,171.12379624791322,0.6392393025438632,0.29821399244889607,0.9000878368097077,171
25,0 days 00:00:03.048414,18.21437263531134,0.16600828926935635,0.06445633145216141,0.3351746591494349,18
26,0 days 00:00:05.784161,677.9357508985636,0.3583561825000081,0.18133655454664424,0.5904818044629861,35
27,0 days 00:00:02.550312,0.00272887068392748,0.3857921407244763,0.5726084906125162,0.9946538286442945,16
28,0 days 00:00:01.593029,6575.540354164304,0.6012052112231514,0.09392610496024824,0.9006486211550919,10
29,0 days 00:00:05.837216,0.0013787419403965713,0.597222045547791,0.28031282708684874,0.728428676369672,36
30,0 days 00:01:13.610868,0.01109752907355043,0.19748034476445592,0.7784189159421434,0.6677869061450377,452
31,0 days 00:00:34.347716,2066.4500220587606,0.6927605037481803,0.5726839057572031,0.7616039143074941,213
32,0 days 00:00:03.961008,4145.369794109118,0.9009669584278046,0.9936316892345419,0.6982963755517612,22
33,0 days 00:00:40.232927,0.4074107082915584,0.9015014691359715,0.9735321432074823,0.5451221661797199,246
34,0 days 00:00:16.095032,0.038437713353156176,0.8842809295438282,0.22347772235851188,0.36607449772047085,101
35,0 days 00:00:28.814939,258.71451072794935,0.8044620327778386,0.7043418254443261,0.3656190873671856,177
36,0 days 00:00:19.329756,530.0314026969154,0.7408872882492826,0.4494698916016939,0.49368264574711207,114
37,0 days 00:00:02.144379,70.1090901900983,0.5280099157752774,0.35097280042078266,0.36323976019359805,11
38,0 days 00:00:20.822708,0.0023535427306464476,0.7633778443196695,0.13575909963667837,0.12620532161439946,122
39,0 days 00:00:07.603929,0.0006680908300569797,0.8221367641034891,0.9460977034837031,0.6043340048360264,42
40,0 days 00:01:12.510144,10.506434847406629,0.937437880062399,0.7275420535714144,0.881232246338927,460
41,0 days 00:00:26.758193,0.32798516547515283,0.35386280480447896,0.341646009203008,0.04107856658418385,165
42,0 days 00:00:02.494204,1.1862591554895374,0.6949426758476069,0.6340112980594387,0.760849147057386,13
43,0 days 00:00:07.030573,0.20934652753845373,0.532349657212066,0.9834903376545816,0.4467401517308447,42
44,0 days 00:00:07.011035,2372.611889547868,0.8859484633097872,0.35822935337171286,0.012406981727713595,43
45,0 days 00:00:19.009539,0.005041496861793488,0.30098730081038694,0.42536815381351945,0.35782695934169106,117
46,0 days 00:00:02.460635,111.04248995749461,0.938891103680631,0.3826401179861779,0.6508390701366923,13
47,0 days 00:00:04.947993,418.4030776650401,0.9110255817252653,0.43303074700892125,0.37194431249415016,31
48,0 days 00:00:01.674864,0.0013623825278788336,0.63841346659465,0.11539591679174223,0.04196524456467021,10
49,0 days 00:00:05.107589,9.34542124553115,0.12041242851230498,0.8565041392703401,0.05839198991213279,31
50,0 days 00:00:05.803889,3.2077527141807747,0.13434776396078335,0.5698615568192396,0.7587834447539041,33
51,0 days 00:00:20.951276,239.4916988672112,0.651130686522054,0.5600968506052395,0.18326634939267783,131
52,0 days 00:00:18.371780,0.008376455780430047,0.8091350091815857,0.8579126824889751,0.686180075331102,117
53,0 days 00:00:27.917010,0.6009073450763622,0.8711856477410507,0.668095900565263,0.6923451434159611,172
54,0 days 00:00:06.317198,0.1437171735852832,0.1279446385207252,0.5810714447017896,0.5181454992563133,36
55,0 days 00:00:45.818171,29.095804963157295,0.16854629337642518,0.41597716334476215,0.9514888651736451,278
56,0 days 00:00:02.198494,3.3359232062507047,0.2556020535398743,0.5709443731650017,0.17418683157537918,11
57,0 days 00:00:12.065371,57.913256122224915,0.9132322123632685,0.2848388482510384,0.8688708875473768,74
58,0 days 00:00:03.999415,1631.3651106597736,0.9853230926094203,0.6445036843019826,0.6997032628614107,27
59,0 days 00:00:05.689174,377.8142277732175,0.6651685589150454,0.1267438269257032,0.6066752162291601,36
60,0 days 00:00:04.990087,0.28471266594160805,0.6168109724047579,0.5319696559074879,0.9867472153378646,30
61,0 days 00:00:03.687307,1.0184123643819565,0.9911836540767828,0.40005189319556034,0.1657084322248341,21
62,0 days 00:00:25.995963,0.0003677641825837916,0.2418607776812476,0.16994243337374756,0.17590426942327275,163
63,0 days 00:00:04.582089,153.4298000775479,0.8923092231494839,0.6410175324878312,0.536706025564066,30
64,0 days 00:00:44.542064,35.54457144804358,0.5834590058319411,0.890337782631039,0.597955371524427,280
65,0 days 00:00:01.966079,0.0014500606014812246,0.15282858338915245,0.06840463504698294,0.7831837007929678,12
66,0 days 00:00:02.076771,0.1737679832768258,0.9996846343931743,0.11748431044711781,0.5159860884415858,12
67,0 days 00:00:06.140158,0.1617763877238537,0.8950021898258135,0.5734471947221594,0.9978299320581024,35
68,0 days 00:01:09.805188,171.5081382644046,0.1286272567325552,0.9629923444856415,0.8853872441552366,416
69,0 days 00:00:11.499788,1001.803290683896,0.3017363311023362,0.1472727332715405,0.20779101145399448,76
70,0 days 00:00:26.843510,1.9224498206394665,0.5003181982004415,0.03189006623832494,0.9737889095074972,170
71,0 days 00:00:17.492266,5504.677087971253,0.9370259283344858,0.19283303367607202,0.9647965239566801,107
72,0 days 00:00:18.418267,0.08025823739016244,0.1329426472103574,0.869467222476159,0.4129626697631321,114
73,0 days 00:00:23.202132,1246.6011232900105,0.804218095688857,0.3241313671503307,0.08747161406172366,139
74,0 days 00:00:38.854958,0.00014775643841770004,0.4901695824059036,0.45184992539425617,0.5075550682423482,245
75,0 days 00:00:03.825804,90.80576319879818,0.6278311008641491,0.49793917403982724,0.8302457318410754,25
76,0 days 00:00:10.821731,6.919724621050186,0.7781893488912582,0.2778783856737013,0.2667406959229204,67
77,0 days 00:00:12.594123,51.17918901227293,0.8956365346143839,0.5713838770157232,0.09832853021356114,77
78,0 days 00:01:21.760597,0.00012519895107884684,0.5112986325013728,0.9324344224364013,0.17873977026255816,489
79,0 days 00:00:46.507923,1661.2699462024527,0.30339597370362825,0.3111122012700205,0.4733298760702601,273
80,0 days 00:00:25.921165,0.00014106248017616935,0.3572317930229929,0.584681471892935,0.724091483437877,163
81,0 days 00:01:03.951669,0.0009134083649922709,0.564645437673177,0.7022149926782206,0.3389969016787632,381
82,0 days 00:00:05.671443,1763.8334040015973,0.7917249266630061,0.2686193243301305,0.8616096152791778,32
83,0 days 00:01:05.374344,91.275953169622,0.9196615385625793,0.24485246170658992,0.9386424555133467,393
84,0 days 00:00:11.037360,4330.382615605899,0.6737349290715726,0.9117412551983959,0.8098783388099348,69
85,0 days 00:00:25.108499,466.331986536938,0.4329536643787363,0.9371914308923185,0.042942989349085026,149
86,0 days 00:00:09.661248,5195.573225577078,0.11532324787840917,0.6798050574258045,0.1253316071684213,66
87,0 days 00:00:03.148554,15.72034150941714,0.9834887945246333,0.6978593412277925,0.1553128532832202,17
88,0 days 00:00:32.780094,0.001291658040440967,0.2945676728440724,0.7670532696753017,0.425209182802866,197
89,0 days 00:00:02.064517,0.0027894684494273133,0.6678323618076026,0.5557296130230741,0.4901229891341178,12
90,0 days 00:00:16.029265,3250.112772874631,0.27361127337791336,0.7157155840495305,0.8183449753362828,91
91,0 days 00:00:24.926111,2120.618552354996,0.5791223679194486,0.5623847752142629,0.2582964987037648,153
92,0 days 00:00:06.288137,0.04554203495893559,0.9809363850334716,0.21118304358656315,0.3386307825985574,35
93,0 days 00:00:22.498196,0.0002604967399326562,0.5885542923311475,0.21586962378924468,0.574784266941896,135
94,0 days 00:00:02.427924,0.0001655610743639919,0.971762069976621,0.33422489067904226,0.8698557120089315,14
95,0 days 00:00:08.748780,0.0010387965197600436,0.4725855817877236,0.6212692986788017,0.13554421504611225,49
96,0 days 00:00:03.047218,0.0027866396970449695,0.7843149200766844,0.4873401970523735,0.9744812178582788,16
97,0 days 00:00:33.700424,0.00013225153644774097,0.5170318178202589,0.7063037081298267,0.3028984428297671,201
98,0 days 00:00:01.811078,0.05805403985472802,0.6325493253427852,0.23676292322903644,0.6690114176568045,12
99,0 days 00:00:04.445268,406.59353628269315,0.23089887355016403,0.6505335737944015,0.9328269856396992,28
100,0 days 00:00:50.803679,1.3356307056237207,0.2217266592083445,0.04948481607929572,0.7413605341557461,317
101,0 days 00:00:44.147827,1.5304477558265703,0.8857526214308955,0.04832075859666413,0.11705786929477491,261
102,0 days 00:00:25.393187,0.0022600388653329744,0.15685470302678536,0.0419018510322566,0.4762684781326564,150
103,0 days 00:00:04.407464,0.17374813003806644,0.13786567411846293,0.9272997949078455,0.11270682467406534,25
104,0 days 00:01:03.784182,0.0032117714071044387,0.6285864010514605,0.9044754501050617,0.8104268974896139,388
105,0 days 00:01:12.722434,0.03472870376438647,0.7271766739682466,0.6438627217746334,0.0675392149333145,440
106,0 days 00:00:18.803383,50.6854625126621,0.40193220444873223,0.17601773007245508,0.8287506490793103,118
107,0 days 00:00:33.168960,0.0005058692175921,0.7566108396774796,0.882239429096862,0.35931506248110234,199
108,0 days 00:00:01.690437,0.22949821879720209,0.40654592137241585,0.05432122664707693,0.17486776146597938,11
109,0 days 00:00:02.416096,0.0003703272176196625,0.8346205968914839,0.8674544918097578,0.43804148786497743,15
110,0 days 00:00:02.593527,0.31618554697045753,0.9738327922092858,0.7761223546348481,0.19321944967382543,16
111,0 days 00:00:02.398081,419.15305702775413,0.4534584988242937,0.1491649396637661,0.9271798636813225,16
