,acc,bal_acc,roc,eq_loss,eod,spd,min_tpr,max_tpr,mean_tpr
0,0.76,0.7428571428571429,0.8385714285714286,-0.2758612438123466,0.10543840177580466,0.05714285714285716,0.7058823529411765,0.8113207547169812,0.7586015538290789
1,0.76,0.6952380952380952,0.731904761904762,-0.24790693677294828,0.010000000000000009,0.03125,0.85,0.86,0.855
2,0.69,0.75,0.7728571428571428,0.0014669540500543699,-0.21000000000000002,-0.23141654978962128,0.45,0.66,0.555
3,0.68,0.6857142857142857,0.729047619047619,-0.015192428657148205,-0.21153846153846156,-0.26655348047538197,0.5384615384615384,0.75,0.6442307692307692
4,0.75,0.7928571428571429,0.8257142857142857,0.14796616237934435,-0.02564102564102566,-0.03906646372399797,0.6666666666666666,0.6923076923076923,0.6794871794871795
5,0.66,0.7095238095238096,0.7814285714285715,-0.23003297381069354,0.125,0.1295581295581295,0.5,0.625,0.5625
6,0.71,0.6785714285714286,0.7276190476190476,-0.19928385845355423,0.20000000000000007,0.16112266112266116,0.7,0.9,0.8
7,0.63,0.6404761904761904,0.7107142857142857,-0.04631505834232008,0.15384615384615385,0.06646372399797057,0.5,0.6538461538461539,0.5769230769230769
8,0.6,0.6285714285714286,0.662142857142857,-0.09205682405727655,-0.05999999999999994,-0.005610098176718092,0.54,0.6,0.5700000000000001
9,0.72,0.7523809523809524,0.7880952380952382,0.0605279622087721,0.039999999999999925,0.04114071996259927,0.66,0.7,0.6799999999999999
