number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:01:51.905573,0.2689051306016479,0.09900340920702412,0.042001535014652966,0.00541751520530208,497,55,0.0022910909324867865
1,0 days 00:00:11.956912,0.43949812342363015,0.01990332376730579,48.2004895824038,0.05274512951318957,34,30,0.33146808864693844
2,0 days 00:00:08.808324,0.007713100561631541,0.35248725258527835,0.26872561241624776,0.005849429118370968,28,18,1.2027634573507366
3,0 days 00:00:21.142728,0.06607501358500671,0.02308088943195988,0.005641535954550522,0.09952266752602348,97,27,0.05069958269650363
4,0 days 00:00:11.552185,0.14098162623120164,0.1567539483456808,13.896594529516301,0.32446466931895634,86,7,0.00982987013003264
5,0 days 00:00:34.559345,0.010081610751131644,0.20657568151850847,0.005913843070101153,0.24375766932970855,318,63,816.2561859451797
6,0 days 00:00:30.894447,0.27359300275828236,0.11007345046741566,0.2977856531775418,0.053122089443345885,111,61,0.004833386156097243
7,0 days 00:00:22.941644,0.08001412364907468,0.03979644433255392,0.03615477045640004,0.04811294547774447,94,25,652.1250908053609
8,0 days 00:00:12.945439,0.011445984532240452,0.09380800992143085,0.020957437975033973,0.058262822739569044,53,29,13.459545221401461
9,0 days 00:00:43.123921,0.010933794895513166,0.04801276583025745,973.1877831224677,0.01643747592308465,143,43,0.003975922788448803
10,0 days 00:00:29.147457,0.4477910374236914,0.0419554118644321,4.1490460236005475,0.00851054617093433,108,17,50.17867150515218
11,0 days 00:00:07.205963,0.016822877695451214,0.06933517850525957,132.06339964566945,0.10061264706681378,21,40,22.047276689367376
12,0 days 00:00:25.160626,0.010921438867902044,0.011271448740768365,0.0039046875415369837,0.07566044912770874,120,17,0.0053183929703290635
13,0 days 00:00:09.175149,0.0203413074865657,0.1635753048416424,0.008715948703615379,0.311779609046036,48,33,0.05847190290761117
14,0 days 00:00:23.164776,0.08213447597958957,0.028327368885914774,24.48259571908724,0.006609300788224252,90,26,8.68091520790195
