number,duration,params_fair_weight,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
0,0 days 00:02:07.885945,0.7616091435993945,0.021621239471164913,8.014029170579656,0.45211249780518065,334,32,0.31517515905681714
1,0 days 00:02:43.779016,0.8609639234104566,0.1300146768624247,114.45752117815181,0.0024327885223807493,428,42,4.085783149317944
2,0 days 00:00:43.795198,0.4201395026240978,0.11342909820696648,0.0030001673972103638,0.03437014349169076,100,61,0.11446312599605464
3,0 days 00:00:13.501294,0.4916717791457991,0.048215953238776234,0.004006053760512959,0.3039743225164141,22,55,0.0015560130184881298
4,0 days 00:02:17.678305,0.834768096686128,0.11470985311268067,0.1307593671340395,0.009826475022846006,372,58,1.0515955794895846
5,0 days 00:02:04.304761,0.4702491827953557,0.41015822539746527,0.8101985600612809,0.02174846295583156,421,10,1.5331544415785288
6,0 days 00:00:51.276705,0.6503549285932346,0.02510883244636257,1.5056117669223166,0.00584014754385,120,36,0.013146765671993365
7,0 days 00:00:16.688121,0.25948158611370453,0.01462310647957174,800.5873548992903,0.001270332699688683,35,27,135.01138984747078
8,0 days 00:01:00.430537,0.27044102360299394,0.13910863289807235,0.06223286543785627,0.1493265254856377,194,11,0.655200504577157
9,0 days 00:00:11.308774,0.9397306982496937,0.04658056583769374,0.001013733128759554,0.017111356882040143,29,3,5.03517847980949
10,0 days 00:00:54.853038,0.8289651503095191,0.015915480364393098,230.05983680518284,0.08984248686277732,130,56,12.775165028634692
11,0 days 00:00:21.523264,0.28810728711951566,0.036265651863780946,0.02499621427524048,0.09129857119480438,46,62,0.5532724012006897
12,0 days 00:01:07.157711,0.7067801889166214,0.22072335184367617,0.01701983089679265,0.13111716945017493,202,37,0.0010839695327949414
13,0 days 00:01:39.589340,0.7951495379820605,0.11710774213950174,295.26258576981405,0.013409482692131408,304,28,0.07713574329861395
14,0 days 00:00:47.113458,0.6206971644313966,0.012042973898351227,48.19671695023702,0.0031950084905005287,122,25,0.5681192062497155
15,0 days 00:00:12.064880,0.1313082236852754,0.37949310072582626,38.90602826032216,0.06624763559503302,25,48,74.70189257451439
16,0 days 00:00:19.763958,0.1629206704093093,0.036835829718691246,1.2097069517388008,0.007701845383424949,41,45,0.008968169234014558
17,0 days 00:01:30.996458,0.755256156252199,0.05338706573232742,738.2749736964691,0.0017291591639285887,217,55,0.5352310657165161
18,0 days 00:00:50.780771,0.3521710095510382,0.25742898545489906,474.2267547404286,0.021609783385003817,165,16,0.0012434105137948213
19,0 days 00:00:27.899226,0.9106344474562225,0.2967364239375344,491.1444351806744,0.00963384702177856,58,60,0.0326036146704732
20,0 days 00:00:29.487595,0.9909112112997418,0.17626921610768043,598.7779566695542,0.0064092692712280075,63,57,0.00314324115545564
21,0 days 00:01:58.400280,0.6404121224325702,0.023644051346315628,1.2992534937397964,0.2957283059573764,467,2,0.001607638362295782
22,0 days 00:00:50.990444,0.8363477811508332,0.15009208037229857,0.0023351919805941605,0.07676481775738277,146,27,0.2639651123807204
23,0 days 00:00:23.531178,0.5849072582882143,0.18501183072604502,0.13047427494102526,0.2946436511893423,62,25,0.10541150879841647
24,0 days 00:00:46.053102,0.5302599162894268,0.023793293822700838,1.477219865496095,0.0027104407901214437,119,17,0.7288940094858959
25,0 days 00:00:45.140035,0.8901259911734488,0.05769700431393905,0.8667764652391643,0.08572437567810763,133,11,0.051749714654317415
26,0 days 00:00:37.041553,0.7208514119919779,0.24771972039444515,1.7259442945352457,0.011271036565403614,110,40,0.6634482005611868
27,0 days 00:00:18.275517,0.20330401659275504,0.17221933293022473,0.04150053653300559,0.011412693881050645,49,18,0.005190608674651433
28,0 days 00:00:13.668245,0.4283010258142148,0.21113218805669642,24.875837919687697,0.0016353748586340525,29,42,490.36686332348137
29,0 days 00:00:37.793537,0.06676825547614774,0.04052413447905967,2.761680997345655,0.002847682889811332,86,24,180.22118815326883
30,0 days 00:00:40.350370,0.9734900436404024,0.027652256747855625,195.02517498538305,0.008870006001830575,89,49,31.913215657247637
31,0 days 00:00:33.093077,0.6094675113523987,0.23389125021050017,0.08439261043589258,0.0012852940941661339,84,47,0.0013986855966098687
32,0 days 00:02:46.252492,0.918210908093402,0.04158439438678558,0.015380913922492356,0.22842124428944036,466,48,23.67007881714162
33,0 days 00:01:06.167291,0.48675104323684587,0.09642476676013081,1.344951246689492,0.06675419278984485,189,39,0.673828501018262
34,0 days 00:00:22.311578,0.12445969754985924,0.11062799406828458,85.7225709962862,0.04539972447564141,45,39,312.36165265145644
35,0 days 00:00:12.273608,0.14462816414495963,0.025093699982035162,119.85887619060921,0.09148686200954712,23,41,0.07916874477405028
36,0 days 00:02:45.558609,0.3256654609549778,0.01992224925897049,0.1677011562881571,0.007311178922543198,400,57,0.015860796188828477
