,acc,roc,eq_loss,eod,spd
0,0.8393039918116684,0.9296798369136137,0.2621769204460442,0.15377176015473892,0.4615633336027807
1,0.8413510747185261,0.9312560585548524,0.26560800316223077,0.1417359912101711,0.4230406448293603
2,0.8181818181818182,0.9283157847839969,0.3067335400195239,0.16804194602028533,0.4754946602412483
3,0.8376330876330876,0.9291570849455345,0.27705518674572216,0.25595238095238093,0.44233217670423464
4,0.8335380835380836,0.9318780901097532,0.27293335511920824,0.12964416535845114,0.4676470588235294
5,0.8325143325143325,0.9264460987041633,0.3107060936684086,0.2410951621477937,0.4720933634575687
6,0.8409090909090909,0.9271326654523377,0.24073022075285785,0.25308205732234,0.4446913137279255
7,0.831081081081081,0.9270480238330753,0.2663994041154905,0.23190208667736756,0.47178773725529166
8,0.8392710892710893,0.9327670452368764,0.26746840944168515,0.07482308187183573,0.40634955358974006
9,0.8411138411138411,0.9280024454072052,0.2775733589178804,0.3043336591723689,0.47003284072249585
