number,duration,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators
187,0 days 00:00:00.292091,0.00125022579470973,9,70.13181595570063,40
188,0 days 00:00:00.067926,0.07937074202729953,8,4339.597825723674,56
189,0 days 00:00:00.046653,0.27435334347307405,6,3975.9164923277744,46
190,0 days 00:00:00.216902,0.0039028102523094082,6,93.00278634749903,42
191,0 days 00:00:00.550679,0.2976723116548289,3,21.14659440168935,180
192,0 days 00:00:00.207320,0.001467432418307476,9,65.73120185386962,32
193,0 days 00:00:00.664124,0.006623825354586726,6,1.9565323882785512,54
194,0 days 00:00:00.633724,0.013415033354843333,6,3.144479859530885,44
195,0 days 00:00:01.790035,0.18175017088460133,7,2.655549869633155,163
196,0 days 00:00:00.790136,0.12318812495875589,5,10.760797350293267,109
197,0 days 00:00:00.580394,0.008614814231781412,8,3.0995156991610493,41
198,0 days 00:00:00.093859,0.12094468766881507,5,95.52085948920109,24
199,0 days 00:00:00.126733,0.1380069075678291,3,3049.9110502258304,169
200,0 days 00:00:00.046169,0.2667704082916472,6,2431.0775382732145,66
201,0 days 00:00:00.295781,0.09919910015016277,8,1655.4962863974279,482
202,0 days 00:00:00.131896,0.0021851705511945945,7,53.65819740326231,20
203,0 days 00:00:00.416316,0.04269489351927526,7,4158.807861960498,431
204,0 days 00:00:00.161375,0.018293870130809346,4,21.516620793889523,24
205,0 days 00:00:00.410973,0.002176113631475584,4,48.47096220708044,66
206,0 days 00:00:00.439521,0.0022054587926919715,4,5.93682623251241,57
207,0 days 00:00:02.149034,0.06991411357875237,5,7.45454219292037,365
208,0 days 00:00:00.285520,0.11116315070665363,8,72.13158448518142,45
209,0 days 00:00:01.076031,0.001108690577158486,9,107.00795931947947,267
210,0 days 00:00:00.147451,0.1171064417247352,9,426.5407546628993,67
211,0 days 00:00:00.957081,0.0018467698026948707,9,9.210897936867333,73
212,0 days 00:00:00.372653,0.18365669312840102,7,491.60279186199256,459
213,0 days 00:00:00.421737,0.014191710614348214,3,22.754463368718273,110
214,0 days 00:00:00.283993,0.009335478517638407,9,2513.713826180525,295
215,0 days 00:00:00.284368,0.0018537255726776235,5,96.72036472026362,60
216,0 days 00:00:02.404655,0.0017970822277155241,7,2.348142959136153,162
217,0 days 00:00:00.278930,0.11266505117461262,7,23.08353136404208,42
218,0 days 00:00:00.175502,0.001600185718467278,3,1.7283254311942315,45
219,0 days 00:00:00.112691,0.06402415168450969,9,84.89788305554936,24
220,0 days 00:00:00.544198,0.1999687927924088,7,1.7191839878505384,89
221,0 days 00:00:00.814544,0.002534233811898623,7,6.724608204508004,68
222,0 days 00:00:00.452007,0.01699389257699136,7,1.2013355346284686,36
223,0 days 00:00:00.132715,0.08151476902084707,5,26.654517373589723,33
224,0 days 00:00:00.092638,0.17061218812896536,5,8.576149519663101,20
225,0 days 00:00:00.204590,0.0029511377591568432,2,2.0793466540417933,141
226,0 days 00:00:00.184033,0.007842531790358327,7,83.88242730981459,37
227,0 days 00:00:02.719103,0.0017838602987378168,6,16.60974773599635,201
228,0 days 00:00:00.255297,0.013039074968760831,4,1.0599853950655713,39
229,0 days 00:00:00.511370,0.04363810329858266,3,3.3723274461012074,183
230,0 days 00:00:01.070419,0.019673673411604125,9,26.94433582719777,83
231,0 days 00:00:00.106930,0.02071895211643167,5,752.8710532632618,78
232,0 days 00:00:00.096204,0.09296725384454398,9,111.591187770849,22
233,0 days 00:00:03.476025,0.004443808476232591,7,3.670126532293163,254
234,0 days 00:00:00.255866,0.0023306907044821096,4,2934.1855938071785,294
235,0 days 00:00:00.104435,0.4314261765820993,5,7596.776378878331,84
236,0 days 00:00:00.221900,0.2334256208130482,5,1495.7706431074366,172
237,0 days 00:00:00.439314,0.021703692720365445,5,22.027521836434495,57
238,0 days 00:00:00.428519,0.0011589416952388807,8,1.4160148172073381,29
239,0 days 00:00:00.462139,0.12006394731328333,9,776.8009044031655,461
240,0 days 00:00:00.091424,0.24257998779272508,8,9974.04141332458,98
241,0 days 00:00:00.110180,0.02730358948898237,2,487.9417287432409,58
242,0 days 00:00:00.069294,0.026530578644930938,4,1818.5562802265586,68
243,0 days 00:00:00.098928,0.08759824888155598,3,2.191403836983218,31
244,0 days 00:00:00.296104,0.011575213639153594,5,771.5079072312901,291
245,0 days 00:00:01.600610,0.0839481399245006,7,61.973029123432774,257
246,0 days 00:00:00.430572,0.003645652287676792,7,6.565509391098495,28
247,0 days 00:00:00.744366,0.0020174871788013445,6,380.8127482150189,450
248,0 days 00:00:00.053892,0.0028559380015458474,6,789.0853758720689,43
249,0 days 00:00:00.130213,0.013098937874318532,9,3769.1586633783636,150
250,0 days 00:00:00.183228,0.031507902683829164,9,727.261946721437,185
251,0 days 00:00:00.313959,0.0208567548320285,5,877.5755283949635,314
252,0 days 00:00:00.157873,0.08616681130112172,4,1744.6092633746875,178
253,0 days 00:00:00.123521,0.016409318476743404,8,190.75925424412785,39
254,0 days 00:00:04.312858,0.0206809427952344,9,4.810506274656914,417
255,0 days 00:00:00.064371,0.06395590634052388,2,12.278963024374438,22
256,0 days 00:00:00.258323,0.29608653964233866,7,3.126223926855169,25
257,0 days 00:00:00.028496,0.0016566242690848594,4,1488.3929244007043,25
258,0 days 00:00:00.576709,0.20485582119211992,3,1.159259886960185,188
259,0 days 00:00:00.090569,0.009533660180009921,2,417.3489012162956,57
260,0 days 00:00:00.360067,0.005772484358650129,5,8921.76876105783,382
261,0 days 00:00:00.101631,0.07485268431297673,5,119.95370865401424,20
262,0 days 00:00:00.209761,0.0018569108965476057,9,1371.2226056731088,265
263,0 days 00:00:01.825021,0.24723983796639226,4,2.3779567576335188,464
264,0 days 00:00:00.037590,0.3552385813920754,3,3981.9999125207537,34
265,0 days 00:00:00.040760,0.10205481924481331,7,3524.4023667697347,41
266,0 days 00:00:00.425801,0.013835307835340952,3,6.244467825759227,147
267,0 days 00:00:00.027764,0.002747436708665594,4,8431.341701988502,26
268,0 days 00:00:00.138478,0.03799238834114022,5,9219.57851192498,140
269,0 days 00:00:00.042928,0.08020757712985876,9,2882.674298834931,46
270,0 days 00:00:00.265735,0.03880481139519308,4,756.7796943891765,286
271,0 days 00:00:00.192400,0.41304265527523526,3,105.09343311787799,66
272,0 days 00:00:01.104667,0.262863426376737,8,168.88750377709138,433
273,0 days 00:00:00.372765,0.0028575012938667588,6,624.9240665026066,479
274,0 days 00:00:01.069035,0.009800086821312386,6,36.47747146106169,176
275,0 days 00:00:00.311849,0.0022363952462557428,4,299.13457802157575,161
276,0 days 00:00:00.036513,0.0020441455095004846,3,1692.3990243828198,33
277,0 days 00:00:00.385141,0.06302468075403712,9,13.45695835201393,26
278,0 days 00:00:00.032082,0.007996665747782133,9,3544.7733493494648,47
279,0 days 00:00:00.479019,0.022648535619257046,6,45.73984841861169,73
280,0 days 00:00:00.121304,0.035997460251078826,3,37.36387091135329,45
281,0 days 00:00:00.424487,0.062055678284396384,8,2.4126606994101687,31
282,0 days 00:00:02.404877,0.0025732015882255683,6,1.8580305609935397,224
283,0 days 00:00:04.118405,0.15843527494161502,9,4.124803613199238,371
284,0 days 00:00:00.976123,0.1105610536500509,3,2.5027348702239203,320
285,0 days 00:00:00.033570,0.03336134857468968,5,3078.92432499862,38
286,0 days 00:00:00.083721,0.37099344790336464,9,688.7817516663591,98
287,0 days 00:00:00.420937,0.011140716089698119,4,4597.1759748904005,499
288,0 days 00:00:00.592006,0.009357059089068028,5,2.5334148887583967,52
289,0 days 00:00:00.485097,0.00697919685909721,6,128.03236693885472,117
290,0 days 00:00:00.367852,0.003041745880235877,3,8.674796585222824,106
291,0 days 00:00:00.365075,0.004861254838245655,2,1054.5018075290889,428
292,0 days 00:00:02.601685,0.007029779605704118,6,25.39134684182512,256
293,0 days 00:00:00.792031,0.08151192744479882,4,247.68015885335734,435
294,0 days 00:00:00.397748,0.06162870536550979,6,26.351125342310787,44
295,0 days 00:00:00.059142,0.002055683623071121,8,235.22762578323096,28
296,0 days 00:00:01.201839,0.0069394446762340665,8,86.31963722302551,256
297,0 days 00:00:00.031393,0.002003332930584224,4,745.1128872546268,51
298,0 days 00:00:00.129457,0.007737843207613789,4,14.572867078108208,23
299,0 days 00:00:00.860674,0.0010754724333273088,4,6.18764599033467,197
300,0 days 00:00:00.227009,0.0014566822694482258,2,48.447466236638675,121
301,0 days 00:00:00.299080,0.01941402727913313,9,12.220566714454586,22
302,0 days 00:00:00.086896,0.0012826955016741058,5,1498.7168738738712,100
303,0 days 00:00:00.313129,0.026540921509131423,9,245.87912961604852,153
304,0 days 00:00:00.046127,0.0010693477562222918,6,6438.912194752479,50
305,0 days 00:00:00.437863,0.36558986252624476,3,34.358193746154114,147
306,0 days 00:00:00.174341,0.0011820795950825093,7,830.6092996931987,203
307,0 days 00:00:01.012354,0.012259385574744963,4,109.50998521909425,302
308,0 days 00:00:02.509223,0.035250801385470314,7,2.0912807054351936,185
309,0 days 00:00:00.943653,0.10717853765167866,5,5.342904916415989,173
310,0 days 00:00:00.291435,0.3976399518387097,7,81.92012745672157,75
311,0 days 00:00:00.253607,0.005691738029541369,6,10.262394145282373,21
312,0 days 00:00:00.493129,0.10456615818013133,4,1.8639581859429493,139
313,0 days 00:00:00.673272,0.062673595329859,6,21.50145362528981,84
314,0 days 00:00:00.941695,0.00430618531570133,8,14.382587081674478,57
315,0 days 00:00:00.724660,0.23493595740131062,7,1.0923744619808249,79
316,0 days 00:00:01.036832,0.037127204074076964,8,18.376591626496637,61
317,0 days 00:00:00.533704,0.2132769589170246,2,2.8901398677361585,242
318,0 days 00:00:02.296370,0.002800064772559875,4,29.445048237405178,414
319,0 days 00:00:00.208045,0.04425400139270579,9,1139.4967597301395,191
320,0 days 00:00:00.084793,0.011461743377215918,7,190.9365182971684,40
321,0 days 00:00:00.112827,0.007793118617381398,4,203.40577119282554,52
322,0 days 00:00:00.088376,0.001049954109077817,2,525.2262228920131,48
323,0 days 00:00:00.738963,0.03395232127536548,6,8.10884169563276,52
324,0 days 00:00:00.758913,0.3433086790610569,5,150.4385992704967,280
325,0 days 00:00:01.502496,0.011499936546691094,9,3.3882085457374895,116
326,0 days 00:00:06.212131,0.007247007796729131,8,4.399917466937087,485
327,0 days 00:00:00.181499,0.001628316089338343,9,461.7662011492659,118
328,0 days 00:00:03.137573,0.0020857886517221267,5,1.3126770700280832,317
329,0 days 00:00:00.187164,0.007232965533873851,8,1112.0828602172223,268
330,0 days 00:00:02.058056,0.01433011037201167,4,3.6648489895336267,438
331,0 days 00:00:00.108197,0.009814296766796198,8,1081.5814761528334,97
332,0 days 00:00:00.295362,0.0098703260427876,7,1279.2614182045677,393
333,0 days 00:00:00.260483,0.038000132932620494,6,17.974613293766943,24
334,0 days 00:00:01.609452,0.0030311780133106176,4,43.07440458526954,348
335,0 days 00:00:00.051566,0.04672392776383029,4,535.8776224496755,79
336,0 days 00:00:00.078494,0.0017768108434088492,7,2532.5770172298376,90
337,0 days 00:00:00.119791,0.010552275413386204,7,1412.8550017924863,140
338,0 days 00:00:00.098393,0.0035461693734311073,8,1281.053037057228,114
339,0 days 00:00:00.082656,0.08586497125083528,9,4061.6339542431037,85
340,0 days 00:00:03.426528,0.025559447452834526,8,17.804321559504558,372
341,0 days 00:00:00.433489,0.27648081399092983,5,76.36055864844803,111
342,0 days 00:00:00.768978,0.017501761979285532,2,11.552608693466834,376
343,0 days 00:00:03.504939,0.041137395661892236,7,14.391964478757686,445
344,0 days 00:00:00.088306,0.003206876925221214,4,898.9423992011957,86
345,0 days 00:00:00.069829,0.1807711009945612,9,899.7251136685466,60
346,0 days 00:00:00.935663,0.0036833675822351424,4,17.138666947533846,150
347,0 days 00:00:03.525491,0.009892240777404386,8,4.2157930423182455,272
348,0 days 00:00:00.599000,0.0377001814077911,8,106.4139399447988,168
349,0 days 00:00:00.145960,0.0042956995961051896,7,4580.727072239499,171
350,0 days 00:00:03.695040,0.009838117894672196,8,5.444282207681505,257
351,0 days 00:00:00.979285,0.06503496513648484,6,7.856013384823224,148
352,0 days 00:00:00.436526,0.06263624343159745,6,51.95076269962138,90
353,0 days 00:00:00.042471,0.07931327868161628,6,364.73371846425954,23
354,0 days 00:00:00.477066,0.034974757811171604,8,6.403187921470525,32
355,0 days 00:00:00.053042,0.05976477071698959,3,159.2342781405144,20
356,0 days 00:00:00.421280,0.021517479128773543,4,15.408834664638261,83
357,0 days 00:00:00.953716,0.017787466042944195,4,5.419512803351805,267
358,0 days 00:00:00.087110,0.3285996528572487,7,355.2220944955386,56
359,0 days 00:00:00.519567,0.004167335395371514,4,145.3394413399705,145
360,0 days 00:00:06.035792,0.34845382242127676,9,1.7680166071485626,479
361,0 days 00:00:00.073930,0.001764596114972889,5,3764.2150440805317,75
362,0 days 00:00:00.205082,0.010652658938193248,8,132.9620694482097,49
363,0 days 00:00:00.965628,0.04047560611787889,6,6.45292972835258,88
364,0 days 00:00:02.419018,0.006011359500247824,9,2.0838963264306467,164
365,0 days 00:00:00.080358,0.012979326379763734,4,47.130443208613364,21
366,0 days 00:00:00.206144,0.1168705007426805,9,77.64367149220881,46
367,0 days 00:00:00.122048,0.0011223661002133806,2,5.69515039057714,101
368,0 days 00:00:00.603362,0.024456475840982806,4,40.52267105111291,160
369,0 days 00:00:00.292465,0.0033778888062513763,4,273.8263996195046,226
370,0 days 00:00:00.745033,0.024112038122095218,2,3.7051575394478076,440
371,0 days 00:00:00.400121,0.0022188150467146524,2,23.65483129666096,211
372,0 days 00:00:00.136267,0.15568788084773455,4,5385.51590395677,273
373,0 days 00:00:07.472379,0.0010132754798290408,9,8.469285770411783,488
374,0 days 00:00:02.408302,0.021302113968443375,5,1.6732809135722102,321
375,0 days 00:00:00.465088,0.001053797828155022,5,2.563034769127253,36
376,0 days 00:00:00.397159,0.011301131368325893,7,227.53401466010422,144
377,0 days 00:00:00.190494,0.015363141119743597,6,5168.699544409235,147
378,0 days 00:00:00.082812,0.18601039275257217,4,2108.5819892989757,94
379,0 days 00:00:00.224991,0.002909868119026712,2,8.465731719943744,133
380,0 days 00:00:00.270916,0.43085250556488547,2,272.46653981354973,162
