,acc,roc,eq_loss,eod,spd
0,0.76,0.7221333333333333,-0.2551783120761768,-0.02341137123745818,0.07465277777777779
1,0.79,0.7580280416101312,0.013635249034525065,0.12112403100775193,0.09027777777777779
2,0.82,0.8601190476190476,0.24534700980643243,-0.09259259259259256,-0.21875
3,0.7,0.7595486111111112,0.2668418670744749,0.08212560386473433,0.0944366526414212
4,0.74,0.7653769841269842,-0.02014210235082603,0.06909090909090909,-0.01318681318681314
5,0.76,0.8092338914256723,-0.03389688110471134,-0.021212121212121127,-0.10964912280701755
6,0.71,0.7770239710538218,0.0281281173406549,-0.038548752834467126,-0.1729780271154745
7,0.76,0.8234398782343987,-0.2035186597791806,0.2573099415204678,0.3277232351566153
8,0.69,0.7377367654201068,0.27296260937077,-0.01666666666666672,-0.08857808857808858
9,0.79,0.8065953654188949,-0.05455041939733646,-0.23076923076923073,-0.045955882352941124
