model,thresh,bal_acc,precision,acc,recall,logloss,min_acc,min_bal_acc,min_tpr,min_pr,max_logloss,max_logloss_tpr,eod,spd,eq_loss,duration
0,0.5,0.5,0.5491689750692521,0.5491689750692521,1.0,0.6883041810634274,0.4855725879170424,0.5,1.0,1.0,0.7008526118510092,0.5993490978179236,0.0,0.0,0.030869859141188227,0 days 00:00:00.116928
1,0.5,0.6548389033846465,0.6698147475481293,0.6666666666666666,0.775115594787726,0.6314229556227845,0.6519386834986475,0.6029835390946502,0.6675951717734447,0.5108205590622182,0.6432167199880002,0.6103369100804686,0.23543513125685833,0.28684481058758726,0.06230078855257104,0 days 00:00:00.165180
2,0.5,0.6420132250380796,0.6455696202531646,0.6632040627885504,0.8575031525851198,0.6439535410734091,0.6519386834986475,0.6023682789477744,0.7920148560817084,0.6316501352569883,0.6539030236479615,0.595627796309306,0.12919726513041285,0.2088167908130506,0.040425893412686764,0 days 00:00:00.359380
3,0.5,0.5,0.5491689750692521,0.5491689750692521,1.0,0.6883041810634274,0.4855725879170424,0.5,1.0,1.0,0.7008526118510092,0.5993490978179236,0.0,0.0,0.030869859141188227,0 days 00:00:00.324323
4,0.5,0.6532682606188688,0.6695970695970695,0.6645891043397969,0.7683900798654897,0.639841905452903,0.6519386834986475,0.597472075249853,0.6675951717734447,0.5108205590622182,0.6507999466612723,0.5965128459758485,0.22937452519625223,0.2985789187445703,0.051235695098932776,0 days 00:00:00.049445
5,0.5,0.6639857586446692,0.6878202601497833,0.6708217913204063,0.7335014712063892,0.6207955089474507,0.6641118124436429,0.6080687830687831,0.6100278551532033,0.44274120829576197,0.6301301999817599,0.6122385078281511,0.26269941757406934,0.330104744706849,0.060499237391276606,0 days 00:00:02.745647
6,0.5,0.5,0.5491689750692521,0.5491689750692521,1.0,0.6796451862469937,0.4855725879170424,0.5,1.0,1.0,0.6917027320099048,0.5978058952037304,0.0,0.0,0.032874731507420374,0 days 00:00:00.551346
7,0.5,0.6020675663721671,0.6132241076653013,0.6295013850415513,0.8810424548129466,0.6509839371692758,0.6000901713255185,0.5778349919000232,0.8254410399257196,0.7159603246167718,0.6630425320064055,0.6069051863233402,0.13213471765003793,0.17898130962447334,0.04978303833159359,0 days 00:00:00.649258
8,0.5,0.6515148873689329,0.6637292915051111,0.6652816251154201,0.7915090374106768,0.6249105058298505,0.6505861136158702,0.6029835390946502,0.7075208913649025,0.5509467989179441,0.6340834701041214,0.6041678293113684,0.1955094116654006,0.24671857073186143,0.05581968447597507,0 days 00:00:00.681823
9,0.5,0.6551998445176658,0.6571521245540058,0.6745152354570637,0.8516183270281631,0.6245647527143142,0.6618575293056808,0.5941358024691358,0.766016713091922,0.5964833183047791,0.6341353259379379,0.5977995455572986,0.17225489184634957,0.2729683788231583,0.05305732163556576,0 days 00:00:00.182629
10,0.5,0.6719694020064194,0.6834061135371179,0.6835180055401662,0.7894073139974779,0.5975413935291584,0.6753832281334535,0.6212161536681324,0.6740947075208914,0.49368800721370604,0.6048874874293051,0.6053457442426287,0.22523415153951132,0.3102468638853441,0.07543670841635852,0 days 00:00:00.237945
11,0.5,0.5,0.5491689750692521,0.5491689750692521,1.0,0.6868098442578362,0.4855725879170424,0.5,1.0,1.0,0.699326063102456,0.5990414633762646,0.0,0.0,0.031423555438135575,0 days 00:00:00.462439
