number,duration,params_constraint_fnr_tolerance,params_learning_rate,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
63,0 days 00:01:20.072164,0.10081466682447725,0.10212264142837055,0.02804554691185838,0.012842345443956765,472,21,21.000064734732614
64,0 days 00:00:11.457673,0.05528297564738288,0.09269735584225065,255.18511629555016,0.2714166254444613,52,35,44.21158072459262
65,0 days 00:01:08.562147,0.1312741593239967,0.3678661280911291,13.74373791288404,0.12760530304023807,442,28,0.3725407118524329
66,0 days 00:00:26.630990,0.2251569488492376,0.14176112289165255,0.0010519040193824735,0.2946747155172001,159,28,0.027189161195662132
67,0 days 00:00:08.114602,0.009702697855450526,0.2099854942386244,14.984622685449082,0.31678864047835453,36,8,0.0017568839428794213
68,0 days 00:00:14.828730,0.0181270305617218,0.019915434188292204,3.1790237712227425,0.006814467360628485,53,15,0.11656289531248282
69,0 days 00:00:58.366623,0.05175147099873937,0.06227777105136857,318.2775438303536,0.07440450750737164,331,10,0.0016396822128473714
70,0 days 00:00:35.428436,0.012425950103517104,0.12192979304673027,4.20453737064994,0.06952299101473268,221,36,0.0023130760200838433
71,0 days 00:00:56.335593,0.005802821902699705,0.019638987983001274,170.86431085322334,0.024001710297699153,284,16,0.031419022867687024
72,0 days 00:00:14.464374,0.023216577744206136,0.10464701989692402,6.672678643810538,0.2922740004055388,68,60,0.048604432745773876
73,0 days 00:00:33.910275,0.039900551122976045,0.011113486538108362,0.01583227023893739,0.010517183942483814,113,39,0.8439347795261238
74,0 days 00:01:21.279275,0.010242185675465879,0.03850914590957313,2.8892691883760024,0.023258766808156257,467,15,4.982536575444885
75,0 days 00:00:47.832822,0.020882064197720245,0.013059567874050191,0.001657326216965524,0.3505371622423227,260,56,0.018427704382753308
76,0 days 00:00:10.021998,0.012133438833081697,0.2593841078317291,0.01711576908042666,0.025266041287934856,43,17,3.846294943194256
77,0 days 00:00:20.792471,0.4543744286275301,0.05619612332904792,1.0037454227204226,0.005431203211817754,61,42,0.1277867601664199
78,0 days 00:00:43.452273,0.035586523008301583,0.33610772634665326,0.0011969058924764708,0.02032560804491491,277,43,3.066084002068738
79,0 days 00:00:07.215121,0.009179991222782366,0.020072785640124255,19.79367741562528,0.02763369540928425,21,10,0.0030326768125315006
80,0 days 00:00:20.974014,0.02554537412909098,0.057738368943932965,65.79867010302931,0.04809225377546769,104,32,0.20122792345294793
81,0 days 00:00:52.488404,0.013065855462104788,0.40272534405259297,174.57657823849397,0.25886382528181656,311,45,1.871352132795298
82,0 days 00:00:14.943576,0.3810336836469648,0.07283438375114912,532.3766766745086,0.12153557388157746,67,24,0.12523612869627512
83,0 days 00:00:24.075421,0.20169406744285967,0.30563298584438925,0.009543814228518044,0.026954476404254843,128,49,8.79364027016365
84,0 days 00:00:56.612235,0.06064608403870375,0.04639205870107409,2.5970311294770694,0.0375869472428845,276,56,198.1657408259019
85,0 days 00:01:26.198008,0.24637236962485873,0.028808970769353938,0.0193249959223136,0.008621869438656447,356,32,7.111696528730696
86,0 days 00:00:13.331079,0.4614289555098451,0.014016456785812365,70.20436966861352,0.07693821460654497,33,54,0.04183737569859238
87,0 days 00:00:09.528882,0.023600437569444393,0.016016898914042392,0.8550144790066287,0.028533553667490386,30,6,2.6701183042370378
88,0 days 00:00:57.723310,0.07893284777819018,0.033436594733508775,5.272154511399238,0.02279574531656924,316,57,0.004251094718867456
89,0 days 00:00:09.191712,0.007315991993514882,0.12861505229006606,7.0421832099063035,0.17247492671521705,24,62,300.62955567027115
90,0 days 00:01:10.291443,0.06991600211485527,0.06708541284379409,55.69097525006665,0.0066141137662567885,336,54,2.2008905141345614
91,0 days 00:00:14.886648,0.00895336519086077,0.3579561958088477,2.393551611206544,0.17733975767088048,76,32,0.13795180823967973
92,0 days 00:00:40.081960,0.2216052436661925,0.2826371480243894,0.03968733108242061,0.07053280407417734,237,57,501.89935151052754
93,0 days 00:00:23.253950,0.15437598194789323,0.048147540063562894,0.941859800811127,0.044356158589897866,87,63,1.9324858824830073
94,0 days 00:00:10.364523,0.18358948784313547,0.0450451407598361,30.029894916208452,0.1435792544164744,30,44,3.1900249250018073
95,0 days 00:00:21.047278,0.010625050998191587,0.2828408517973135,0.031003888577117774,0.08526486404843023,115,22,1.594778613701331
96,0 days 00:01:14.478784,0.05376088434643757,0.020920666400940608,564.5943242334686,0.028750607297240886,423,4,3.4153272134763424
97,0 days 00:00:20.260054,0.11457160409955569,0.4318403925213405,13.895464531354012,0.2456783663498732,110,57,370.95109841676197
98,0 days 00:00:08.042439,0.026101685822504207,0.014182328009732464,22.093933062945382,0.00693585268998374,25,11,32.73523345522637
99,0 days 00:00:13.038647,0.08451023590437928,0.05161376550201763,0.012097860760837898,0.034337940452137596,37,62,0.12457000516219904
100,0 days 00:00:35.850898,0.24733503514513763,0.016578837378186145,13.5622208931379,0.18110256441512257,140,48,162.75178517731266
101,0 days 00:00:17.708332,0.03300703722090643,0.2917422516417345,1.28619596649177,0.017343808771614653,100,19,0.6808916724860395
102,0 days 00:00:59.000054,0.04230581237269345,0.3225387219912159,54.196296950610694,0.017702915649776486,376,54,0.6794172505283508
103,0 days 00:00:09.685607,0.11362656567923743,0.07639118517415973,0.393603351758435,0.047630894656051255,26,62,0.0033635613916717204
104,0 days 00:00:15.363152,0.018299881083406716,0.36158302043970664,0.8599005755945278,0.019538482895516365,72,17,5.200840417224272
105,0 days 00:00:14.274280,0.06477101609923867,0.02428777962449508,160.77486051461452,0.1587955966623916,57,7,64.51630612258569
106,0 days 00:00:09.537167,0.03417136355019607,0.01399997933720809,127.9977061296966,0.00983562425565498,23,44,557.5190088434912
107,0 days 00:01:01.206584,0.008663833124005546,0.4604714419117251,0.05337888545503804,0.015202462595338896,375,52,3.109953187081934
108,0 days 00:00:10.857341,0.3705713189224239,0.014076579975302334,1.3153173209478388,0.08528193484596296,31,23,0.03442755911414689
109,0 days 00:01:15.056109,0.2181364179893413,0.02023424312611831,0.18114515846861282,0.005968651723600631,221,35,134.7913789946688
110,0 days 00:00:53.207469,0.07803976140050127,0.20538495096222456,0.06040242866079122,0.011491434736982144,330,17,0.0022365412348214395
111,0 days 00:01:04.142493,0.040056390834593426,0.04392288969863448,0.10326430121632779,0.2719008997044616,422,40,32.72376892292236
112,0 days 00:01:21.812951,0.4386986935268587,0.03610747893979008,97.81897387041549,0.12631745139698966,448,18,0.12693051700797472
113,0 days 00:00:11.709656,0.014487977193605176,0.17345994325826436,5.052530658459368,0.02299243666508676,32,62,86.0281245773218
114,0 days 00:00:13.581705,0.07124782140688762,0.34254080197528697,5.954691133153333,0.02717375495598014,68,49,6.780222559233504
115,0 days 00:00:43.882593,0.11276430491677684,0.0771860240658437,0.08534417004004043,0.010433984679669123,216,45,16.285452009734584
116,0 days 00:01:07.156243,0.16538653981606602,0.022132546019484275,0.006080526604647999,0.2739839355866798,398,60,0.055284517377457904
117,0 days 00:00:33.503062,0.05168021839151198,0.2904859247057295,0.9263765299460599,0.005968581598123912,172,4,146.0926004394611
118,0 days 00:01:01.895863,0.05205029590747165,0.2853526922466771,69.34899237248698,0.08916920082944017,372,55,0.006269511742740277
119,0 days 00:00:08.752295,0.3876501844018316,0.2426765962462989,0.1250730088812329,0.07565108446945062,35,14,60.43596876530869
120,0 days 00:00:08.385063,0.01091267763518808,0.1221095469615474,0.010859387908994104,0.005347893656297445,23,46,1.942495585217897
121,0 days 00:00:16.385931,0.036438949174067196,0.018431708009957096,62.6230761759991,0.357140978319162,51,59,0.037282666691652956
122,0 days 00:00:39.390741,0.26790258116646476,0.17617990828445462,1.0715660112837357,0.1875208794632577,253,15,0.024941811259175366
123,0 days 00:00:08.168487,0.17391518623784624,0.22757447061044603,1.2519515633228029,0.059670182015990975,35,21,63.56936306584958
124,0 days 00:00:19.294586,0.005662352455614548,0.035185691978925716,162.63989036839774,0.063818169020016,76,63,0.40567635248066314
125,0 days 00:00:17.017659,0.27590984053653284,0.09426837299972977,73.64947083079106,0.3688314101334915,84,48,50.98472445942673
126,0 days 00:00:21.791574,0.06203339833053192,0.2752798428315575,0.032392321656811426,0.008960084620248528,103,62,0.10123036554537236
127,0 days 00:00:55.725128,0.010006088439415101,0.014859805261160436,11.722766817068415,0.1482449951626955,282,42,912.1195124018317
128,0 days 00:00:13.901935,0.05445230892181287,0.13450815378831912,385.72630615960276,0.1875067863667056,61,52,2.3236089824229427
129,0 days 00:00:20.964139,0.024894827997098676,0.018048748507308053,15.93524596309259,0.050737798633178094,76,19,1.7527025912895497
130,0 days 00:00:07.537514,0.0441680539888072,0.1565275900022324,0.0017507679701916526,0.012875491890827777,22,18,1.647343994149162
131,0 days 00:00:23.190907,0.008481347505540448,0.2702059255074192,112.45718794478675,0.026559581027116305,126,17,0.014178165035128535
132,0 days 00:00:52.062953,0.22795522491765807,0.06511107325142973,752.7497387422688,0.27439472232006457,283,35,0.013822539503521842
133,0 days 00:00:08.960905,0.17078183580636974,0.054211680299870134,0.005155388766345078,0.22824551006119898,23,49,212.13172434153495
134,0 days 00:00:11.771153,0.07863017596003277,0.17639314416240315,0.13151607780951433,0.0054769052956233945,32,62,1.209318968792099
135,0 days 00:00:54.210868,0.04881373636090917,0.055737504601702716,14.858232670597634,0.014740149272726507,272,57,0.17444148541263646
136,0 days 00:00:17.016146,0.12605633675846564,0.34182210176514805,0.36045389472582756,0.024161067889698285,86,7,0.012332757372480435
137,0 days 00:00:07.714246,0.09343482904402113,0.19576994597204153,0.023352386858576674,0.28247973926164055,29,52,0.40215922374017243
138,0 days 00:00:13.880299,0.48421747070127164,0.05466324029079501,233.81654256746629,0.012732321182667502,35,57,0.02144688107630327
139,0 days 00:00:49.915437,0.010214610105513049,0.017136541309845228,1.0140335602421577,0.014731664835817924,235,15,6.8121011363249115
140,0 days 00:00:13.584072,0.2583975432673434,0.01767889748674318,0.0016774733301590011,0.03258236650319362,38,29,0.36430554622154865
141,0 days 00:00:15.942415,0.008482276492075232,0.020448513772050248,0.0380398597355134,0.013390502258763735,49,31,36.92129531697977
142,0 days 00:00:17.677981,0.0652486876746226,0.012058992373297482,0.41858816906915003,0.17937217097400326,62,25,0.002845056978854616
143,0 days 00:01:02.653110,0.012893385931835118,0.06523287342460306,0.11105725286224172,0.03244585024923157,407,25,0.0065605822697846735
144,0 days 00:00:17.040201,0.20884989003804644,0.03219645188661961,12.826837354086033,0.21186891060934135,63,46,0.02198430916596669
145,0 days 00:01:08.100849,0.10565409844785596,0.031665362749395264,34.55102172641745,0.21763623481729677,374,53,376.70186725004396
146,0 days 00:00:07.547512,0.18135845062578845,0.4561706995372288,0.8544127150064627,0.049485241349258816,27,52,0.3352676295622281
147,0 days 00:00:08.765933,0.034316499209929054,0.08205759418256571,3.8734895151591098,0.07056289645975042,34,9,0.01156736124489743
148,0 days 00:00:52.497341,0.006775326835340228,0.14638710304032077,0.02163123383174463,0.48010024539205615,295,6,0.01637541843962967
149,0 days 00:00:09.922049,0.027235056759929446,0.07993852290059653,0.0657638504764817,0.016734602667117057,27,32,0.0013605430765868103
150,0 days 00:00:36.697316,0.01441288238080227,0.014849157494934023,0.9503575401799675,0.4630085277590998,204,58,0.009739262487133174
151,0 days 00:00:08.559136,0.04069027414316213,0.3428566125425622,0.013522145418451917,0.4726903551513695,43,8,270.8402054626332
152,0 days 00:01:29.974525,0.006946166905195953,0.027438979228562903,0.018209870983875026,0.008299119162224028,482,42,0.19786564696080158
153,0 days 00:00:54.034018,0.029626171668795134,0.3079245093839371,0.021691327924313372,0.01702075996918901,371,3,0.24194182872035297
154,0 days 00:01:02.352969,0.012738146576216327,0.1257400370422743,0.9873692851519484,0.026849012243791114,372,49,1.716821357190021
155,0 days 00:01:18.979221,0.12503996936699674,0.012275598528299696,0.20787342292974928,0.08672769806087026,364,61,636.9938351421494
156,0 days 00:00:19.512071,0.14247467279858564,0.03946282651851135,0.019935287379259058,0.0243899374706944,79,24,0.4120231657105307
157,0 days 00:00:10.699728,0.0055956938355822316,0.45524993217307563,0.01652361442482812,0.11127584346615065,54,51,0.23333304468399615
158,0 days 00:00:53.021456,0.026956967887741424,0.05446794364958948,1.8491463930834866,0.005166982653338591,162,41,52.242352685524274
159,0 days 00:00:56.313952,0.14103609885483767,0.02243613880857005,0.002657209216007577,0.4503418357758324,319,62,3.103258987062809
160,0 days 00:00:11.731367,0.024099371219977225,0.22307772240284068,0.0032786907029676983,0.014583478756335788,31,61,4.1705644428761035
161,0 days 00:00:42.381037,0.023361118492127384,0.4113773774925157,453.2146053663816,0.10636226176492923,259,55,0.12870511586543712
162,0 days 00:00:31.130145,0.036826725419581374,0.017743395074286884,0.02701234534027152,0.030236226631339378,116,21,399.733156416569
163,0 days 00:00:19.515432,0.011410000702941712,0.230234873599311,0.0022823120318646614,0.06281127830192708,90,42,395.3726252535879
164,0 days 00:00:29.362177,0.15156573421977254,0.28746607945592095,2.7061250308245097,0.04970150866286462,163,31,0.010777077066252498
165,0 days 00:00:19.522188,0.19909653585781598,0.034927393018836406,0.10688567475778843,0.10066906661564667,72,34,5.028829962009113
166,0 days 00:00:12.800305,0.4020311585110222,0.45714609327072186,0.006990964990121931,0.20265893650367311,54,56,199.39146831850545
167,0 days 00:00:52.734003,0.014578498736715554,0.01094803069881074,0.033359589848070165,0.015564425739208132,184,57,0.20713430768002344
168,0 days 00:00:09.879891,0.049703910598689824,0.017863307675526137,239.56752290558967,0.47076343705737533,24,49,1.7695216206707327
169,0 days 00:00:07.937991,0.026898736470139715,0.04929004014683367,0.17793532891347352,0.3902312408351648,20,37,282.28490504628934
170,0 days 00:00:08.726974,0.04774013303648284,0.3942452619239297,0.006352270506721586,0.3227688004044359,32,59,373.3681195853361
171,0 days 00:00:27.326818,0.24366260079309146,0.3209080524848185,0.012414293442939673,0.05340113369281918,167,21,253.3688649287793
172,0 days 00:00:12.206980,0.08327317102888526,0.28418681251701994,245.71110287376408,0.07165085278259951,61,5,0.07886655505894159
173,0 days 00:00:16.972869,0.01088280154571506,0.09339508355641324,0.17938903871919631,0.04305861633056733,76,13,39.128612872589564
174,0 days 00:00:08.959928,0.015677582195351,0.20901214252292222,0.07802614511238164,0.04019755997910096,29,41,0.11147335398237666
175,0 days 00:00:14.618565,0.1187276337056452,0.050240421855695376,1.8623870836478447,0.23460468638817747,65,16,0.005324427101378112
176,0 days 00:01:23.481108,0.0963868956670049,0.10861094074243795,373.5405736671886,0.007607059015806316,466,31,0.5535307402046462
177,0 days 00:00:38.249327,0.00751845048023258,0.37206117910354863,84.05277864231846,0.00575051970324647,195,63,0.11653331196103954
178,0 days 00:00:57.997530,0.17716859109969094,0.10063851708788481,0.0019297768227240278,0.017089699332433067,328,62,0.014089461979563931
179,0 days 00:00:08.059385,0.11709425101254685,0.1369510695784929,43.511770129281786,0.1466013270941305,33,19,0.0010259047272090324
180,0 days 00:01:22.483234,0.005901380425467833,0.014394285719301665,0.003991824258842329,0.00874902235653511,389,27,0.786182885282643
181,0 days 00:00:40.473338,0.10763578503317374,0.40242252582633864,91.6568340581278,0.40791713869073676,255,61,491.35371021957826
182,0 days 00:00:40.834025,0.06286269920161798,0.10211595706871551,108.51293160524153,0.05102450233178414,249,2,0.013124896848824593
183,0 days 00:00:36.118014,0.012543306521980681,0.4188174579221277,0.0011902976954973887,0.039162936735775054,233,61,0.6348954749871928
184,0 days 00:00:06.195794,0.42724153164981143,0.11279602768068253,392.58609222916976,0.20658384453053352,23,10,1.7216618226716955
185,0 days 00:00:09.666604,0.013332010187097556,0.038642099031852284,8.632244929559208,0.4612510203578094,31,43,0.37050544564489274
186,0 days 00:00:18.982152,0.011637968546592036,0.034400969425362804,0.006991582906308512,0.22395343242328866,94,18,99.76805574819095
187,0 days 00:00:10.420804,0.007413262025609917,0.22664419211158532,400.0483146219618,0.024369082821956774,42,48,98.00980133447997
188,0 days 00:00:23.645545,0.008423232520523237,0.18202591226394668,228.25818334772345,0.007589869930297974,116,36,0.8217079207959154
189,0 days 00:00:10.586547,0.08141054524124275,0.050476711126236355,0.024056494337297053,0.01286267285431573,34,19,0.018200827900729098
190,0 days 00:00:46.538302,0.006030768129161348,0.016197664249279188,0.03243816461331162,0.4944166093987567,269,18,1.6909919896408219
191,0 days 00:00:18.490328,0.01382815056878928,0.025387244273440135,0.5799376464931496,0.3597775472008096,91,26,38.93260138172102
192,0 days 00:00:07.672307,0.005419440150274761,0.4052254903171563,522.9135347367545,0.010397125061021887,26,12,0.003486953596466029
193,0 days 00:00:08.591316,0.026653616948555853,0.01718916514491111,390.8191135622848,0.18348589097189455,21,46,0.03096057674428218
194,0 days 00:00:14.779006,0.49856219131870677,0.19859075147010483,338.2819509651623,0.04150300173894985,74,26,2.902254316738354
195,0 days 00:00:34.621239,0.044650971459633856,0.06270784488543148,0.12469133043029798,0.02873531960930851,165,25,187.00692388144304
196,0 days 00:00:10.678227,0.09548373784839698,0.3031501397530554,92.5776919262775,0.25458998113297726,48,25,90.5212495194332
197,0 days 00:00:21.943428,0.019699929347157544,0.015040724975521082,0.012360476106545388,0.1460460051989593,73,27,618.2399565237148
198,0 days 00:00:59.804453,0.25166125536929723,0.0181328974502522,56.24268693832834,0.06772058731247034,185,54,475.5412182404199
199,0 days 00:00:35.437368,0.09805370181769389,0.02265520571335602,0.01512025145369018,0.3890519644473665,181,38,28.161975300076325
200,0 days 00:00:11.064967,0.02162489764179222,0.30116716553631256,0.004494319986380484,0.36979343732035436,58,19,1.4653170097905606
201,0 days 00:00:16.459953,0.07828306580691892,0.07003078279241087,41.98234313941032,0.049582901904335334,55,60,0.04566365264814979
202,0 days 00:00:20.062609,0.12177680621936306,0.2617058108259154,3.5268237013138974,0.00921226797881249,62,19,398.70228807045555
203,0 days 00:00:09.773845,0.23857076745408146,0.013085214464001488,1.049634538339626,0.3780656823476065,23,41,533.8848039497783
204,0 days 00:00:12.955204,0.13883430403452673,0.03912485626571581,0.19484646146276374,0.023899613692202087,32,52,189.0107646378008
205,0 days 00:00:31.368700,0.16000254158450278,0.030110339671660026,0.0029424404881174186,0.01590971367364267,135,6,29.744203840648233
206,0 days 00:00:09.976515,0.3360431492096507,0.027980668238145743,27.42237855991972,0.35038813376475786,24,53,0.3358217019218729
207,0 days 00:00:26.630998,0.009243751491190588,0.1766086934459605,0.0025089081728285945,0.011635114933223322,144,19,0.4493735641259015
208,0 days 00:00:09.010549,0.04320760081409305,0.0139649271054436,0.008647117310617977,0.043078641322273487,21,55,0.4166614277071252
209,0 days 00:00:16.517665,0.04681282388577682,0.44665119188364216,0.0028067801367043016,0.022615621560969388,55,45,134.52131451260868
210,0 days 00:01:21.360593,0.11627853691453324,0.038258781121333164,112.5690325649737,0.03847031250717849,430,51,0.007691042795034779
211,0 days 00:00:25.556052,0.22673705896345156,0.11901040634843281,0.13305428129797425,0.29033844474118436,133,27,166.16800415108145
212,0 days 00:00:27.011542,0.2757349932006725,0.15786190343050294,0.009914857285329844,0.03442886533522183,150,17,0.003860236101544847
213,0 days 00:00:11.959619,0.008399259347075813,0.01700614762187692,8.195128867930668,0.04199275086018418,29,59,0.3266439539338102
214,0 days 00:00:37.324175,0.005827194735346029,0.011410134236629742,53.97192228616498,0.0061903966623385355,112,52,0.0892183166418895
215,0 days 00:00:12.956817,0.020603927525885513,0.24966940540561905,0.29604735860184933,0.04873287611972155,61,30,3.0403770225086983
216,0 days 00:00:43.459038,0.0071042202218426775,0.1315806730151323,522.6376651844124,0.22508775787423993,260,54,7.336350862261166
